[02:43:32	]garry has connected.
[20:59:09	]Xi-Gong has taken 5 damage from Overwatch Assassin.
[20:59:09	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:59:10	]Xi-Gong has taken 5 damage from Overwatch Assassin.
[20:59:10	]Xi-Gong has taken 5 damage from Overwatch Assassin.
[20:59:10	]Xi-Gong has taken 6 damage from Overwatch Shotgunner.
[20:59:10	]Xi-Gong has taken 6 damage from Overwatch Shotgunner.
[20:59:10	]Xi-Gong has taken 5 damage from Overwatch Assassin.
[20:59:10	]Xi-Gong is fully healed.
[20:59:10	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:59:10	]Xi-Gong has taken 5 damage from Overwatch Assassin.
[20:59:10	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:59:10	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:59:10	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:59:11	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:59:11	]Xi-Gong has taken 5 damage from Overwatch Assassin.
[20:59:11	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:59:11	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:59:11	]Xi-Gong has taken 12 damage from Overwatch Shotgunner.
[20:59:11	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:59:11	][VORT] Xi-Gong has damaged npc_vj_stalker_z, dealing 999 with vortbeam
[20:59:11	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:59:11	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:59:11	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:59:11	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:59:11	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:59:11	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:59:12	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:59:12	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:59:12	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:59:12	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:59:12	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:59:12	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:59:12	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:59:12	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:59:12	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:59:12	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:59:13	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:59:13	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:59:13	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:59:13	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:59:13	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:59:13	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:59:13	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:59:13	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:59:13	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:59:13	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:59:13	]S10/OWS.GHOST-06 ran SAM command 'ammo' with arguments: 's10' '0'
[20:59:14	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:59:14	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:59:14	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:59:14	]Xi-Gong has taken 2 damage from Combine Stalker.
[20:59:14	][VORT] Xi-Gong has damaged npc_vj_stalker_z, dealing 999 with vortbeam
[20:59:14	]Xi-Gong has taken 6 damage from Overwatch Shotgunner.
[20:59:15	]Xi-Gong is fully healed.
[20:59:15	]Xi-Gong has taken 6 damage from Overwatch Shotgunner.
[20:59:16	]Xi-Gong has taken 6 damage from Overwatch Shotgunner.
[20:59:17	][VORT] Xi-Gong has damaged npc_vj_stalker_z, dealing 999 with vortbeam
[20:59:19	]Xi-Gong has taken 18 damage from Overwatch Shotgunner.
[20:59:19	]S10/OWS.GHOST-06 ran 'drop' on item 'AR-2' (#1660973)
[20:59:19	]S10/OWS.GHOST-06 has lost a 'AR-2' #1660973.
[20:59:20	]Xi-Gong has taken 5 damage from Overwatch Assassin.
[20:59:20	]Xi-Gong has taken 18 damage from Overwatch Shotgunner.
[20:59:20	]Xi-Gong has taken 6 damage from Overwatch Shotgunner.
[20:59:20	]Xi-Gong has taken 5 damage from Overwatch Assassin.
[20:59:20	]Xi-Gong is fully healed.
[20:59:20	]Xi-Gong has taken 6 damage from Overwatch Shotgunner.
[20:59:21	]Xi-Gong has taken 5 damage from Overwatch Assassin.
[20:59:21	][VORT] Xi-Gong has damaged npc_vj_overwatch_assassin_z, dealing 999 with vortbeam
[20:59:21	]Xi-Gong has taken 6 damage from Overwatch Shotgunner.
[20:59:21	]S10/OWS.GHOST-06 ran 'drop' on item 'Pulse-Rifle Energy' (#1660975)
[20:59:21	]S10/OWS.GHOST-06 has lost a 'Pulse-Rifle Energy' #1660975.
[20:59:22	]S10/OWS.GHOST-06 ran 'drop' on item 'Pulse-Rifle Energy' (#1660974)
[20:59:22	]S10/OWS.GHOST-06 has lost a 'Pulse-Rifle Energy' #1660974.
[20:59:22	]Xi-Gong has taken 24 damage from Overwatch Shotgunner.
[20:59:22	]Xi-Gong has taken 6 damage from Overwatch Shotgunner.
[20:59:22	]Xi-Gong has taken 12 damage from Overwatch Shotgunner.
[20:59:23	]Xi-Gong has taken 12 damage from Overwatch Shotgunner.
[20:59:24	]Xi-Gong has taken 18 damage from Overwatch Shotgunner.
[20:59:24	]Xi-Gong has taken 12 damage from Overwatch Shotgunner.
[20:59:25	]Xi-Gong is fully healed.
[20:59:27	]Xi-Gong has taken 6 damage from Overwatch Shotgunner.
[20:59:27	]Xi-Gong has taken 12 damage from Overwatch Shotgunner.
[20:59:28	]Xi-Gong has taken 42 damage from Overwatch Shotgunner.
[20:59:28	]Xi-Gong has taken 24 damage from Overwatch Shotgunner.
[20:59:29	]Xi-Gong has taken 18 damage from Overwatch Shotgunner.
[20:59:29	]Xi-Gong has taken 6 damage from Overwatch Shotgunner.
[20:59:30	]Xi-Gong is fully healed.
[20:59:31	]Xi-Gong has taken 24 damage from Overwatch Shotgunner.
[20:59:31	]Xi-Gong has taken 24 damage from Overwatch Shotgunner.
[20:59:32	][VORT] Xi-Gong has damaged npc_vj_overwatch_shotgunner_z, dealing 999 with vortbeam
[20:59:32	]Xi-Gong has taken 24 damage from Overwatch Shotgunner.
[20:59:33	]Xi-Gong has taken 12 damage from Overwatch Shotgunner.
[20:59:34	]Xi-Gong has taken 24 damage from Overwatch Shotgunner.
[20:59:34	]Xi-Gong has taken 24 damage from Overwatch Shotgunner.
[20:59:35	]Xi-Gong is fully healed.
[20:59:35	]Xi-Gong has taken 24 damage from Overwatch Shotgunner.
[20:59:35	]Xi-Gong has taken 12 damage from Overwatch Shotgunner.
[20:59:35	]Xi-Gong has taken 36 damage from Overwatch Shotgunner.
[20:59:36	]Xi-Gong has taken 48 damage from Overwatch Shotgunner.
[20:59:36	]Xi-Gong has damaged npc_vj_overwatch_shotgunner_z, dealing 27 with ix_hands
[20:59:38	]Xi-Gong has damaged npc_vj_overwatch_shotgunner_z, dealing 27 with ix_hands
[20:59:39	]Xi-Gong has taken 10 damage from Overwatch Shotgunner.
[20:59:39	]Xi-Gong has taken 48 damage from Overwatch Shotgunner.
[20:59:40	]Xi-Gong is fully healed.
[20:59:40	]Xi-Gong has taken 10 damage from Overwatch Shotgunner.
[20:59:41	]Xi-Gong has taken 10 damage from Overwatch Shotgunner.
[20:59:41	]Xi-Gong has damaged npc_vj_overwatch_shotgunner_z, dealing 27 with ix_hands
[20:59:45	]Xi-Gong is fully healed.
[20:59:49	]S10/OWS.GHOST-06 has critically hit Xi-Gong dealing 0 damage (CritChance was 1.01).
[20:59:49	]S10/OWS.GHOST-06 has critically hit Xi-Gong dealing 27 damage (CritChance was 1.01).
[20:59:49	]Xi-Gong has taken 27 damage from S10/OWS.GHOST-06.
[20:59:49	]S10/OWS.GHOST-06 has critically hit Xi-Gong dealing 27 damage (CritChance was 1.01).
[20:59:49	]Xi-Gong has taken 27 damage from S10/OWS.GHOST-06.
[20:59:49	]S10/OWS.GHOST-06 has critically hit Xi-Gong dealing 0 damage (CritChance was 1.01).
[20:59:49	]S10/OWS.GHOST-06 has critically hit Xi-Gong dealing 27 damage (CritChance was 1.01).
[20:59:49	]Xi-Gong has taken 27 damage from S10/OWS.GHOST-06.
[20:59:49	]S10/OWS.GHOST-06 has critically hit Xi-Gong dealing 0 damage (CritChance was 1.01).
[20:59:49	]S10/OWS.GHOST-06 has critically hit Xi-Gong dealing 27 damage (CritChance was 1.01).
[20:59:49	]Xi-Gong has taken 27 damage from S10/OWS.GHOST-06.
[20:59:49	]S10/OWS.GHOST-06 has critically hit Xi-Gong dealing 0 damage (CritChance was 1.01).
[20:59:49	]S10/OWS.GHOST-06 has critically hit Xi-Gong dealing 0 damage (CritChance was 1.01).
[20:59:49	]S10/OWS.GHOST-06 has critically hit Xi-Gong dealing 0 damage (CritChance was 1.01).
[20:59:49	]S10/OWS.GHOST-06 has critically hit Xi-Gong dealing 27 damage (CritChance was 1.01).
[20:59:49	]Xi-Gong has taken 27 damage from S10/OWS.GHOST-06.
[20:59:50	]S10/OWS.GHOST-06 has critically hit Xi-Gong dealing 27 damage (CritChance was 1.01).
[20:59:50	]Xi-Gong has taken 27 damage from S10/OWS.GHOST-06.
[20:59:50	]Xi-Gong is fully healed.
[20:59:51	]S10/OWS.GHOST-06 has critically hit Xi-Gong dealing 27 damage (CritChance was 1.01).
[20:59:51	]Xi-Gong has taken 27 damage from S10/OWS.GHOST-06.
[20:59:52	]S10/OWS.GHOST-06 has critically hit Xi-Gong dealing 27 damage (CritChance was 1.01).
[20:59:52	]Xi-Gong has taken 27 damage from S10/OWS.GHOST-06.
[20:59:52	]S10/OWS.GHOST-06 has taken 27 damage from Xi-Gong.
[20:59:52	]Xi-Gong has damaged S10/OWS.GHOST-06, dealing 27 with ix_hands
[20:59:52	]S10/OWS.GHOST-06 has critically hit Xi-Gong dealing 27 damage (CritChance was 1.01).
[20:59:52	]Xi-Gong has taken 27 damage from S10/OWS.GHOST-06.
[20:59:53	]S10/OWS.GHOST-06 has taken 27 damage from Xi-Gong.
[20:59:53	]Xi-Gong has damaged S10/OWS.GHOST-06, dealing 27.0003 with ix_hands
[20:59:55	]Xi-Gong is fully healed.
[20:59:56	][OOC] Borg olaffson: hold on the guy has a million hp
[20:59:56	]S10/OWS.GHOST-06 has taken 27 damage from Xi-Gong.
[20:59:56	]Xi-Gong has damaged S10/OWS.GHOST-06, dealing 27.0006 with ix_hands
[20:59:58	]S10/OWS.GHOST-06 has critically hit Xi-Gong dealing 0 damage (CritChance was 1.01).
[20:59:58	]S10/OWS.GHOST-06 has critically hit Xi-Gong dealing 27 damage (CritChance was 1.01).
[20:59:58	]Xi-Gong has taken 27 damage from S10/OWS.GHOST-06.
[20:59:58	]S10/OWS.GHOST-06 has critically hit Xi-Gong dealing 0 damage (CritChance was 1.01).
[20:59:58	]S10/OWS.GHOST-06 has critically hit Xi-Gong dealing 27 damage (CritChance was 1.01).
[20:59:58	]Xi-Gong has taken 27 damage from S10/OWS.GHOST-06.
[20:59:59	]S10/OWS.GHOST-06 has critically hit Xi-Gong dealing 0 damage (CritChance was 1.01).
[20:59:59	]S10/OWS.GHOST-06 has critically hit Xi-Gong dealing 27 damage (CritChance was 1.01).
[20:59:59	]Xi-Gong has taken 27 damage from S10/OWS.GHOST-06.
[20:59:59	]S10/OWS.GHOST-06 has critically hit Xi-Gong dealing 27 damage (CritChance was 1.01).
[20:59:59	]Xi-Gong has taken 27 damage from S10/OWS.GHOST-06.
[20:59:59	]S10/OWS.GHOST-06 has critically hit Xi-Gong dealing 27 damage (CritChance was 1.01).
[20:59:59	]Xi-Gong has taken 27 damage from S10/OWS.GHOST-06.
[20:59:59	]S10/OWS.GHOST-06 has critically hit Xi-Gong dealing 27 damage (CritChance was 1.01).
[20:59:59	]Xi-Gong has taken 27 damage from S10/OWS.GHOST-06.
[20:59:59	]S10/OWS.GHOST-06 has taken 27 damage from Xi-Gong.
[20:59:59	]Xi-Gong has damaged S10/OWS.GHOST-06, dealing 27.0009 with ix_hands
[20:59:59	]S10/OWS.GHOST-06 has critically hit Xi-Gong dealing 27 damage (CritChance was 0.97).
[20:59:59	]Xi-Gong has taken 27 damage from S10/OWS.GHOST-06.
[21:00:00	]S10/OWS.GHOST-06 has critically hit Xi-Gong dealing 27 damage (CritChance was 0.97).
[21:00:00	]Xi-Gong has taken 27 damage from S10/OWS.GHOST-06.
[21:00:00	]S10/OWS.GHOST-06 has critically hit Xi-Gong dealing 0 damage (CritChance was 0.97).
[21:00:00	]S10/OWS.GHOST-06 has critically hit Xi-Gong dealing 27 damage (CritChance was 0.97).
[21:00:00	]Xi-Gong has taken 27 damage from S10/OWS.GHOST-06.
[21:00:00	]Xi-Gong is fully healed.
[21:00:00	]S10/OWS.GHOST-06 has critically hit Xi-Gong dealing 0 damage (CritChance was 0.97).
[21:00:00	]S10/OWS.GHOST-06 has critically hit Xi-Gong dealing 27 damage (CritChance was 0.97).
[21:00:00	]Xi-Gong has taken 27 damage from S10/OWS.GHOST-06.
[21:00:00	]S10/OWS.GHOST-06 has critically hit Xi-Gong dealing 0 damage (CritChance was 0.97).
[21:00:00	]S10/OWS.GHOST-06 has critically hit Xi-Gong dealing 27 damage (CritChance was 0.97).
[21:00:00	]Xi-Gong has taken 27 damage from S10/OWS.GHOST-06.
[21:00:03	]S10/OWS.GHOST-06 has taken 27 damage from Xi-Gong.
[21:00:03	]Xi-Gong has damaged S10/OWS.GHOST-06, dealing 27.0012 with ix_hands
[21:00:05	]Xi-Gong is fully healed.
[21:00:06	][IC] S10/OWS.GHOST-06: <:: Help. ::>
[21:00:08	]S10/OWS.GHOST-06 has critically hit Xi-Gong dealing 27 damage (CritChance was 0.87).
[21:00:08	]Xi-Gong has taken 27 damage from S10/OWS.GHOST-06.
[21:00:10	]Xi-Gong is fully healed.
[21:00:12	][OOC] Borg olaffson: restart
[21:00:20	]Borg olaffson ran SAM command 'hp' with arguments: 'ghost' '1000'
[21:00:20	]S10/OWS.GHOST-06 is fully healed.
[21:00:23	][OOC] Borg olaffson: 1000 hp vs 1000 hp
[21:00:28	][IC] Xi-Gong: Weeeeeeeeeeeeeeeeeeeeah-uh *Coughing*.
[21:00:29	]Borg olaffson ran SAM command 'hp' with arguments: 'xi' '1000'
[21:00:35	]S10/OWS.GHOST-06 was knocked unconscious and is bleeding out.
[21:00:35	][VORT] Xi-Gong has damaged S10/OWS.GHOST-06 dealing 999 with vortadvancedbeam
[21:00:37	][OOC] S10/OWS.GHOST-06: MF
[21:00:42	]Borg olaffson ran SAM command 'respawn' with arguments: 'ghost'
[21:00:45	]S10/OWS.GHOST-06 is fully healed.
[21:00:59	]Xi-Gong has taken 13 damage from S10/OWS.GHOST-06.
[21:01:00	]Xi-Gong is fully healed.
[21:01:05	]Borg olaffson has taken 15 damage from Xi-Gong.
[21:01:05	][VORT] Xi-Gong has damaged Borg olaffson dealing 15 with vortpyro
[21:01:05	]S10/OWS.GHOST-06 has taken 15 damage from Xi-Gong.
[21:01:05	][VORT] Xi-Gong has damaged S10/OWS.GHOST-06 dealing 15 with vortpyro
[21:01:05	]S10/OWS.GHOST-06 is fully healed.
[21:01:05	]S10/OWS.GHOST-06 has taken 1 damage from entityflame.
[21:01:05	]Borg olaffson has taken 1 damage from entityflame.
[21:01:06	]Borg olaffson has taken 1 damage from entityflame.
[21:01:06	]S10/OWS.GHOST-06 has taken 1 damage from entityflame.
[21:01:06	]Borg olaffson has taken 1 damage from entityflame.
[21:01:06	]S10/OWS.GHOST-06 has taken 1 damage from entityflame.
[21:01:06	]Borg olaffson has taken 1 damage from entityflame.
[21:01:06	]S10/OWS.GHOST-06 has taken 1 damage from entityflame.
[21:01:06	]Borg olaffson has taken 1 damage from entityflame.
[21:01:06	]S10/OWS.GHOST-06 has taken 1 damage from entityflame.
[21:01:06	]Borg olaffson has taken 1 damage from entityflame.
[21:01:06	]S10/OWS.GHOST-06 has taken 1 damage from entityflame.
[21:01:07	]Borg olaffson has taken 1 damage from entityflame.
[21:01:07	]S10/OWS.GHOST-06 has taken 1 damage from entityflame.
[21:01:07	]Borg olaffson has taken 1 damage from entityflame.
[21:01:07	]S10/OWS.GHOST-06 has taken 1 damage from entityflame.
[21:01:07	]Borg olaffson has taken 1 damage from entityflame.
[21:01:07	]S10/OWS.GHOST-06 has taken 1 damage from entityflame.
[21:01:07	]Borg olaffson has taken 1 damage from entityflame.
[21:01:07	]S10/OWS.GHOST-06 has taken 1 damage from entityflame.
[21:01:07	]Borg olaffson is fully healed.
[21:01:07	]Borg olaffson has taken 1 damage from entityflame.
[21:01:07	]S10/OWS.GHOST-06 has taken 1 damage from entityflame.
[21:01:08	]Borg olaffson has taken 1 damage from entityflame.
[21:01:08	]S10/OWS.GHOST-06 has taken 1 damage from entityflame.
[21:01:08	]Borg olaffson has taken 1 damage from entityflame.
[21:01:08	]S10/OWS.GHOST-06 has taken 1 damage from entityflame.
[21:01:08	]Borg olaffson has taken 1 damage from entityflame.
[21:01:08	]S10/OWS.GHOST-06 has taken 1 damage from entityflame.
[21:01:08	]Borg olaffson has taken 1 damage from entityflame.
[21:01:08	]S10/OWS.GHOST-06 has taken 1 damage from entityflame.
[21:01:08	]Borg olaffson has taken 1 damage from entityflame.
[21:01:08	]S10/OWS.GHOST-06 has taken 1 damage from entityflame.
[21:01:09	]Borg olaffson has taken 1 damage from entityflame.
[21:01:09	]S10/OWS.GHOST-06 has taken 1 damage from entityflame.
[21:01:09	]Borg olaffson has taken 1 damage from entityflame.
[21:01:09	]S10/OWS.GHOST-06 has taken 1 damage from entityflame.
[21:01:09	]Borg olaffson has taken 1 damage from entityflame.
[21:01:09	]S10/OWS.GHOST-06 has taken 1 damage from entityflame.
[21:01:09	]Borg olaffson has taken 1 damage from entityflame.
[21:01:09	]S10/OWS.GHOST-06 has taken 1 damage from entityflame.
[21:01:09	]Borg olaffson has taken 1 damage from entityflame.
[21:01:09	]S10/OWS.GHOST-06 has taken 1 damage from entityflame.
[21:01:10	]Borg olaffson has taken 1 damage from entityflame.
[21:01:10	]S10/OWS.GHOST-06 has taken 1 damage from entityflame.
[21:01:10	]Borg olaffson has taken 1 damage from entityflame.
[21:01:10	]S10/OWS.GHOST-06 has taken 1 damage from entityflame.
[21:01:10	]Borg olaffson has taken 1 damage from entityflame.
[21:01:10	]S10/OWS.GHOST-06 has taken 1 damage from entityflame.
[21:01:10	]Borg olaffson has taken 1 damage from entityflame.
[21:01:10	]S10/OWS.GHOST-06 has taken 1 damage from entityflame.
[21:01:10	]S10/OWS.GHOST-06 is fully healed.
[21:01:10	]Borg olaffson has taken 1 damage from entityflame.
[21:01:10	]S10/OWS.GHOST-06 has taken 1 damage from entityflame.
[21:01:11	]Borg olaffson has taken 1 damage from entityflame.
[21:01:11	]S10/OWS.GHOST-06 has taken 1 damage from entityflame.
[21:01:11	]Borg olaffson has taken 1 damage from entityflame.
[21:01:11	]S10/OWS.GHOST-06 has taken 1 damage from entityflame.
[21:01:11	]Borg olaffson has taken 1 damage from entityflame.
[21:01:11	]S10/OWS.GHOST-06 has taken 1 damage from entityflame.
[21:01:11	]Borg olaffson has taken 1 damage from entityflame.
[21:01:11	]S10/OWS.GHOST-06 has taken 1 damage from entityflame.
[21:01:11	]Borg olaffson has taken 1 damage from entityflame.
[21:01:11	]S10/OWS.GHOST-06 has taken 1 damage from entityflame.
[21:01:12	]Borg olaffson has taken 999 damage from Xi-Gong.
[21:01:12	][VORT] Xi-Gong has damaged Borg olaffson dealing 999 with vortslam
[21:01:12	]Borg olaffson has taken 1 damage from entityflame.
[21:01:12	]S10/OWS.GHOST-06 has taken 1 damage from entityflame.
[21:01:12	]Borg olaffson has taken 1 damage from entityflame.
[21:01:12	]S10/OWS.GHOST-06 has taken 1 damage from entityflame.
[21:01:12	]Borg olaffson has taken 1 damage from entityflame.
[21:01:12	]S10/OWS.GHOST-06 has taken 1 damage from entityflame.
[21:01:12	]Borg olaffson has taken 1 damage from entityflame.
[21:01:12	]S10/OWS.GHOST-06 has taken 1 damage from entityflame.
[21:01:12	]Borg olaffson is fully healed.
[21:01:12	]Borg olaffson has taken 1 damage from entityflame.
[21:01:12	]S10/OWS.GHOST-06 has taken 1 damage from entityflame.
[21:01:13	]Borg olaffson has taken 1 damage from entityflame.
[21:01:13	]S10/OWS.GHOST-06 has taken 1 damage from entityflame.
[21:01:13	]Borg olaffson has fired a toolgun with the name: creator
[21:01:13	]Borg olaffson has spawned a 'NPC [461][npc_vj_novaprospekt_shotgunner_z]'.
[21:01:13	]Borg olaffson has taken 1 damage from entityflame.
[21:01:13	]S10/OWS.GHOST-06 has taken 1 damage from entityflame.
[21:01:13	]Borg olaffson has taken 1 damage from entityflame.
[21:01:13	]S10/OWS.GHOST-06 has taken 1 damage from entityflame.
[21:01:13	]Borg olaffson has fired a toolgun with the name: creator
[21:01:13	]Borg olaffson has spawned a 'NPC [466][npc_vj_novaprospekt_shotgunner_z]'.
[21:01:13	]Borg olaffson has taken 1 damage from entityflame.
[21:01:13	]S10/OWS.GHOST-06 has taken 1 damage from entityflame.
[21:01:13	]Borg olaffson has taken 1 damage from entityflame.
[21:01:13	]S10/OWS.GHOST-06 has taken 1 damage from entityflame.
[21:01:14	]Borg olaffson has taken 1 damage from entityflame.
[21:01:14	]S10/OWS.GHOST-06 has taken 1 damage from entityflame.
[21:01:14	]Xi-Gong has taken 6 damage from Nova Prospekt Shotgunner.
[21:01:14	]Borg olaffson has taken 1 damage from entityflame.
[21:01:14	]S10/OWS.GHOST-06 has taken 1 damage from entityflame.
[21:01:14	]Borg olaffson has taken 1 damage from entityflame.
[21:01:14	]S10/OWS.GHOST-06 has taken 1 damage from entityflame.
[21:01:14	]Borg olaffson has taken 1 damage from entityflame.
[21:01:14	]S10/OWS.GHOST-06 has taken 1 damage from entityflame.
[21:01:14	]Borg olaffson has taken 1 damage from entityflame.
[21:01:14	]S10/OWS.GHOST-06 has taken 1 damage from entityflame.
