[00:20:57	]Rabithunter has connected.
[13:38:40	]Kranky exited observer at their location.
[13:38:43	]Kranky entered observer.
[13:39:37	]Kranky has spawned 'models/scene_building/sewer_system/arch_small_door2.mdl'.
[13:39:57	]Kranky has spawned 'models/scene_building/sewer_system/arch_small_door2.mdl'.
[13:40:01	]Kranky exited observer at their location.
[13:40:12	]Kranky entered observer.
[13:40:14	]Kranky has spawned 'models/scene_building/small_rooms/2door_opp_ml.mdl'.
[13:40:22	]Kranky has spawned 'models/scene_building/small_rooms/2door_opp_r.mdl'.
[13:40:25	]Kranky exited observer at their location.
[13:40:29	]Kranky entered observer.
[13:40:35	]Kranky has spawned 'models/scene_building/small_rooms/2door_opp_r.mdl'.
[13:40:39	]Kranky has spawned 'models/scene_building/small_rooms/2door_opp_mr.mdl'.
[13:40:47	]Kranky exited observer at their location.
[13:40:48	]Kranky entered observer.
[13:40:58	]Kranky exited observer at their location.
[13:41:04	]Kranky has used a context menu option with the name: skin
[13:41:06	]Kranky has used a context menu option with the name: skin
[13:41:09	]Kranky has used a context menu option with the name: skin
[13:41:12	]Kranky has used a context menu option with the name: skin
[13:41:16	]Kranky has used a context menu option with the name: skin
[13:41:19	]Kranky has used a context menu option with the name: skin
[13:41:23	]Kranky has used a context menu option with the name: skin
[13:41:30	]Kranky entered observer.
[13:41:36	]Kranky has spawned 'models/scene_building/small_rooms/3door.mdl'.
[13:41:43	]Kranky exited observer at their location.
[13:41:58	]Kranky has used a context menu option with the name: skin
[13:42:00	]Kranky entered observer.
[13:42:03	]Kranky has spawned 'models/scene_building/small_rooms/1door_l.mdl'.
[13:42:08	]Kranky has spawned 'models/scene_building/small_rooms/1door_r.mdl'.
[13:42:09	]Kranky has spawned 'models/scene_building/small_rooms/1door_l.mdl'.
[13:42:10	]Kranky has spawned 'models/scene_building/small_rooms/1door.mdl'.
[13:42:16	]Kranky exited observer at their location.
[13:42:22	]Kranky has used a context menu option with the name: skin
[13:42:23	]Kranky has used a context menu option with the name: skin
[13:42:33	]Kranky entered observer.
[13:42:46	]Kranky has spawned 'models/scene_building/small_rooms/3door.mdl'.
[13:42:48	]Kranky has spawned 'models/scene_building/small_rooms/2door_sides.mdl'.
[13:42:59	]Kranky exited observer at their location.
[13:43:08	]Kranky has used a context menu option with the name: skin
[13:43:11	]Kranky entered observer.
[13:43:17	]Kranky has spawned 'models/scene_building/small_rooms/2door_opp_l.mdl'.
[13:43:22	]Kranky has spawned 'models/scene_building/small_rooms/3door.mdl'.
[13:47:02	]Kranky exited observer at their location.
[13:47:05	]Kranky entered observer.
[13:48:31	]Kranky exited observer at their location.
[13:48:33	]Kranky entered observer.
[13:49:19	]Kranky has fired a toolgun with the name: advdupe2
[13:49:19	]Kranky has spawned 'models/props/de_nuke/pipeset.mdl'.
[13:49:19	]Kranky has spawned 'models/props_debris/concrete_debris128pile001a.mdl'.
[13:49:19	]Kranky has spawned 'models/props_d47_canals/canal_jigsaw.mdl'.
[13:49:19	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_web_flat_posable.mdl'.
[13:49:19	]Kranky has spawned 'models/props_d47_canals/interior_wall_512.mdl'.
[13:49:19	]Kranky has spawned 'models/props_d47_canals/floor_mud_768x512.mdl'.
[13:49:19	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_pod_structure001.mdl'.
[13:49:19	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_web_cone001.mdl'.
[13:49:19	]Kranky has spawned 'models/props/de_nuke/pipeset.mdl'.
[13:49:19	]Kranky has spawned 'models/props_d47_canals/interior_wall_512.mdl'.
[13:49:19	]Kranky has spawned 'models/props_d47_canals/floor_mud_768x512.mdl'.
[13:49:19	]Kranky has spawned 'models/props_d47_canals/canal_end.mdl'.
[13:49:19	]Kranky has spawned 'models/props/hr_massive/survival_pipes/survival_pipe_128.mdl'.
[13:49:19	]Kranky has spawned 'models/props_d47_canals/canal_doublesawtooth.mdl'.
[13:49:19	]Kranky has spawned 'models/props_canal/canal_bridge02.mdl'.
[13:49:19	]Kranky has spawned 'models/hlvr/combine_hazardprops/combinehazardprops_barrel_lock.mdl'.
[13:49:19	]Kranky has spawned 'models/props_d47_canals/floor_mud_768x512.mdl'.
[13:49:20	]Kranky has spawned 'models/props_debris/concrete_debris256barricade001a.mdl'.
[13:49:20	]Kranky has spawned 'models/rocks/wallpipes128.mdl'.
[13:49:20	]Kranky has spawned 'models/props_d47_canals/floor_mud_768x512.mdl'.
[13:49:20	]Kranky has spawned 'models/props_d47_canals/floor_mud_768x512.mdl'.
[13:49:20	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_web_mid.mdl'.
[13:49:20	]Kranky has spawned 'models/props_d47_canals/canal_tunnel1.mdl'.
[13:49:20	]Kranky has spawned 'models/props/de_nuke/pipeset.mdl'.
[13:49:20	]Kranky has spawned 'models/props_d47_canals/canal_double_512.mdl'.
[13:49:20	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_a2_sewer001.mdl'.
[13:49:20	]Kranky has spawned 'models/props_debris/concrete_debris128pile001a.mdl'.
[13:49:20	]Kranky has spawned 'models/props_d47_canals/floor_mud_768x512.mdl'.
[13:49:20	]Kranky has spawned 'models/jq/hlvr/props/infestation/p1/boomerplant_01.mdl'.
[13:49:20	]Kranky has spawned 'models/props/de_nuke/pipeset.mdl'.
[13:49:20	]Kranky has spawned 'models/props_debris/concrete_debris256pile001a.mdl'.
[13:49:20	]Kranky has spawned 'models/props_debris/concrete_debris128pile001b.mdl'.
[13:49:20	]Kranky has spawned 'models/hlvr/combine_hazardprops/combinehazardprops_trashbag.mdl'.
[13:49:20	]Kranky has spawned 'models/props_junk/garbage256_composite001b.mdl'.
[13:49:20	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_web_flat_posable.mdl'.
[13:49:20	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_headcrab_cluster001.mdl'.
[13:49:20	]Kranky has spawned 'models/dimidrol/pipe/pipe_shhc_002.mdl'.
[13:49:21	]Kranky has spawned 'models/props_debris/concrete_debris128pile001a.mdl'.
[13:49:21	]Kranky has spawned 'models/rocks/wallpipes128.mdl'.
[13:49:21	]Kranky has spawned 'models/hlvr/combine_hazardprops/combinehazardprops_barrel_lock.mdl'.
[13:49:21	]Kranky has spawned 'models/props_d47_canals/floor_mud_768x512.mdl'.
[13:49:21	]Kranky has spawned 'models/rocks/wallpipes128.mdl'.
[13:49:21	]Kranky has spawned 'models/props/ar_dizzy/dizzy_trash/dizzy_cardboard_trash_02.mdl'.
[13:49:21	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_strand_anchor004.mdl'.
[13:49:21	]Kranky has spawned 'models/props/de_nuke/pipeset.mdl'.
[13:49:21	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_strand_anchor007.mdl'.
[13:49:21	]Kranky has spawned 'models/props_debris/plaster_ceilingpile001a.mdl'.
[13:49:21	]Kranky has spawned 'models/hlvr/combine_hazardprops/combinehazardprops_warningsign.mdl'.
[13:49:21	]Kranky has spawned 'models/hlvr/combine_hazardprops/combinehazardprops_lamp.mdl'.
[13:49:21	]Kranky has spawned 'models/props_d47_canals/floor_mud_768x512.mdl'.
[13:49:21	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_web_flat_posable.mdl'.
[13:49:21	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_web_flat_posable.mdl'.
[13:49:21	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_headcrab_cluster001.mdl'.
[13:49:21	]Kranky has spawned 'models/props_junk/garbage128_composite001a.mdl'.
[13:49:21	]Kranky has spawned 'models/props_debris/floor_rubble1.mdl'.
[13:49:21	]Kranky has spawned 'models/props_debris/concrete_cornerpile01a.mdl'.
[13:49:21	]Kranky has spawned 'models/props_d47_canals/canal_single_512.mdl'.
[13:49:22	]Kranky has spawned a 'Entity [5341][ladder_small]'.
[13:49:22	]Kranky has spawned 'models/props_d47_canals/canal_ladder.mdl'.
[13:49:22	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_antlion_cluster002.mdl'.
[13:49:22	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_pod_structure001.mdl'.
[13:49:22	]Kranky has spawned 'models/props_canal/canal_bridge02.mdl'.
[13:49:22	]Kranky has spawned 'models/props_d47_canals/canal_interior_upper.mdl'.
[13:49:22	]Kranky has spawned 'models/props_d47_canals/floor_mud_768x512.mdl'.
[13:49:22	]Kranky has spawned 'models/props_d47_canals/floor_mud_768x512.mdl'.
[13:49:22	]Kranky has spawned 'models/props_junk/garbage256_composite002a.mdl'.
[13:49:22	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_web_flat_posable.mdl'.
[13:49:22	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_antlion_cluster001.mdl'.
[13:49:22	]Kranky has spawned 'models/props_d47_canals/floor_mud_768x512.mdl'.
[13:49:22	]Kranky has spawned 'models/props_junk/garbage256_composite_002a_new.mdl'.
[13:49:22	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_web_flat_posable.mdl'.
[13:49:22	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_web_flat_posable.mdl'.
[13:49:22	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_blob001.mdl'.
[13:49:22	]Kranky has spawned 'models/props/de_nuke/pipeset.mdl'.
[13:49:22	]Kranky has spawned 'models/props_junk/trashcluster01a.mdl'.
[13:49:22	]Kranky has spawned 'models/props_debris/plaster_floorpile001a.mdl'.
[13:49:22	]Kranky has spawned 'models/props_d47_canals/canal_corner_outer.mdl'.
[13:49:23	]Kranky has spawned 'models/props_debris/concrete_debris128pile001b.mdl'.
[13:49:23	]Kranky has spawned 'models/jq/hlvr/props/infestation/p1/boomerplant_01.mdl'.
[13:49:23	]Kranky has spawned 'models/props_d47_canals/canal_double_512.mdl'.
[13:49:23	]Kranky has spawned 'models/props/de_train/hr_t/trash_c/hr_clothes_pile_02.mdl'.
[13:49:23	]Kranky has spawned 'models/props_d47_canals/canal_double_512.mdl'.
[13:49:23	]Kranky has spawned 'models/props_debris/concrete_debris256pile001a.mdl'.
[13:49:23	]Kranky has spawned 'models/props_debris/concrete_floorpile01a.mdl'.
[13:49:23	]Kranky has spawned 'models/props_d47_canals/floor_mud_768x512.mdl'.
[13:49:23	]Kranky has spawned 'models/props_junk/garbage128_composite001a.mdl'.
[13:49:23	]Kranky has spawned 'models/props_d47_canals/canal_ladder.mdl'.
[13:49:23	]Kranky has spawned 'models/props_d47_canals/floor_mud_768x512.mdl'.
[13:49:23	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_headcrab_cluster001.mdl'.
[13:49:23	]Kranky has spawned 'models/props_debris/plaster_ceilingpile001c.mdl'.
[13:49:23	]Kranky has spawned 'models/willardnetworks/props/forcefield_right.mdl'.
[13:49:23	]Kranky has spawned 'models/props_pipes/pipecluster32d_003a.mdl'.
[13:49:23	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_antlion_cluster001.mdl'.
[13:49:23	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_web_flat_posable.mdl'.
[13:49:23	]Kranky has spawned 'models/props_debris/concrete_cornerpile01a.mdl'.
[13:49:23	]Kranky has spawned 'models/props_debris/concrete_debris256pile001a.mdl'.
[13:49:23	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_a3_pitwall_lod1.mdl'.
[13:49:24	]Kranky has spawned 'models/props_canal/canal_bridge02.mdl'.
[13:49:24	]Kranky has spawned 'models/props_combine/combine_intmonitor001.mdl'.
[13:49:24	]Kranky has spawned 'models/props_debris/concrete_debris128pile001b.mdl'.
[13:49:24	]Kranky has spawned 'models/jq/hlvr/props/infestation/dead_body/xen_dead_body.mdl'.
[13:49:24	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_antlion_cluster001.mdl'.
[13:49:24	]Kranky has spawned 'models/props_junk/garbage256_composite002a.mdl'.
[13:49:24	]Kranky has spawned 'models/props_pipes/pipeset08d_512_001a.mdl'.
[13:49:24	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_blower002.mdl'.
[13:49:24	]Kranky has spawned 'models/props/de_nuke/pipeset.mdl'.
[13:49:24	]Kranky has spawned 'models/props/de_dust/hr_dust/dust_breeze_blocks/dust_breeze_block_01_debris_cluster_01.mdl'.
[13:49:24	]Kranky has spawned 'models/props_d47_canals/canal_corner_inner.mdl'.
[13:49:24	]Kranky has spawned 'models/props_canal/canal_bridge02.mdl'.
[13:49:24	]Kranky has spawned 'models/props_debris/concrete_debris128pile001a.mdl'.
[13:49:24	]Kranky has spawned 'models/props_d47_canals/canal_single_256.mdl'.
[13:49:24	]Kranky has spawned 'models/hlvr/combine_hazardprops/combinehazardprops_barrel_lock.mdl'.
[13:49:24	]Kranky has spawned 'models/props_debris/walldestroyed09a.mdl'.
[13:49:24	]Kranky has spawned 'models/props_debris/concrete_debris256pile001a.mdl'.
[13:49:24	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_web_flat_posable.mdl'.
[13:49:24	]Kranky has spawned 'models/props_junk/trashcluster01a.mdl'.
[13:49:24	]Kranky has spawned 'models/props_outercanals/buildings/building1.mdl'.
[13:49:25	]Kranky has spawned 'models/props_d47_canals/floor_mud_768x512.mdl'.
[13:49:25	]Kranky has spawned 'models/props_d47_canals/canal_end.mdl'.
[13:49:25	]Kranky has spawned 'models/props_d47_canals/canal_single_256.mdl'.
[13:49:25	]Kranky has spawned 'models/props_debris/plaster_ceilingpile001a.mdl'.
[13:49:25	]Kranky has spawned 'models/props_combine/combine_interface001.mdl'.
[13:49:25	]Kranky has spawned 'models/props_d47_canals/canal_double_512.mdl'.
[13:49:25	]Kranky has spawned 'models/jq/hlvr/props/infestation/p1/boomerplant_01.mdl'.
[13:49:25	]Kranky has spawned 'models/props_d47_canals/floor_mud_768x512.mdl'.
[13:49:25	]Kranky has spawned 'models/props_debris/plaster_ceilingpile002a.mdl'.
[13:49:25	]Kranky has spawned 'models/props_d47_canals/canal_walkway_secondfloor.mdl'.
[13:49:25	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_flat_blob01.mdl'.
[13:49:25	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_web_flat_posable.mdl'.
[13:49:25	]Kranky has spawned 'models/props_d47_canals/canal_pipe.mdl'.
[13:49:25	]Kranky has spawned 'models/props_pipes/gasworks_pipesystem02.mdl'.
[13:49:25	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_web_flat_posable.mdl'.
[13:49:25	]Kranky has spawned 'models/props_d47_canals/canal_tunnel1.mdl'.
[13:49:25	]Kranky has spawned 'models/props_debris/concrete_debris256pile001a.mdl'.
[13:49:25	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_headcrab_cluster001.mdl'.
[13:49:25	]Kranky has spawned 'models/props/de_nuke/pipeset.mdl'.
[13:49:25	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_strand_anchor008.mdl'.
[13:49:26	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_antlion_cluster003.mdl'.
[13:49:26	]Kranky has spawned 'models/props_d47_canals/interior_wall_512.mdl'.
[13:49:26	]Kranky has spawned 'models/props_d47_canals/canal_tunnel2.mdl'.
[13:49:26	]Kranky has spawned 'models/props_d47_canals/floor_mud_768x512.mdl'.
[13:49:26	]Kranky has spawned 'models/props_d47_canals/floor_mud_768x512.mdl'.
[13:49:26	]Kranky has spawned 'models/props_junk/trashcluster01a.mdl'.
[13:49:26	]Kranky has spawned 'models/props_junk/trashcluster01a.mdl'.
[13:49:26	]Kranky has spawned 'models/props_d47_canals/floor_mud_768x512.mdl'.
[13:49:26	]Kranky has spawned 'models/props_buildings/collapsedbuilding01awall.mdl'.
[13:49:26	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_web_flat_posable.mdl'.
[13:49:26	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_web_flat_posable.mdl'.
[13:49:26	]Kranky has spawned 'models/jq/hlvr/props/infestation/p1/xen_grenade_plant.mdl'.
[13:49:26	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_web_flat_posable.mdl'.
[13:49:26	]Kranky has spawned 'models/jq/hlvr/props/xen/combine_foam_tank_set.mdl'.
[13:49:26	]Kranky has spawned 'models/props_debris/concrete_spawnchunk001b.mdl'.
[13:49:26	]Kranky has spawned 'models/hlvr/combine_hazardprops/combinehazardprops_crate.mdl'.
[13:49:26	]Kranky has spawned 'models/willardnetworks/props/trash03.mdl'.
[13:49:26	]Kranky has spawned 'models/props_c17/oildrum001.mdl'.
[13:49:26	]Kranky has spawned a 'Entity [5458][ladder_small]'.
[13:49:26	]Kranky has spawned 'models/props_d47_canals/canal_single_512.mdl'.
[13:49:27	]Kranky has spawned 'models/props_d47_canals/canal_tunnel1.mdl'.
[13:49:27	]Kranky has spawned 'models/props_debris/concrete_debris128pile001b.mdl'.
[13:49:27	]Kranky has spawned 'models/props_d47_canals/floor_mud_768x512.mdl'.
[13:49:27	]Kranky has spawned 'models/jq/hlvr/props/infestation/p1/boomerplant_01.mdl'.
[13:49:27	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_strand_anchor004.mdl'.
[13:49:27	]Kranky has spawned 'models/props_junk/garbage256_composite_002a_new.mdl'.
[13:49:27	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_antlion_cluster003.mdl'.
[13:49:27	]Kranky has spawned 'models/hlvr/combine_hazardprops/combinehazardprops_warningsign.mdl'.
[13:49:27	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_web_flat_posable.mdl'.
[13:49:27	]Kranky has spawned 'models/props_d47_canals/canal_tunnel1.mdl'.
[13:49:27	]Kranky has spawned 'models/props_d47_canals/canal_interior_upper.mdl'.
[13:49:27	]Kranky has spawned 'models/props_d47_canals/floor_mud_768x512.mdl'.
[13:49:27	]Kranky has spawned 'models/props_d47_canals/canal_corner_inner.mdl'.
[13:49:27	]Kranky has spawned 'models/props_debris/concrete_debris128pile001b.mdl'.
[13:49:27	]Kranky has spawned 'models/rocks/wallpipes128.mdl'.
[13:49:27	]Kranky has spawned 'models/props_d47_canals/canal_double_512.mdl'.
[13:49:27	]Kranky has spawned 'models/rocks/wallpipes128.mdl'.
[13:49:27	]Kranky has spawned 'models/props_c17/oildrum001.mdl'.
[13:49:27	]Kranky has spawned 'models/props_d47_canals/floor_mud_768x512.mdl'.
[13:49:27	]Kranky has spawned 'models/props_d47_canals/canal_double_512.mdl'.
[13:49:28	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_antlion_cluster002.mdl'.
[13:49:28	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_web_flat_posable.mdl'.
[13:49:28	]Kranky has spawned 'models/props_junk/trashcluster01a.mdl'.
[13:49:28	]Kranky has spawned 'models/props/de_dust/hr_dust/dust_garbage_container/dust_trash_bag_pile.mdl'.
[13:49:28	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_web_flat_posable.mdl'.
[13:49:28	]Kranky has spawned 'models/rocks/wallpipes128.mdl'.
