[01:48:17	]'Sevens' has connected.
[21:22:45	]Eric Bayer entered observer.
[21:22:46	]Eric Bayer exited observer at their location.
[21:22:47	]Eric Bayer entered observer.
[21:22:47	]Eric Bayer exited observer at their location.
[21:22:48	]Eric Bayer entered observer.
[21:22:48	]Eric Bayer exited observer at their location.
[21:22:50	][OOC] Ernest Descombes: we can bring it back.
[21:22:51	][OOC] Eric Bayer: we r different now..
[21:22:51	]Eric Bayer entered observer.
[21:22:52	]Eric Bayer exited observer at their location.
[21:22:52	][OOC] Varos Atkins: i dont think thatll happen
[21:22:52	]Eric Bayer entered observer.
[21:22:53	]Eric Bayer exited observer at their location.
[21:22:53	]Varos Atkins exited observer at their location.
[21:22:53	]Eric Bayer entered observer.
[21:22:53	]Eric Bayer exited observer at their location.
[21:22:54	]Eric Bayer entered observer.
[21:22:55	]Eric Bayer exited observer at their location.
[21:22:55	]Eric Bayer entered observer.
[21:22:56	]Eric Bayer exited observer at their location.
[21:22:56	]Eric Bayer entered observer.
[21:22:57	]Eric Bayer exited observer at their location.
[21:22:57	]Eric Bayer entered observer.
[21:22:58	]Eric Bayer exited observer at their location.
[21:22:59	]Eric Bayer has taken 27 damage from worldspawn.
[21:23:01	][OOC] fedoraheimer: they probs won't allow guns
[21:23:02	]Eric Bayer is fully healed.
[21:23:07	]Eric Bayer entered observer.
[21:23:08	]Eric Bayer exited observer at their location.
[21:23:09	]Eric Bayer entered observer.
[21:23:10	]Eric Bayer exited observer at their location.
[21:23:10	]Eric Bayer entered observer.
[21:23:11	]Eric Bayer exited observer at their location.
[21:23:18	]Eric Bayer entered observer.
[21:23:18	]Eric Bayer exited observer at their location.
[21:23:19	]Eric Bayer entered observer.
[21:23:19	]Eric Bayer exited observer at their location.
[21:23:20	]Eric Bayer entered observer.
[21:23:21	]Eric Bayer exited observer at their location.
[21:23:22	][OOC] fedoraheimer: but it would make CCA parties much more riskier
[21:23:23	][OOC] Varos Atkins: just let the prison wallet be
[21:23:37	][OOC] Eric Bayer: maybe if u got like, max smuggling u could hide a USP
[21:23:37	][OOC] Varos Atkins: everyone has a 3x2 prison wallet
[21:23:37	]Eric Bayer entered observer.
[21:23:38	]Eric Bayer exited observer at their location.
[21:23:39	]Eric Bayer entered observer.
[21:23:40	]Eric Bayer exited observer at their location.
[21:23:41	]fedoraheimer entered observer.
[21:23:41	]Eric Bayer entered observer.
[21:23:42	]Eric Bayer exited observer at their location.
[21:23:42	]fedoraheimer exited observer at their location.
[21:23:42	]Eric Bayer entered observer.
[21:23:43	]Eric Bayer exited observer at their location.
[21:23:44	]Eric Bayer entered observer.
[21:23:44	]Eric Bayer exited observer at their location.
[21:23:46	][OOC] Ernest Descombes: maybe 
[21:23:52	][OOC] Eric Bayer: because that's hard to do and a lot of work
[21:23:57	][OOC] Ernest Descombes: Maybe it's a function that GMs can do
[21:24:04	][OOC] Varos Atkins: youd need a gm every time
[21:24:10	][OOC] Ernest Descombes: Like how GMs have a different menu for CP's
[21:24:15	][OOC] Eric Bayer: I mean, you'd rarely use it for smth like a USP..
[21:24:25	][OOC] Varos Atkins: let me make a screenshot
[21:24:28	]Ernest Descombes used command '/GameMaster They can have a different menu for hiding weapons in someone's inventoryt'.
[21:24:30	][OOC] Ernest Descombes: whoops
[21:24:32	][OOC] fedoraheimer: just for getting small things into our outside the city
[21:24:34	][OOC] Ernest Descombes: They can have a different menu for hiding weapons in someone's inventoryt
[21:24:41	][OOC] Eric Bayer: i think the main use would be assassinating CCA which a GM could easily deal with since its such a one time thing.. for now
[21:24:55	]fedoraheimer entered observer.
[21:24:56	]fedoraheimer exited observer at their location.
[21:24:56	][OOC] Ernest Descombes: Yeah, exactly - you can only hide one or a couple stack of things at a time
[21:24:59	]fedoraheimer entered observer.
[21:25:01	]fedoraheimer exited observer at their location.
[21:25:04	][OOC] Ernest Descombes: So if you're trying to smuggle out resin this is how it would go
[21:25:06	]fedoraheimer entered observer.
[21:25:07	]fedoraheimer exited observer at their location.
[21:25:09	]fedoraheimer entered observer.
[21:25:11	]fedoraheimer exited observer at their location.
[21:25:14	]fedoraheimer entered observer.
[21:25:15	]fedoraheimer exited observer at their location.
[21:25:17	]fedoraheimer entered observer.
[21:25:19	]fedoraheimer exited observer at their location.
[21:25:22	]fedoraheimer entered observer.
[21:25:27	]fedoraheimer exited observer at their location.
[21:25:30	]fedoraheimer entered observer.
[21:25:31	]fedoraheimer exited observer at their location.
[21:25:34	]fedoraheimer entered observer.
[21:25:34	]fedoraheimer exited observer at their location.
[21:25:35	]fedoraheimer entered observer.
[21:25:36	]fedoraheimer exited observer at their location.
[21:25:41	]fedoraheimer entered observer.
[21:25:43	]fedoraheimer exited observer at their location.
[21:25:50	]Eric Bayer entered observer.
[21:25:50	]Eric Bayer exited observer at their location.
[21:25:51	]Eric Bayer entered observer.
[21:25:51	]Eric Bayer exited observer at their location.
[21:25:52	]Eric Bayer entered observer.
[21:25:52	]Eric Bayer exited observer at their location.
[21:25:53	]Eric Bayer entered observer.
[21:25:53	]Eric Bayer exited observer at their location.
[21:26:13	]fedoraheimer entered observer.
[21:26:15	]fedoraheimer used command '/PrintStaffList'.
[21:26:17	]fedoraheimer exited observer at their location.
[21:26:19	]fedoraheimer entered observer.
[21:26:27	][OOC] fedoraheimer: tbh im thinking of a system where it is automatic fully rather then requiring GM help (as a GM won't always be active)
[21:26:29	]Eric Bayer entered observer.
[21:26:30	]Eric Bayer exited observer at their location.
[21:26:31	]Eric Bayer entered observer.
[21:26:31	]Eric Bayer exited observer at their location.
[21:26:32	]Eric Bayer entered observer.
[21:26:33	]Eric Bayer exited observer at their location.
[21:26:38	][OOC] Ernest Descombes: yeah ... i mean the smuggler skill thing is a pretty good way to go about it
[21:26:47	][OOC] fedoraheimer: but ik the server is being pushed towards more RP focus so who knows
[21:26:49	]fedoraheimer exited observer at their location.
[21:26:50	]fedoraheimer entered observer.
[21:26:51	]fedoraheimer exited observer at their location.
[21:26:52	]fedoraheimer entered observer.
[21:26:55	]fedoraheimer exited observer at their location.
[21:26:56	][OOC] Ernest Descombes: Yeah, I think a workaround can just be what I suggested
[21:26:57	][OOC] Eric Bayer: this is true, I do prefer more RP orientated systems
[21:27:00	]fedoraheimer entered observer.
[21:27:00	]fedoraheimer exited observer at their location.
[21:27:01	][OOC] Ernest Descombes: Call a GM or admin or something
[21:27:02	]fedoraheimer entered observer.
[21:27:12	][OOC] Ernest Descombes: Be like 'hey I wanna hide this thing or these things'
[21:27:32	][OOC] Ernest Descombes: gm goes 'ok' and then when people search have them make perception checks against the hider's agility
[21:27:40	][OOC] Eric Bayer: I think a small hidden inventory dependable on smuggling is good, but weapons should be a GM'd thing because i can imagine rebels just hiding USPs up their ass and shotcopping
[21:27:41	]Eric Bayer entered observer.
[21:27:41	]Eric Bayer exited observer at their location.
[21:27:42	]Eric Bayer entered observer.
[21:27:42	]Eric Bayer exited observer at their location.
[21:27:43	]Eric Bayer entered observer.
[21:27:45	]Eric Bayer exited observer at their location.
[21:27:45	]Eric Bayer entered observer.
[21:27:45	]Eric Bayer exited observer at their location.
[21:27:46	]Eric Bayer entered observer.
[21:27:47	]Eric Bayer exited observer at their location.
[21:27:49	]Eric Bayer has taken 5 damage from worldspawn.
[21:27:49	]Eric Bayer entered observer.
[21:27:50	]Eric Bayer exited observer at their location.
[21:27:51	]Eric Bayer entered observer.
[21:27:51	]Eric Bayer exited observer at their location.
[21:27:51	]Eric Bayer entered observer.
[21:27:52	]Eric Bayer exited observer at their location.
[21:27:52	]Eric Bayer is fully healed.
[21:27:55	][OOC] fedoraheimer: i agree on weapons being a GM'd thing
[21:27:56	][OOC] Ernest Descombes: If they succeed, they have to ignore it or it's meta. If they fail, then the searcher is able to ICly spot it
[21:27:57	]Eric Bayer entered observer.
[21:27:57	]Eric Bayer exited observer at their location.
[21:27:59	]Eric Bayer entered observer.
[21:27:59	]Eric Bayer exited observer at their location.
[21:28:12	]Eric Bayer entered observer.
[21:28:13	]Eric Bayer exited observer at their location.
[21:28:14	]Eric Bayer entered observer.
[21:28:14	]Eric Bayer exited observer at their location.
[21:28:15	]Eric Bayer entered observer.
[21:28:15	]Eric Bayer exited observer at their location.
[21:28:16	]Eric Bayer entered observer.
[21:28:17	]Eric Bayer exited observer at their location.
[21:28:18	]Eric Bayer entered observer.
[21:28:18	]Eric Bayer exited observer at their location.
[21:28:18	]Eric Bayer entered observer.
[21:28:18	]Eric Bayer exited observer at their location.
[21:28:19	][OOC] fedoraheimer: the thing is, how would a CP counter someone with high smuggling?
[21:28:20	]Eric Bayer entered observer.
[21:28:20	]Eric Bayer exited observer at their location.
[21:28:21	]Eric Bayer entered observer.
[21:28:21	]Eric Bayer exited observer at their location.
[21:28:22	]Eric Bayer entered observer.
[21:28:23	]Eric Bayer exited observer at their location.
[21:28:23	]Eric Bayer entered observer.
[21:28:23	][OOC] fedoraheimer: is it a dice roll?
[21:28:24	]Eric Bayer exited observer at their location.
[21:28:24	]Eric Bayer entered observer.
[21:28:25	]Eric Bayer exited observer at their location.
[21:28:30	][OOC] Eric Bayer: could be a dice roll, yeah
[21:28:38	][OOC] Eric Bayer: and if u succeed u just get to see their hidden inv
[21:28:39	]Eric Bayer entered observer.
[21:28:39	]Eric Bayer exited observer at their location.
[21:28:40	]Eric Bayer entered observer.
[21:28:40	]Eric Bayer exited observer at their location.
[21:28:41	]Eric Bayer entered observer.
[21:28:41	]Eric Bayer exited observer at their location.
[21:28:42	]Eric Bayer entered observer.
[21:28:43	]Eric Bayer exited observer at their location.
[21:28:44	]Eric Bayer entered observer.
[21:28:45	]Eric Bayer exited observer at their location.
[21:28:46	]Eric Bayer entered observer.
[21:28:46	]Eric Bayer exited observer at their location.
[21:28:48	]Eric Bayer entered observer.
[21:28:49	]Eric Bayer exited observer at their location.
[21:28:49	][OOC] Ernest Descombes: Dice roll or like...
[21:28:53	][OOC] fedoraheimer: does the perception of the CP vs the smuggling of the person work?
[21:28:59	][OOC] Ernest Descombes: It wouldn't
[21:29:01	]Eric Bayer entered observer.
[21:29:02	]Eric Bayer exited observer at their location.
[21:29:02	][OOC] Varos Atkins: check CT general
[21:29:03	]Eric Bayer entered observer.
[21:29:03	]Eric Bayer exited observer at their location.
[21:29:05	]Eric Bayer entered observer.
[21:29:05	]Eric Bayer exited observer at their location.
[21:29:06	]Eric Bayer entered observer.
[21:29:06	]Eric Bayer exited observer at their location.
[21:29:07	]Eric Bayer entered observer.
[21:29:07	]Eric Bayer exited observer at their location.
[21:29:11	][OOC] Ernest Descombes: It'd need to be the attribute vs attribute or skill vs skill
[21:29:14	][OOC] Eric Bayer: skills and atributes would be, yeah-
[21:29:15	]Eric Bayer entered observer.
[21:29:15	]Eric Bayer exited observer at their location.
[21:29:16	]Eric Bayer entered observer.
[21:29:16	]Eric Bayer exited observer at their location.
[21:29:18	]Eric Bayer entered observer.
[21:29:18	]Eric Bayer exited observer at their location.
[21:29:19	]Eric Bayer entered observer.
[21:29:20	]Eric Bayer exited observer at their location.
[21:29:21	]Eric Bayer entered observer.
[21:29:21	]Eric Bayer exited observer at their location.
[21:29:22	]Eric Bayer entered observer.
[21:29:22	]Eric Bayer exited observer at their location.
[21:29:26	]Ernest Descombes rolled 19 out of 20 (+0 from Smuggling).
[21:29:26	]Ernest Descombes used command '/SkillRoll smuggling 20'.
[21:29:29	][OOC] Varos Atkins: posted it
[21:30:08	]Eric Bayer entered observer.
[21:30:08	]Eric Bayer exited observer at their location.
[21:30:10	]Eric Bayer entered observer.
[21:30:10	]Eric Bayer exited observer at their location.
[21:30:11	]Eric Bayer entered observer.
[21:30:11	]Eric Bayer exited observer at their location.
[21:30:12	]Eric Bayer entered observer.
[21:30:13	]Eric Bayer exited observer at their location.
[21:30:14	]Eric Bayer entered observer.
[21:30:15	]Eric Bayer exited observer at their location.
[21:30:24	]Eric Bayer entered observer.
[21:30:24	]Eric Bayer exited observer at their location.
[21:30:25	]Eric Bayer entered observer.
[21:30:26	]Eric Bayer exited observer at their location.
[21:30:26	]Eric Bayer entered observer.
[21:30:27	]Eric Bayer exited observer at their location.
[21:30:27	]Eric Bayer entered observer.
[21:30:28	]Eric Bayer exited observer at their location.
[21:30:28	]Eric Bayer entered observer.
[21:30:29	]Eric Bayer exited observer at their location.
[21:30:29	]Eric Bayer entered observer.
[21:30:30	]Eric Bayer exited observer at their location.
[21:30:31	]Eric Bayer entered observer.
[21:30:31	]fedoraheimer has given himself a kitknife.
[21:30:31	]fedoraheimer has gained a 'Kitchen Knife' #2051259.
[21:30:31	]Eric Bayer exited observer at their location.
[21:30:50	]Eric Bayer entered observer.
[21:30:51	]Eric Bayer exited observer at their location.
[21:30:51	]Eric Bayer entered observer.
[21:30:51	]Eric Bayer exited observer at their location.
[21:30:52	]Eric Bayer entered observer.
[21:30:53	]Eric Bayer exited observer at their location.
[21:30:54	]Eric Bayer entered observer.
[21:30:54	]Eric Bayer exited observer at their location.
[21:30:56	]Eric Bayer entered observer.
[21:30:56	]Eric Bayer exited observer at their location.
[21:30:57	]Eric Bayer entered observer.
[21:30:57	]Eric Bayer exited observer at their location.
[21:30:58	]Eric Bayer entered observer.
[21:30:58	]Eric Bayer exited observer at their location.
[21:30:59	]Eric Bayer entered observer.
[21:31:00	]Eric Bayer exited observer at their location.
[21:31:02	]Eric Bayer entered observer.
[21:31:02	]Eric Bayer exited observer at their location.
[21:31:03	]Eric Bayer entered observer.
[21:31:03	]Eric Bayer exited observer at their location.
[21:31:05	]Eric Bayer entered observer.
[21:31:05	]Eric Bayer exited observer at their location.
[21:31:06	]Eric Bayer entered observer.
[21:31:06	]Eric Bayer exited observer at their location.
[21:31:06	]Eric Bayer entered observer.
[21:31:07	]Eric Bayer exited observer at their location.
[21:31:08	]Eric Bayer entered observer.
[21:31:08	]Eric Bayer exited observer at their location.
[21:31:09	]Eric Bayer entered observer.
[21:31:09	]Eric Bayer exited observer at their location.
[21:31:09	]Eric Bayer entered observer.
[21:31:09	]Eric Bayer exited observer at their location.
[21:31:10	]Eric Bayer entered observer.
[21:31:11	]Eric Bayer exited observer at their location.
[21:31:11	]Eric Bayer entered observer.
[21:31:12	]Eric Bayer exited observer at their location.
[21:31:14	]Eric Bayer entered observer.
[21:31:14	]Eric Bayer exited observer at their location.
[21:31:15	]Eric Bayer entered observer.
[21:31:15	]Eric Bayer exited observer at their location.
[21:31:17	]Eric Bayer entered observer.
[21:31:17	]Eric Bayer exited observer at their location.
[21:31:18	]Eric Bayer entered observer.
[21:31:19	]Eric Bayer exited observer at their location.
[21:31:20	]Eric Bayer entered observer.
[21:31:20	]Eric Bayer exited observer at their location.
[21:31:21	]Eric Bayer entered observer.
[21:31:22	]Eric Bayer exited observer at their location.
[21:31:23	]Eric Bayer entered observer.
[21:31:23	]Eric Bayer exited observer at their location.
[21:31:38	]Eric Bayer entered observer.
[21:31:38	]Eric Bayer exited observer at their location.
[21:31:47	]Ernest Descombes used command '/ToggleGM'.
[21:31:48	]Ernest Descombes entered observer.
[21:32:53	]Ernest Descombes exited observer at their location.
[21:34:26	][IC] Ernest Descombes: Yeah!
[21:34:28	][IC] Ernest Descombes: Yeah!
[21:34:32	][IC] Ernest Descombes: Hi.
[21:34:40	]Ernest Descombes has spawned a 'Entity [307][aw2_gunship]'.
[21:34:54	]Eric Bayer entered observer.
[21:34:55	]Eric Bayer exited observer at their location.
[21:34:55	]Eric Bayer entered observer.
[21:34:55	]Eric Bayer exited observer at their location.
[21:34:57	]Eric Bayer entered observer.
[21:34:57	]Eric Bayer exited observer at their location.
[21:34:59	]Eric Bayer entered observer.
[21:34:59	]Eric Bayer exited observer at their location.
[21:34:59	]Varos Atkins entered observer.
[21:35:00	]Varos Atkins entered observer.
[21:35:00	]Eric Bayer entered observer.
[21:35:01	]Eric Bayer exited observer at their location.
[21:35:02	]Eric Bayer entered observer.
[21:35:02	]Eric Bayer exited observer at their location.
[21:35:03	]Eric Bayer entered observer.
[21:35:03	]Eric Bayer exited observer at their location.
[21:35:05	]Eric Bayer entered observer.
[21:35:05	]Eric Bayer exited observer at their location.
