[19:47:36	]Merlinsclaw has connected.
[23:34:08	]Merlinsclaw exited observer at their location.
[23:34:09	]Merlinsclaw entered observer.
[23:34:10	]Merlinsclaw exited observer at their location.
[23:34:11	]Merlinsclaw entered observer.
[23:34:11	]Merlinsclaw exited observer at their location.
[23:34:12	]Merlinsclaw entered observer.
[23:34:13	]Merlinsclaw exited observer at their location.
[23:34:14	]Merlinsclaw entered observer.
[23:34:20	]Merlinsclaw exited observer at their location.
[23:34:21	]Merlinsclaw entered observer.
[23:34:22	]Merlinsclaw exited observer at their location.
[23:34:23	]Merlinsclaw entered observer.
[23:34:34	]Merlinsclaw exited observer at their location.
[23:34:34	]Merlinsclaw has fired a toolgun with the name: nocollideworld
[23:34:50	]Merlinsclaw entered observer.
[23:34:58	]Merlinsclaw has fired a toolgun with the name: submaterial
[23:34:58	]Merlinsclaw has fired a toolgun with the name: submaterial
[23:35:10	]Merlinsclaw has fired a toolgun with the name: stacker_improved
[23:35:10	]Merlinsclaw has spawned 'models/nt/props_tech/wirespipetech_large_256.mdl'.
[23:35:18	]Merlinsclaw has fired a toolgun with the name: stacker_improved
[23:35:18	]Merlinsclaw has spawned 'models/nt/props_tech/wirespipetech_large_256.mdl'.
[23:35:23	]Merlinsclaw exited observer at their location.
[23:35:25	]Merlinsclaw entered observer.
[23:35:31	]Merlinsclaw has fired a toolgun with the name: nocollideworld
[23:35:34	]Merlinsclaw exited observer at their location.
[23:35:51	]Merlinsclaw entered observer.
[23:35:58	]Merlinsclaw has fired a toolgun with the name: nocollideworld
[23:36:06	][OOC] Merlinsclaw: yeah. want hoxworth and weaver as the other two.
[23:36:06	]Merlinsclaw has fired a toolgun with the name: nocollideworld
[23:36:11	]Merlinsclaw exited observer at their location.
[23:36:13	]Merlinsclaw entered observer.
[23:36:26	][OOC] Merlinsclaw: any station tbh
[23:36:36	][OOC] Merlinsclaw: I'm going to assign them based on what I think will work best
[23:36:38	]Merlinsclaw has fired a toolgun with the name: material
[23:36:40	]Merlinsclaw has fired a toolgun with the name: submaterial
[23:36:45	][OOC] Merlinsclaw: I just need 3 characters
[23:36:46	]Merlinsclaw has fired a toolgun with the name: submaterial
[23:36:48	]Merlinsclaw has fired a toolgun with the name: submaterial
[23:36:51	]Merlinsclaw has spawned 'models/props_pipes/pipeset32d_corner128d_001a.mdl'.
[23:36:53	]Merlinsclaw has spawned 'models/props_pipes/pipeset32d_corner128r_001a.mdl'.
[23:37:14	][OOC] Merlinsclaw: kinda leaning towards darth vader tbh
[23:37:17	]Merlinsclaw exited observer at their location.
[23:37:21	]Merlinsclaw has fired a toolgun with the name: nocollideworld
[23:37:26	]Merlinsclaw entered observer.
[23:37:27	]Merlinsclaw exited observer at their location.
[23:37:31	]Merlinsclaw entered observer.
[23:37:36	]Merlinsclaw has spawned 'models/props_pipes/pipeset32d_corner128r_001a.mdl'.
[23:37:41	]Merlinsclaw exited observer at their location.
[23:37:41	]Merlinsclaw has fired a toolgun with the name: nocollideworld
[23:37:54	]Merlinsclaw has fired a toolgun with the name: nocollideworld
[23:37:59	]Merlinsclaw entered observer.
[23:38:00	]Merlinsclaw has spawned 'models/props_pipes/pipeset32d_corner128r_001a.mdl'.
[23:38:06	]Merlinsclaw exited observer at their location.
[23:38:06	]Merlinsclaw has fired a toolgun with the name: nocollideworld
[23:38:13	][OOC] Merlinsclaw: could work
[23:38:24	][OOC] Merlinsclaw: not opposed if people want. could also cause infighting.
[23:38:26	]Merlinsclaw entered observer.
[23:38:28	]Merlinsclaw exited observer at their location.
[23:38:30	]Merlinsclaw entered observer.
[23:38:45	][OOC] Merlinsclaw: but people also may not want to bring their characters over.
[23:38:50	]Merlinsclaw has spawned 'models/props_pipes/pipeset32d_256_001a.mdl'.
[23:39:08	][OOC] Merlinsclaw: we should hop on main for a sec to bring people over.
[23:39:10	]Merlinsclaw exited observer at their location.
[23:39:17	]Merlinsclaw entered observer.
[23:39:20	]Michael Brians exited observer at their location.
[23:39:23	]Michael Brians entered observer.
[23:39:24	]Michael Brians exited observer at their location.
[23:39:25	]Merlinsclaw has spawned 'models/props_pipes/pipeset32d_corner128r_001a.mdl'.
[23:39:28	]Michael Brians entered observer.
[23:39:28	]Michael Brians exited observer at their location.
[23:39:31	]Michael Brians entered observer.
[23:39:32	]Michael Brians exited observer at their location.
[23:39:33	]Michael Brians entered observer.
[23:39:35	]Merlinsclaw exited observer at their location.
[23:39:35	]Merlinsclaw has fired a toolgun with the name: nocollideworld
[23:39:42	]Merlinsclaw entered observer.
[23:39:48	]Merlinsclaw exited observer at their location.
[23:39:49	]Merlinsclaw has fired a toolgun with the name: nocollideworld
[23:39:59	]Merlinsclaw entered observer.
[23:40:08	]Merlinsclaw has fired a toolgun with the name: stacker_improved
[23:40:08	]Merlinsclaw has spawned 'models/props_pipes/pipeset32d_256_001a.mdl'.
[23:40:14	]Merlinsclaw has fired a toolgun with the name: stacker_improved
[23:40:14	]Merlinsclaw has spawned 'models/props_pipes/pipeset32d_256_001a.mdl'.
[23:40:15	]Merlinsclaw has fired a toolgun with the name: stacker_improved
[23:40:15	]Merlinsclaw has spawned 'models/props_pipes/pipeset32d_256_001a.mdl'.
[23:40:24	]Merlinsclaw exited observer at their location.
[23:40:29	]Merlinsclaw has fired a toolgun with the name: nocollideworld
[23:40:33	]Michael Brians exited observer at their location.
[23:40:35	]Michael Brians entered observer.
[23:40:37	][OOC] Merlinsclaw: tell him to let us do the sendoff first
[23:40:41	]Merlinsclaw entered observer.
[23:40:42	]Merlinsclaw has fired a toolgun with the name: sh_persist
[23:40:42	]Merlinsclaw has enabled persistence for 'models/props_pipes/pipeset32d_corner128r_001a.mdl'.
[23:40:43	]Merlinsclaw has fired a toolgun with the name: sh_persist
[23:40:43	]Merlinsclaw has enabled persistence for 'models/props_pipes/pipeset32d_corner128r_001a.mdl'.
[23:40:44	]Merlinsclaw has fired a toolgun with the name: sh_persist
[23:40:44	]Merlinsclaw has enabled persistence for 'models/props_pipes/pipeset32d_256_001a.mdl'.
[23:40:45	]Merlinsclaw has fired a toolgun with the name: sh_persist
[23:40:45	]Merlinsclaw has enabled persistence for 'models/props_pipes/pipeset32d_256_001a.mdl'.
[23:40:51	][OOC] Merlinsclaw: tell sif to let me accept overseers too
[23:40:59	]Michael Brians exited observer at their location.
[23:41:01	]Michael Brians entered observer.
[23:41:01	]Michael Brians exited observer at their location.
[23:41:06	]Michael Brians entered observer.
[23:41:07	]Michael Brians exited observer at their location.
[23:41:10	]Michael Brians entered observer.
[23:41:11	]Michael Brians exited observer at their location.
[23:41:13	][OOC] Merlinsclaw: some people are on.
[23:41:14	]Michael Brians entered observer.
[23:41:15	]Michael Brians exited observer at their location.
[23:41:18	]Michael Brians entered observer.
[23:41:18	]Michael Brians exited observer at their location.
[23:41:21	][OOC] Merlinsclaw: I also accepted one (1) biotic
[23:41:22	]Michael Brians entered observer.
[23:41:30	]Michael Brians exited observer at their location.
[23:41:32	]Michael Brians has taken 21 damage from worldspawn.
[23:41:32	]Michael Brians entered observer.
[23:41:35	]Michael Brians ran SAM command 'hp' with arguments: 'br'
[23:41:39	]Michael Brians is fully healed.
[23:41:50	]Michael Brians exited observer at their location.
[23:41:56	]Michael Brians entered observer.
[23:42:02	]Michael Brians exited observer at their location.
[23:42:07	]Michael Brians entered observer.
[23:42:24	]Michael Brians has spawned 'models/props_vehicles/truck001a.mdl'.
[23:42:27	]Michael Brians has fired a toolgun with the name: nocollideworld
[23:42:46	]Michael Brians has enabled persistence for 'models/props_vehicles/truck001a.mdl'.
[23:42:46	]Michael Brians has used a context menu option with the name: persist
[23:42:48	]Michael Brians has used a context menu option with the name: skin
[23:42:53	]Michael Brians has used a context menu option with the name: skin
[23:43:04	]Michael Brians has spawned 'models/Combine_Helicopter.mdl'.
[23:43:14	]Michael Brians has spawned 'models/Combine_Helicopter.mdl'.
[23:43:19	]Michael Brians has fired a toolgun with the name: nocollideworld
[23:43:35	]Michael Brians has spawned 'models/Combine_Helicopter.mdl'.
[23:43:51	]Michael Brians has fired a toolgun with the name: nocollideworld
[23:44:06	]Michael Brians has used a context menu option with the name: bodygroups
[23:44:10	]Michael Brians has used a context menu option with the name: bodygroups
[23:44:13	]Michael Brians has used a context menu option with the name: bodygroups
[23:44:33	]Michael Brians has enabled persistence for 'models/combine_helicopter.mdl'.
[23:44:33	]Michael Brians has used a context menu option with the name: persist
[23:44:45	]Michael Brians has spawned 'models/combine_apc.mdl'.
[23:44:49	]Michael Brians has fired a toolgun with the name: nocollideworld
[23:45:42	]Michael Brians has enabled persistence for 'models/combine_apc.mdl'.
[23:45:42	]Michael Brians has used a context menu option with the name: persist
[23:45:51	]Michael Brians has used a context menu option with the name: skin
[23:45:54	]Michael Brians has used a context menu option with the name: skin
[23:45:56	]Michael Brians has used a context menu option with the name: skin
[23:46:00	]Michael Brians has used a context menu option with the name: skin
[23:46:02	]Michael Brians has used a context menu option with the name: skin
[23:46:06	]Michael Brians has spawned 'models/props_vehicles/tanker001a.mdl'.
[23:46:18	]Michael Brians has spawned 'models/Combine_dropship.mdl'.
[23:46:20	]Michael Brians has spawned 'models/Combine_dropship.mdl'.
[23:46:28	][OOC] Merlinsclaw: I have an idea :troll:
[23:47:01	]Michael Brians has used a context menu option with the name: bodygroups
[23:47:13	][OOC] Merlinsclaw: going to hop on main for a sec
[23:47:19	]Michael Brians has enabled persistence for 'models/combine_dropship.mdl'.
[23:47:19	]Michael Brians has used a context menu option with the name: persist
[23:47:33	][OOC] Merlinsclaw: I'd put debris and shit around it.
[23:47:42	]Michael Brians has spawned 'models/props_debris/concrete_debris256barricade001a.mdl'.
[23:47:47	]Michael Brians has spawned 'models/props_debris/concrete_debris256pile001a.mdl'.
[23:47:50	]Michael Brians has fired a toolgun with the name: nocollideworld
[23:48:05	]Michael Brians has enabled persistence for 'models/props_debris/concrete_debris256pile001a.mdl'.
[23:48:05	]Michael Brians has used a context menu option with the name: persist
[23:48:10	]Michael Brians has fired a toolgun with the name: material
[23:48:12	]Michael Brians has fired a toolgun with the name: material
[23:48:14	]Michael Brians has fired a toolgun with the name: material
[23:48:26	]Michael Brians has fired a toolgun with the name: material
[23:48:30	]Michael Brians has fired a toolgun with the name: material
[23:48:32	]Michael Brians has fired a toolgun with the name: material
[23:48:34	]Michael Brians has fired a toolgun with the name: material
[23:48:42	]Michael Brians has fired a toolgun with the name: material
[23:48:44	]Michael Brians has fired a toolgun with the name: material
[23:48:49	]Michael Brians has fired a toolgun with the name: material
[23:48:54	]Michael Brians has fired a toolgun with the name: material
[23:48:56	]Michael Brians has fired a toolgun with the name: material
[23:48:56	]Merlinsclaw exited observer at their location.
[23:48:56	]Merlinsclaw entered observer.
[23:49:01	]Michael Brians has fired a toolgun with the name: material
[23:49:03	]Michael Brians has fired a toolgun with the name: material
[23:49:04	][OOC] Merlinsclaw: hop on. we gotta get the IC shit set up.
[23:49:09	][OOC] Merlinsclaw: then we'll continue propping
[23:49:09	]Michael Brians has fired a toolgun with the name: colour
[23:49:11	]Merlinsclaw exited observer at their location.
[23:49:11	]Michael Brians has fired a toolgun with the name: colour
[23:49:12	]Merlinsclaw entered observer.
[23:49:14	]Michael Brians has fired a toolgun with the name: colour
[23:49:15	]Michael Brians has fired a toolgun with the name: colour
[23:49:19	]Merlinsclaw (STEAM_0:1:63717084) has disconnected.
[23:49:26	]Michael Brians has fired a toolgun with the name: material
[23:49:27	]Michael Brians has fired a toolgun with the name: material
[23:49:31	]Michael Brians has fired a toolgun with the name: material
[23:49:32	]Michael Brians has fired a toolgun with the name: material
[23:49:34	]Michael Brians has fired a toolgun with the name: material
[23:49:37	]Michael Brians has fired a toolgun with the name: material
[23:49:38	]Michael Brians has fired a toolgun with the name: material
[23:49:38	]Michael Brians has fired a toolgun with the name: material
[23:49:40	]Michael Brians has fired a toolgun with the name: material
[23:49:42	]Michael Brians has fired a toolgun with the name: material
[23:49:47	]Michael Brians has spawned 'models/props_debris/concrete_debris256pile001a.mdl'.
[23:49:50	]Michael Brians has fired a toolgun with the name: nocollideworld
[23:50:04	]Michael Brians has fired a toolgun with the name: material
[23:50:11	]Michael Brians has enabled persistence for 'models/props_debris/concrete_debris256pile001a.mdl'.
[23:50:11	]Michael Brians has used a context menu option with the name: persist
[23:50:21	]Michael Brians has spawned 'models/props_debris/plaster_floorpile002a.mdl'.
[23:50:27	]Michael Brians has spawned 'models/props_debris/walldestroyed09g.mdl'.
[23:51:22	]Michael Brians has spawned 'models/props_combine/combine_teleportplatform.mdl'.
[23:51:26	]Michael Brians has spawned 'models/props_combine/railing_512.mdl'.
[23:51:39	]Michael Brians has spawned 'models/props_combine/breenwindow.mdl'.
[23:51:55	]Michael Brians has fired a toolgun with the name: material
[23:51:56	]Michael Brians has fired a toolgun with the name: material
[23:51:59	]Michael Brians has enabled persistence for 'models/props_combine/breenwindow.mdl'.
[23:51:59	]Michael Brians has used a context menu option with the name: persist
[23:52:02	]Michael Brians has spawned 'models/props_combine/plazafallingmonitor.mdl'.
[23:52:06	]Michael Brians has spawned 'models/props_combine/combine_booth_short01a.mdl'.
[23:52:12	]Michael Brians has spawned 'models/props_combine/combineinnerwallcluster1024_003a.mdl'.
[23:52:17	]Michael Brians has disabled persistence for 'models/combine_dropship.mdl'.
[23:52:17	]Michael Brians has used a context menu option with the name: persist_end
[23:52:22	]Michael Brians has enabled persistence for 'models/combine_dropship.mdl'.
[23:52:22	]Michael Brians has used a context menu option with the name: persist
[23:52:41	]Michael Brians has spawned 'models/props_combine/cell_array_03.mdl'.
[23:52:56	]Michael Brians has spawned 'models/props_combine/combineinnerwall001a.mdl'.
[23:53:03	]Michael Brians has spawned 'models/props_combine/eli_pod_inner.mdl'.
[23:53:16	]Michael Brians has spawned 'models/props_combine/combine_train02a.mdl'.
[23:53:19	]Michael Brians has fired a toolgun with the name: nocollideworld
[23:54:08	]Michael Brians has spawned 'models/props_vehicles/van001a_physics.mdl'.
[23:54:13	]Michael Brians has fired a toolgun with the name: material
[23:54:18	]Michael Brians has enabled persistence for 'models/props_combine/combine_train02a.mdl'.
