[02:35:45	]Fractures has connected.
[03:31:26	][IC] S10/APF.ICE-20: <:: You can come out now! ::>
[03:31:30	]S10/APF.ICE-20 has warped from Vorts - Slums to Vorts - Box.
[03:31:37	][OOC] Crash test dummy: I'm safe here
[03:31:37	]S10/APF.ICE-20 used the 'John Doe' vendor.
[03:31:38	]Crash test dummy has gained a '20rnd DMR-magazine' #1652269.
[03:31:38	]Crash test dummy has lost a '20rnd DMR-magazine' #1652267.
[03:31:40	]S10/APF.ICE-20 has gained 0 chips.
[03:31:40	]S10/APF.ICE-20 has gained a 'Flash Grenade' #1655743.
[03:31:40	]S10/APF.ICE-20 has gained 0 chips.
[03:31:40	]S10/APF.ICE-20 has gained a 'Flash Grenade' #1655744.
[03:31:41	]S10/APF.ICE-20 has gained 0 chips.
[03:31:41	]S10/APF.ICE-20 has gained a 'Flash Grenade' #1655745.
[03:31:41	]S10/APF.ICE-20 has gained 0 chips.
[03:31:41	]S10/APF.ICE-20 has gained a 'Flash Grenade' #1655746.
[03:31:42	]Crash test dummy ran 'combine' on item '20rnd DMR-magazine' (#1654833)
[03:31:42	]S10/APF.ICE-20 has gained 0 chips.
[03:31:42	]S10/APF.ICE-20 has gained a 'Flash Grenade' #1655747.
[03:31:42	]S10/APF.ICE-20 has gained 0 chips.
[03:31:42	]S10/APF.ICE-20 has gained a 'Flash Grenade' #1655748.
[03:31:43	]Crash test dummy ran 'combine' on item '20rnd DMR-magazine' (#1652269)
[03:31:43	]S10/APF.ICE-20 has gained 0 chips.
[03:31:43	]S10/APF.ICE-20 has gained a 'Flash Grenade' #1655749.
[03:31:43	]S10/APF.ICE-20 has gained 0 chips.
[03:31:43	]S10/APF.ICE-20 has gained a 'Flash Grenade' #1655750.
[03:31:44	]Crash test dummy ran 'combine' on item '20rnd DMR-magazine' (#1652268)
[03:31:44	]S10/APF.ICE-20 has gained 0 chips.
[03:31:44	]S10/APF.ICE-20 has gained a 'Frag Grenade' #1655751.
[03:31:45	]Crash test dummy ran 'combine' on item 'Rifle Bullets' (#1655690)
[03:31:45	]S10/APF.ICE-20 has gained 0 chips.
[03:31:45	]S10/APF.ICE-20 has gained a 'Frag Grenade' #1655752.
[03:31:45	]S10/APF.ICE-20 has gained 0 chips.
[03:31:45	]S10/APF.ICE-20 has gained a 'Frag Grenade' #1655753.
[03:31:45	]Crash test dummy ran 'combine' on item 'Rifle Bullets' (#1655690)
[03:31:46	]S10/APF.ICE-20 has gained 0 chips.
[03:31:46	]S10/APF.ICE-20 has gained a 'Frag Grenade' #1655754.
[03:31:46	]S10/APF.ICE-20 has gained 0 chips.
[03:31:46	]S10/APF.ICE-20 has gained a 'Frag Grenade' #1655755.
[03:31:48	]S10/APF.ICE-20 has gained 0 chips.
[03:31:48	]S10/APF.ICE-20 has gained a 'Smoke Grenade' #1655756.
[03:31:48	]S10/APF.ICE-20 has gained 0 chips.
[03:31:48	]S10/APF.ICE-20 has gained a 'Smoke Grenade' #1655757.
[03:31:48	]S10/APF.ICE-20 has gained 0 chips.
[03:31:48	]S10/APF.ICE-20 has gained a 'Smoke Grenade' #1655758.
[03:31:49	]S10/APF.ICE-20 has gained 0 chips.
[03:31:49	]S10/APF.ICE-20 has gained a 'Smoke Grenade' #1655759.
[03:31:49	]S10/APF.ICE-20 has gained 0 chips.
[03:31:49	]S10/APF.ICE-20 has gained a 'Smoke Grenade' #1655760.
[03:31:53	][OOC] S10/APF.ICE-20: ARE YTOU?
[03:31:55	]S10/APF.ICE-20 has warped from Vorts - Box to Vorts - Slums.
[03:31:57	][IC] S10/APF.ICE-20: <:: Haha. ::>
[03:31:57	][OOC] Crash test dummy: Very
[03:31:58	][IC] S10/APF.ICE-20: <:: Haha. ::>
[03:31:59	]S10/APF.ICE-20 ran 'Equip' on item 'Flash Grenade' (#1655748)
[03:32:00	]S10/APF.ICE-20 used command '/ToggleRaise'.
[03:32:02	]Crash test dummy has spawned 'models/props_junk/TrashDumpster01a.mdl'.
[03:32:13	]S10/APF.ICE-20 ran 'Equip' on item 'Flash Grenade' (#1655747)
[03:32:13	]S10/APF.ICE-20 used command '/ToggleRaise'.
[03:32:18	]S10/APF.ICE-20 ran 'Equip' on item 'Flash Grenade' (#1655746)
[03:32:19	]S10/APF.ICE-20 used command '/ToggleRaise'.
[03:32:20	]Crash test dummy has spawned 'models/props_junk/sawblade001a.mdl'.
[03:32:23	]S10/APF.ICE-20 ran 'Equip' on item 'Flash Grenade' (#1655745)
[03:32:24	]S10/APF.ICE-20 used command '/ToggleRaise'.
[03:32:34	]S10/APF.ICE-20 has taken 30 damage from Crash test dummy.
[03:32:36	]S10/APF.ICE-20 ran 'Equip' on item 'Flash Grenade' (#1655744)
[03:32:36	]S10/APF.ICE-20 used command '/ToggleRaise'.
[03:32:37	]S10/APF.ICE-20 is fully healed.
[03:32:41	]S10/APF.ICE-20 ran 'Equip' on item 'Flash Grenade' (#1655743)
[03:32:41	]S10/APF.ICE-20 used command '/ToggleRaise'.
[03:32:44	]Crash test dummy has spawned 'models/props_junk/TrashDumpster01a.mdl'.
[03:32:44	]S10/APF.ICE-20 ran 'Equip' on item 'Flash Grenade' (#1655750)
[03:32:45	]S10/APF.ICE-20 used command '/ToggleRaise'.
[03:32:47	]Crash test dummy has spawned 'models/props_junk/TrashDumpster01a.mdl'.
[03:32:48	]S10/APF.ICE-20 was knocked unconscious and is bleeding out.
[03:32:52	][Y] S10/APF.ICE-20: <:: YOU HOE. ::>
[03:32:57	][Y] Crash test dummy: <:: I'm a master. ::>
[03:33:02	]Crash test dummy used command '/CharSearch'.
[03:33:04	]Crash test dummy ran 'drop' on item 'Flash Grenade' (#1655749)
[03:33:04	]S10/APF.ICE-20 has lost a 'Flash Grenade' #1655749.
[03:33:04	]Crash test dummy ran 'drop' on item 'Frag Grenade' (#1655755)
[03:33:04	]S10/APF.ICE-20 has lost a 'Frag Grenade' #1655755.
[03:33:04	]Crash test dummy ran 'drop' on item 'Smoke Grenade' (#1655757)
[03:33:04	]S10/APF.ICE-20 has lost a 'Smoke Grenade' #1655757.
[03:33:05	]Crash test dummy ran 'drop' on item 'Frag Grenade' (#1655751)
[03:33:05	]S10/APF.ICE-20 has lost a 'Frag Grenade' #1655751.
[03:33:05	]Crash test dummy ran 'drop' on item 'Frag Grenade' (#1655752)
[03:33:05	]S10/APF.ICE-20 has lost a 'Frag Grenade' #1655752.
[03:33:05	]Crash test dummy ran 'drop' on item 'Frag Grenade' (#1655753)
[03:33:05	]S10/APF.ICE-20 has lost a 'Frag Grenade' #1655753.
[03:33:05	]Crash test dummy ran 'drop' on item 'Frag Grenade' (#1655754)
[03:33:05	]S10/APF.ICE-20 has lost a 'Frag Grenade' #1655754.
[03:33:06	]Crash test dummy ran 'drop' on item 'Smoke Grenade' (#1655758)
[03:33:06	]S10/APF.ICE-20 has lost a 'Smoke Grenade' #1655758.
[03:33:06	]S10/APF.ICE-20 was just killed due to: accepting their death
[03:33:06	]Crash test dummy ran 'drop' on item 'Smoke Grenade' (#1655760)
[03:33:06	]S10/APF.ICE-20 has lost a 'Smoke Grenade' #1655760.
[03:33:07	]Crash test dummy ran 'drop' on item 'Smoke Grenade' (#1655756)
[03:33:07	]S10/APF.ICE-20 has lost a 'Smoke Grenade' #1655756.
[03:33:08	]Crash test dummy ran 'drop' on item 'Smoke Grenade' (#1655759)
[03:33:08	]S10/APF.ICE-20 has lost a 'Smoke Grenade' #1655759.
[03:33:08	]Crash test dummy ran 'drop' on item '30rnd Pulse-magazine' (#1655731)
[03:33:08	]S10/APF.ICE-20 has lost a '30rnd Pulse-magazine' #1655731.
[03:33:08	]Crash test dummy ran 'drop' on item '30rnd Pulse-magazine' (#1655733)
[03:33:08	]S10/APF.ICE-20 has lost a '30rnd Pulse-magazine' #1655733.
[03:33:09	]Crash test dummy ran 'drop' on item '30rnd Pulse-magazine' (#1655732)
[03:33:09	]S10/APF.ICE-20 has lost a '30rnd Pulse-magazine' #1655732.
[03:33:12	]Crash test dummy used command '/ToggleRaise'.
[03:33:17	]S10/APF.ICE-20 has warped from Rebels - Box to Rebels - Slums.
[03:33:17	]Crash test dummy has spawned 'models/props_junk/TrashDumpster01a.mdl'.
[03:33:21	]Crash test dummy has spawned 'models/props_junk/TrashDumpster01a.mdl'.
[03:33:24	]Crash test dummy used command '/ToggleRaise'.
[03:33:25	]S10/APF.ICE-20 used command '/CharFallOver 0.1'.
[03:33:26	]Crash test dummy destroyed a 'Pulse Rifle Bullets' #1655724.
[03:33:27	]Crash test dummy destroyed a 'Pulse Rifle Bullets' #1655727.
[03:33:28	]Crash test dummy destroyed a 'Pulse Rifle Bullets' #1655723.
[03:33:28	]Crash test dummy destroyed a 'Pulse Rifle Bullets' #1655728.
[03:33:29	]Crash test dummy destroyed a 'Pulse Rifle Bullets' #1655726.
[03:33:29	]Crash test dummy destroyed a 'Pulse Rifle Bullets' #1655739.
[03:33:32	]Crash test dummy destroyed a 'Pulse Rifle Bullets' #1655734.
[03:33:32	]S10/APF.ICE-20 has spawned 'models/props_wasteland/controlroom_storagecloset001b.mdl'.
[03:33:35	]Crash test dummy ran 'take' on item 'Frag Grenade' (#1655755)
[03:33:35	]Crash test dummy has gained a 'Frag Grenade' #1655755.
[03:33:36	]S10/APF.ICE-20 has spawned 'models/props_lab/filecabinet02.mdl'.
[03:33:42	]Crash test dummy has hit S10/APF.ICE-20 dealing 21 damage (CritChance was 0.21).
[03:33:42	]S10/APF.ICE-20 has taken 21 damage from Crash test dummy.
[03:33:42	]Crash test dummy has hit S10/APF.ICE-20 dealing 21 damage (CritChance was 0.21).
[03:33:42	]S10/APF.ICE-20 has taken 21 damage from Crash test dummy.
[03:33:42	]Crash test dummy has critically hit S10/APF.ICE-20 dealing 34 damage (CritChance was 0.21).
[03:33:42	]S10/APF.ICE-20 has taken 34 damage from Crash test dummy.
[03:33:42	]Crash test dummy has hit S10/APF.ICE-20 dealing 0 damage (CritChance was 0.21).
[03:33:42	]Crash test dummy has critically hit S10/APF.ICE-20 dealing 34 damage (CritChance was 0.21).
[03:33:42	]S10/APF.ICE-20 has taken 34 damage from Crash test dummy.
[03:33:43	]Crash test dummy has critically hit S10/APF.ICE-20 dealing 34 damage (CritChance was 0.19).
[03:33:43	]S10/APF.ICE-20 has taken 34 damage from Crash test dummy.
[03:33:44	]Crash test dummy has gained a '20rnd DMR-magazine' #1652267.
[03:33:44	]Crash test dummy has lost a '20rnd DMR-magazine' #1654833.
[03:33:47	]S10/APF.ICE-20 is fully healed.
[03:33:48	]S10/APF.ICE-20 used command '/Punch'.
[03:33:48	]Crash test dummy was just knocked out due to: hit by punch command used by S10/APF.ICE-20
[03:33:48	]Crash test dummy has gained a '20rnd DMR-magazine' #1654833.
[03:33:49	]Crash test dummy used command '/CharGetUp'.
[03:33:50	]S10/APF.ICE-20 used command '/CharSearch'.
[03:33:50	]Crash test dummy used command '/CharGetUp'.
[03:33:51	]S10/APF.ICE-20 used command '/CharSearch'.
[03:33:52	]S10/APF.ICE-20 has gained a 'G3' #1652222 from a container with the name 'Crash test dummy' #76413.
[03:33:52	]S10/APF.ICE-20 has gained a '20rnd DMR-magazine' #1652269 from a container with the name 'Crash test dummy' #76413.
[03:33:53	]S10/APF.ICE-20 has gained a '20rnd DMR-magazine' #1652266 from a container with the name 'Crash test dummy' #76413.
[03:33:53	]S10/APF.ICE-20 has gained a '20rnd DMR-magazine' #1654833 from a container with the name 'Crash test dummy' #76413.
[03:33:53	]S10/APF.ICE-20 has gained a '20rnd DMR-magazine' #1652268 from a container with the name 'Crash test dummy' #76413.
[03:33:54	]S10/APF.ICE-20 has gained a 'Rifle Bullets' #1655740 from a container with the name 'Crash test dummy' #76413.
[03:33:54	]S10/APF.ICE-20 has gained a 'Rifle Bullets' #1655690 from a container with the name 'Crash test dummy' #76413.
[03:33:55	]S10/APF.ICE-20 has gained a '20rnd DMR-magazine' #1652267 from a container with the name 'Crash test dummy' #76413.
[03:33:57	][IC] S10/APF.ICE-20: <:: My gun. ::>
[03:33:58	]S10/APF.ICE-20 ran 'Equip' on item 'G3' (#1652222)
[03:33:58	]S10/APF.ICE-20 used command '/ToggleRaise'.
[03:33:59	]S10/APF.ICE-20 has lost a '20rnd DMR-magazine' #1654833.
[03:34:02	][ME] S10/APF.ICE-20: pulled the trigger on their firearm trained on their target(s) they fire to harm/kill
[03:34:04	]S10/APF.ICE-20 has hit Crash test dummy in the right leg dealing 0 damage (CritChance was 0.17).
[03:34:04	]S10/APF.ICE-20 has hit Crash test dummy in the right leg dealing 18 damage (CritChance was 0.17).
[03:34:04	]Crash test dummy has taken 18 damage from S10/APF.ICE-20.
[03:34:04	]S10/APF.ICE-20 has critically hit Crash test dummy in the right leg dealing 0 damage (CritChance was 0.17).
[03:34:04	]S10/APF.ICE-20 has hit Crash test dummy in the right leg dealing 0 damage (CritChance was 0.17).
[03:34:04	]S10/APF.ICE-20 has hit Crash test dummy in the right leg dealing 0 damage (CritChance was 0.17).
[03:34:04	]S10/APF.ICE-20 has hit Crash test dummy in the right leg dealing 18 damage (CritChance was 0.17).
[03:34:04	]Crash test dummy has taken 18 damage from S10/APF.ICE-20.
[03:34:04	]S10/APF.ICE-20 has hit Crash test dummy in the right leg dealing 0 damage (CritChance was 0.17).
[03:34:04	]S10/APF.ICE-20 has critically hit Crash test dummy in the right leg dealing 0 damage (CritChance was 0.17).
[03:34:04	]S10/APF.ICE-20 has hit Crash test dummy in the right leg dealing 18 damage (CritChance was 0.17).
[03:34:04	]Crash test dummy has taken 18 damage from S10/APF.ICE-20.
[03:34:04	]S10/APF.ICE-20 has hit Crash test dummy in the right leg dealing 0 damage (CritChance was 0.17).
[03:34:04	]S10/APF.ICE-20 has critically hit Crash test dummy in the right leg dealing 32 damage (CritChance was 0.17).
[03:34:04	]Crash test dummy has taken 32 damage from S10/APF.ICE-20.
[03:34:04	]S10/APF.ICE-20 has hit Crash test dummy in the left leg dealing 18 damage (CritChance was 0.17).
[03:34:04	]Crash test dummy has taken 18 damage from S10/APF.ICE-20.
[03:34:04	]S10/APF.ICE-20 has critically hit Crash test dummy in the right leg dealing 0 damage (CritChance was 0.70).
[03:34:04	]S10/APF.ICE-20 has critically hit Crash test dummy in the right leg dealing 0 damage (CritChance was 0.70).
[03:34:04	]S10/APF.ICE-20 has hit Crash test dummy in the right leg dealing 18 damage (CritChance was 0.70).
[03:34:04	]Crash test dummy has taken 18 damage from S10/APF.ICE-20.
[03:34:05	]S10/APF.ICE-20 has hit Crash test dummy in the right leg dealing 18 damage (CritChance was 0.70).
[03:34:05	]Crash test dummy has taken 18 damage from S10/APF.ICE-20.
[03:34:05	]S10/APF.ICE-20 has critically hit Crash test dummy in the right leg dealing 0 damage (CritChance was 0.70).
[03:34:05	]S10/APF.ICE-20 has critically hit Crash test dummy in the right leg dealing 32 damage (CritChance was 0.70).
[03:34:05	]Crash test dummy has taken 32 damage from S10/APF.ICE-20.
[03:34:05	]S10/APF.ICE-20 has critically hit Crash test dummy in the right leg dealing 0 damage (CritChance was 0.70).
[03:34:05	]S10/APF.ICE-20 has critically hit Crash test dummy in the right leg dealing 0 damage (CritChance was 0.70).
[03:34:05	]S10/APF.ICE-20 has critically hit Crash test dummy in the right leg dealing 0 damage (CritChance was 0.70).
[03:34:05	]S10/APF.ICE-20 has hit Crash test dummy in the right leg dealing 18 damage (CritChance was 0.70).
[03:34:05	]Crash test dummy has taken 18 damage from S10/APF.ICE-20.
[03:34:05	]S10/APF.ICE-20 has critically hit Crash test dummy in the right leg dealing 0 damage (CritChance was 0.70).
[03:34:05	]S10/APF.ICE-20 has critically hit Crash test dummy in the right leg dealing 0 damage (CritChance was 0.70).
[03:34:05	]S10/APF.ICE-20 has hit Crash test dummy in the right leg dealing 0 damage (CritChance was 0.70).
[03:34:05	]S10/APF.ICE-20 has critically hit Crash test dummy in the right leg dealing 32 damage (CritChance was 0.70).
[03:34:05	]Crash test dummy was knocked unconscious and is bleeding out.
[03:34:06	]S10/APF.ICE-20 has gained a '20rnd DMR-magazine' #1654833.
[03:34:06	]S10/APF.ICE-20 has lost a '20rnd DMR-magazine' #1652269.
[03:34:14	][OOC] Crash test dummy: alright, I'm gonna head off now. Ty for helping me test that
[03:34:17	][IC] S10/APF.ICE-20: <:: // <3. ::>
[03:34:19	][OOC] S10/APF.ICE-20: <3
[03:34:21	]Taliazure (STEAM_0:1:67985352) has disconnected.
[03:34:42	]Crash test dummy was just killed due to: accepting their death
[03:34:46	]Crash test dummy used command '/CharGetUp'.
[03:34:48	]Crash test dummy used command '/CharGetUp'.
[03:34:49	]Fractures (STEAM_0:1:2921822) has disconnected.
[10:45:03	]Maine civilnetworks.net has connected.
[10:46:42	]Maine civilnetworks.net loaded the character 'C17:RCT.YELLO-81'
[10:46:47	]C17:RCT.YELLO-81 is fully healed.
[10:46:59	]C17:RCT.YELLO-81 used the 'John Doe' vendor.
[10:47:28	]C17:RCT.YELLO-81 has warped from OTA - Box to OTA - Nexus.
[10:48:25	]Maine civilnetworks.net created the character 'C17:RCT.YELLO-15'
[10:48:25	]C17:RCT.YELLO-81 has gained level 5 in the Guns skill.
[10:48:25	]C17:RCT.YELLO-81 has gained level 10 in the Speed skill.
[10:48:25	]C17:RCT.YELLO-15 has gained a '#58107's Identity Card' #1655761.
[10:48:25	]C17:RCT.YELLO-15 has gained a 'Combine PDA' #1655762.
[10:48:25	]C17:RCT.YELLO-15 has gained a 'CP Uniform' #1655763.
[10:48:25	]Maine civilnetworks.net loaded the character 'C17:RCT.YELLO-15'
[10:48:25	]C17:RCT.YELLO-15 has gained a 'CP Mask' #1655764.
[10:48:25	]C17:RCT.YELLO-15 has gained a 'Handheld Radio' #1655765.
[10:48:25	]C17:RCT.YELLO-15 has gained a 'Small Bag' #1655766.
[10:48:25	]C17:RCT.YELLO-15 has gained a 'Large Bag' #1655767.
[10:48:54	]C17:RCT.YELLO-15 used the 'John Doe' vendor.
[10:48:56	]C17:RCT.YELLO-15 has gained 0 chips.
[10:48:56	]C17:RCT.YELLO-15 has gained a 'Overwatch Assault Shotgun' #1655768.
[10:49:04	]C17:RCT.YELLO-15 has gained 0 chips.
[10:49:04	]C17:RCT.YELLO-15 has gained a 'OTA Charger Uniform' #1655769.
[10:49:06	]C17:RCT.YELLO-15 has gained 0 chips.
[10:49:06	]C17:RCT.YELLO-15 has gained a 'OTA Elite Uniform' #1655770.
[10:49:07	]C17:RCT.YELLO-15 has gained 0 chips.
[10:49:07	]C17:RCT.YELLO-15 has gained a 'OTA Suppressor Uniform' #1655771.
[10:49:09	]C17:RCT.YELLO-15 has gained 0 chips.
[10:49:09	]C17:RCT.YELLO-15 has gained a 'OTA Shotgunner Uniform' #1655772.
[10:49:10	]C17:RCT.YELLO-15 has gained 0 chips.
[10:49:10	]C17:RCT.YELLO-15 has gained a 'OTA Squad Leader Uniform' #1655773.
[10:49:12	]C17:RCT.YELLO-15 has gained 0 chips.
[10:49:12	]C17:RCT.YELLO-15 has gained a 'OTA Valkyrie Uniform' #1655774.
[10:49:17	]C17:RCT.YELLO-15 has gained 0 chips.
[10:49:17	]C17:RCT.YELLO-15 has gained a 'Buckshot Shotgun Shells' #1655775.
[10:49:18	]C17:RCT.YELLO-15 has gained 0 chips.
[10:49:18	]C17:RCT.YELLO-15 has gained a 'Buckshot Shotgun Shells' #1655776.
[10:49:18	]C17:RCT.YELLO-15 has gained 0 chips.
[10:49:18	]C17:RCT.YELLO-15 has gained a 'Buckshot Shotgun Shells' #1655777.
[10:49:19	]C17:RCT.YELLO-15 has gained 0 chips.
[10:49:19	]C17:RCT.YELLO-15 has gained a 'Buckshot Shotgun Shells' #1655778.
[10:49:22	]C17:RCT.YELLO-15 has gained 0 chips.
[10:49:22	]C17:RCT.YELLO-15 has gained a '12rnd OAIS-magazine' #1655779.
[10:49:22	]C17:RCT.YELLO-15 has gained 0 chips.
[10:49:22	]C17:RCT.YELLO-15 has gained a '12rnd OAIS-magazine' #1655780.
[10:49:22	]C17:RCT.YELLO-15 has gained 0 chips.
[10:49:22	]C17:RCT.YELLO-15 has gained a '12rnd OAIS-magazine' #1655781.
[10:49:23	]C17:RCT.YELLO-15 has gained 0 chips.
[10:49:23	]C17:RCT.YELLO-15 has gained a '12rnd OAIS-magazine' #1655782.
[10:49:31	]C17:RCT.YELLO-15 ran 'combine' on item '12rnd OAIS-magazine' (#1655781)
[10:49:31	]C17:RCT.YELLO-15 ran 'combine' on item '12rnd OAIS-magazine' (#1655780)
[10:49:33	]C17:RCT.YELLO-15 ran 'combine' on item '12rnd OAIS-magazine' (#1655779)
[10:49:34	]C17:RCT.YELLO-15 ran 'combine' on item '12rnd OAIS-magazine' (#1655782)
[10:49:49	]C17:RCT.YELLO-15 ran 'combine' on item 'Small Bag' (#1655766)
[10:50:17	]C17:RCT.YELLO-15 ran 'Equip' on item 'Combine PDA' (#1655762)
[10:51:26	]C17:RCT.YELLO-15 ran 'Equip' on item 'Overwatch Assault Shotgun' (#1655768)
[10:51:33	]C17:RCT.YELLO-15 has lost a '12rnd OAIS-magazine' #1655782.
[10:51:43	]C17:RCT.YELLO-15 has gained a '12rnd OAIS-magazine' #1655782.
[10:51:43	]C17:RCT.YELLO-15 has lost a '12rnd OAIS-magazine' #1655781.
[10:51:57	]C17:RCT.YELLO-15 ran 'take' on item 'Vortigaunt Fedora' (#1651193)
[10:51:57	]C17:RCT.YELLO-15 has gained a 'Vortigaunt Fedora' #1651193.
[10:52:03	]C17:RCT.YELLO-15 has gained a '12rnd OAIS-magazine' #1655781.
[10:52:03	]C17:RCT.YELLO-15 has lost a '12rnd OAIS-magazine' #1655780.
[10:52:09	]C17:RCT.YELLO-15 used the 'John Doe' vendor.
[10:52:13	]C17:RCT.YELLO-15 has gained 0 chips.
[10:52:13	]C17:RCT.YELLO-15 has gained a 'M1014' #1655783.
[10:52:16	]C17:RCT.YELLO-15 has gained 0 chips.
[10:52:17	]C17:RCT.YELLO-15 has gained a '6rnd M1014 Rounds' #1655784.
[10:52:17	]C17:RCT.YELLO-15 has gained 0 chips.
[10:52:17	]C17:RCT.YELLO-15 has gained a '6rnd M1014 Rounds' #1655785.
[10:52:20	]C17:RCT.YELLO-15 ran 'EquipUn' on item 'Overwatch Assault Shotgun' (#1655768)
[10:52:20	]C17:RCT.YELLO-15 has gained a '12rnd OAIS-magazine' #1655780.
[10:52:22	]C17:RCT.YELLO-15 ran 'Equip' on item 'M1014' (#1655783)
[10:52:24	]C17:RCT.YELLO-15 ran 'combine' on item '6rnd M1014 Rounds' (#1655785)
[10:52:24	]C17:RCT.YELLO-15 ran 'combine' on item '6rnd M1014 Rounds' (#1655784)
[10:52:25	]C17:RCT.YELLO-15 ran 'combine' on item '12rnd OAIS-magazine' (#1655782)
[10:52:28	]C17:RCT.YELLO-15 has lost a '6rnd M1014 Rounds' #1655785.
[10:52:36	]C17:RCT.YELLO-15 has gained a '6rnd M1014 Rounds' #1655785.
[10:52:36	]C17:RCT.YELLO-15 has lost a '6rnd M1014 Rounds' #1655784.
[10:52:48	]C17:RCT.YELLO-15 has warped from Vorts - Box to Vorts - Slums.
[10:53:55	]C17:RCT.YELLO-15 destroyed a 'Sub-machinegun Bullets' #1654013.
[10:54:00	]C17:RCT.YELLO-15 ran 'combine' on item '6rnd M1014 Rounds' (#1655785)
[10:54:00	]C17:RCT.YELLO-15 has gained a '6rnd M1014 Rounds' #1655784.
[10:54:00	]C17:RCT.YELLO-15 has lost a '6rnd M1014 Rounds' #1655785.
[10:54:03	]C17:RCT.YELLO-15 ran 'combine' on item '6rnd M1014 Rounds' (#1655784)
[10:54:07	]C17:RCT.YELLO-15 destroyed a '9mm Pistol Bullets' #1650710.
[10:54:08	]C17:RCT.YELLO-15 destroyed a '9mm Pistol Bullets' #1650708.
[10:54:08	]C17:RCT.YELLO-15 destroyed a '9mm Pistol Bullets' #1650709.
[10:54:08	]C17:RCT.YELLO-15 destroyed a '9mm Pistol Bullets' #1650707.
[10:54:08	]C17:RCT.YELLO-15 destroyed a 'Buckshot Shotgun Shells' #1655117.
