[00:00:03	]Julia Jazmin has hit npc_vj_hlr2_rebel in the chest dealing 17 damage (CritChance was 0.65).
[23:24:02	]C24:i5.COURIER-06 has taken 7 damage from C24:RL.GOMEZ-99.
[23:24:02	]Nazariy Svyatopolk Kozlov has fired a toolgun with the name: creator
[23:24:02	]Nazariy Svyatopolk Kozlov has spawned a 'NPC [6546][npc_zombie]'.
[23:24:02	]Nazariy Svyatopolk Kozlov has fired a toolgun with the name: creator
[23:24:02	]Nazariy Svyatopolk Kozlov has spawned a 'NPC [6549][npc_zombie]'.
[23:24:02	]C24:RL.GOMEZ-99 has critically hit C24:i5.COURIER-06 in the left arm dealing 7 damage (CritChance was 1.01).
[23:24:02	]C24:i5.COURIER-06 has taken 7 damage from C24:RL.GOMEZ-99.
[23:24:03	]Nazariy Svyatopolk Kozlov has fired a toolgun with the name: creator
[23:24:03	]Nazariy Svyatopolk Kozlov has spawned a 'NPC [6550][npc_zombie]'.
[23:24:04	]C24:RL.GOMEZ-99 has critically hit C24:i5.COURIER-06 in the right arm dealing 7 damage (CritChance was 1.01).
[23:24:04	]C24:i5.COURIER-06 was knocked unconscious and is bleeding out.
[23:24:08	]Nazariy Svyatopolk Kozlov has fired a toolgun with the name: creator
[23:24:08	]Nazariy Svyatopolk Kozlov has spawned a 'NPC [6428][npc_zombie]'.
[23:24:08	]Nazariy Svyatopolk Kozlov has fired a toolgun with the name: creator
[23:24:08	]Nazariy Svyatopolk Kozlov has spawned a 'NPC [6479][npc_zombie]'.
[23:24:08	]Nazariy Svyatopolk Kozlov has fired a toolgun with the name: creator
[23:24:08	]Nazariy Svyatopolk Kozlov has spawned a 'NPC [6509][npc_zombie]'.
[23:24:08	]Nazariy Svyatopolk Kozlov has fired a toolgun with the name: creator
[23:24:08	]Nazariy Svyatopolk Kozlov has spawned a 'NPC [6513][npc_zombie]'.
[23:24:08	]Nazariy Svyatopolk Kozlov has fired a toolgun with the name: creator
[23:24:08	]Nazariy Svyatopolk Kozlov has spawned a 'NPC [6583][npc_zombie]'.
[23:24:08	]Nazariy Svyatopolk Kozlov has fired a toolgun with the name: creator
[23:24:08	]Nazariy Svyatopolk Kozlov has spawned a 'NPC [6629][npc_zombie]'.
[23:24:09	]Nazariy Svyatopolk Kozlov has fired a toolgun with the name: creator
[23:24:09	]Nazariy Svyatopolk Kozlov has spawned a 'NPC [6636][npc_zombie]'.
[23:24:09	]Nazariy Svyatopolk Kozlov has fired a toolgun with the name: creator
[23:24:09	]Nazariy Svyatopolk Kozlov has spawned a 'NPC [6645][npc_zombie]'.
[23:24:09	]Nazariy Svyatopolk Kozlov has fired a toolgun with the name: creator
[23:24:09	]Nazariy Svyatopolk Kozlov has spawned a 'NPC [6648][npc_zombie]'.
[23:24:09	][OOC] C24:i5.COURIER-06: no fucking clue where u were XD
[23:24:11	]Nazariy Svyatopolk Kozlov has fired a toolgun with the name: creator
[23:24:11	]Nazariy Svyatopolk Kozlov has spawned a 'NPC [6651][npc_zombie]'.
[23:24:12	]Nazariy Svyatopolk Kozlov has fired a toolgun with the name: creator
[23:24:12	]Nazariy Svyatopolk Kozlov has spawned a 'NPC [6652][npc_zombie]'.
[23:24:12	]Nazariy Svyatopolk Kozlov has fired a toolgun with the name: creator
[23:24:12	]Nazariy Svyatopolk Kozlov has spawned a 'NPC [6653][npc_zombie]'.
[23:24:12	]Nazariy Svyatopolk Kozlov has fired a toolgun with the name: creator
[23:24:12	]Nazariy Svyatopolk Kozlov has spawned a 'NPC [6657][npc_zombie]'.
[23:24:12	]Nazariy Svyatopolk Kozlov has fired a toolgun with the name: creator
[23:24:12	]Nazariy Svyatopolk Kozlov has spawned a 'NPC [6658][npc_zombie]'.
[23:24:12	]Nazariy Svyatopolk Kozlov has fired a toolgun with the name: creator
[23:24:12	]Nazariy Svyatopolk Kozlov has spawned a 'NPC [6659][npc_zombie]'.
[23:24:12	]Nazariy Svyatopolk Kozlov has fired a toolgun with the name: creator
[23:24:12	]Nazariy Svyatopolk Kozlov has spawned a 'NPC [6660][npc_zombie]'.
[23:24:13	]C24:i5.COURIER-06 ran SAM command 'slay' with arguments: '^'
[23:24:14	][OOC] C24:RL.GOMEZ-99: was taht it
[23:24:14	]Nazariy Svyatopolk Kozlov has fired a toolgun with the name: creator
[23:24:14	]Nazariy Svyatopolk Kozlov has spawned a 'NPC [6666][npc_zombie]'.
[23:24:14	]Nazariy Svyatopolk Kozlov has fired a toolgun with the name: creator
[23:24:14	]Nazariy Svyatopolk Kozlov has spawned a 'NPC [6667][npc_zombie]'.
[23:24:14	]Nazariy Svyatopolk Kozlov has fired a toolgun with the name: creator
[23:24:14	]Nazariy Svyatopolk Kozlov has spawned a 'NPC [6669][npc_zombie]'.
[23:24:15	]Nazariy Svyatopolk Kozlov has fired a toolgun with the name: creator
[23:24:15	]Nazariy Svyatopolk Kozlov has spawned a 'NPC [6670][npc_zombie]'.
[23:24:15	]C24:RCT.YELLO-11 was knocked unconscious and is bleeding out.
[23:24:15	]Nazariy Svyatopolk Kozlov has fired a toolgun with the name: creator
[23:24:15	]Nazariy Svyatopolk Kozlov has spawned a 'NPC [6672][npc_zombie]'.
[23:24:15	]Nazariy Svyatopolk Kozlov has fired a toolgun with the name: creator
[23:24:15	]Nazariy Svyatopolk Kozlov has spawned a 'NPC [6416][npc_zombie]'.
[23:24:15	]Nazariy Svyatopolk Kozlov has fired a toolgun with the name: creator
[23:24:15	]Nazariy Svyatopolk Kozlov has spawned a 'NPC [6673][npc_zombie]'.
[23:24:15	]Nazariy Svyatopolk Kozlov has fired a toolgun with the name: creator
[23:24:15	]Nazariy Svyatopolk Kozlov has spawned a 'NPC [6674][npc_zombie]'.
[23:24:15	]Nazariy Svyatopolk Kozlov has fired a toolgun with the name: creator
[23:24:15	]Nazariy Svyatopolk Kozlov has spawned a 'NPC [6675][npc_zombie]'.
[23:24:15	]C24:i5.COURIER-06 entered observer.
[23:24:16	]Nazariy Svyatopolk Kozlov has fired a toolgun with the name: creator
[23:24:16	]Nazariy Svyatopolk Kozlov has spawned a 'NPC [6529][npc_zombie]'.
[23:24:16	]C24:RL.GOMEZ-99 has critically hit npc_zombie in the chest dealing 27 damage (CritChance was 1.01).
[23:24:17	][IC] C24:RL.GOMEZ-99: <:: Help! ::>
[23:24:17	]C24:RL.GOMEZ-99 has taken 10 damage from npc_zombie.
[23:24:18	]C24:RL.GOMEZ-99 has taken 10 damage from npc_zombie.
[23:24:18	][IC] C24:RL.GOMEZ-99: <:: Help! ::>
[23:24:19	]C24:RL.GOMEZ-99 has taken 10 damage from npc_zombie.
[23:24:19	][IC] C24:RL.GOMEZ-99: <:: Nectroic. ::>
[23:24:21	][IC] C24:RL.GOMEZ-99: <:: Necrotic. ::>
[23:24:22	][IC] C24:RL.GOMEZ-99: <:: Necrotics. ::>
[23:24:23	]C24:RL.GOMEZ-99 has critically hit npc_zombie in the chest dealing 27 damage (CritChance was 1.01).
[23:24:24	]C24:RL.GOMEZ-99 has critically hit npc_zombie in the right leg dealing 21 damage (CritChance was 1.01).
[23:24:24	]C24:RL.GOMEZ-99 has critically hit npc_zombie in the chest dealing 27 damage (CritChance was 1.01).
[23:24:24	][OOC] C24:i5.COURIER-06: pretty much
[23:24:24	]C24:RL.GOMEZ-99 has critically hit npc_zombie in the head dealing 27 damage (CritChance was 1.01).
[23:24:24	]C24:RL.GOMEZ-99 has taken 10 damage from npc_zombie.
[23:24:25	][IC] C24:RL.GOMEZ-99: <:: Necrotics. ::>
[23:24:27	][IC] C24:RL.GOMEZ-99: <:: Necrotics. ::>
[23:24:28	][IC] C24:RL.GOMEZ-99: <:: Necrotics. ::>
[23:24:30	]C24:RL.GOMEZ-99 has critically hit npc_zombie in the chest dealing 27 damage (CritChance was 1.01).
[23:24:31	]C24:RL.GOMEZ-99 has critically hit npc_zombie in the chest dealing 27 damage (CritChance was 1.01).
[23:24:31	][OOC] C24:RCT.YELLO-11: I JUST GOT KILLED BY A DAMN PILL
[23:24:31	]C24:RL.GOMEZ-99 has critically hit npc_zombie in the chest dealing 27 damage (CritChance was 1.00).
[23:24:32	]C24:RL.GOMEZ-99 has critically hit npc_zombie in the chest dealing 27 damage (CritChance was 1.00).
[23:24:33	][OOC] Disposable Rebel: you're winner
[23:24:33	]C24:RL.GOMEZ-99 has taken 5 damage from npc_headcrab.
[23:24:35	]C24:RL.GOMEZ-99 has taken 5 damage from npc_headcrab.
[23:24:36	]Fedora (STEAM_0:1:40596937) has disconnected.
[23:24:37	]C24:RL.GOMEZ-99 has critically hit npc_zombie in the head dealing 0 damage (CritChance was 0.97).
[23:24:37	]C24:RL.GOMEZ-99 has critically hit npc_zombie in the head dealing 27 damage (CritChance was 0.97).
[23:24:39	]C24:RL.GOMEZ-99 has critically hit npc_zombie in the chest dealing 21 damage (CritChance was 0.97).
[23:24:39	]C24:RL.GOMEZ-99 has critically hit npc_zombie in the chest dealing 27 damage (CritChance was 0.97).
[23:24:39	]C24:RL.GOMEZ-99 has critically hit npc_zombie in the head dealing 26 damage (CritChance was 0.97).
[23:24:39	]C24:RL.GOMEZ-99 has critically hit npc_zombie in the chest dealing 27 damage (CritChance was 0.97).
[23:24:39	]C24:RL.GOMEZ-99 has critically hit npc_zombie in the chest dealing 27 damage (CritChance was 0.97).
[23:24:43	]Nazariy Svyatopolk Kozlov has spawned a 'Entity [6485][gmod_sent_vehicle_fphysics_base]'.
[23:24:43	][OOC] C24:RL.GOMEZ-99: OK bye chat this was fun
[23:24:44	]Nazariy Svyatopolk Kozlov exited observer at their location.
[23:24:44	]C24:RL.GOMEZ-99 has taken 5 damage from npc_headcrab.
[23:24:45	]C24:RL.GOMEZ-99 has critically hit npc_headcrab dealing 27 damage (CritChance was 0.96).
[23:24:47	]C24:RL.GOMEZ-99 has critically hit npc_zombie in the head dealing 27 damage (CritChance was 0.96).
[23:24:49	]Conspicuous Charles exited observer at their location.
[23:24:53	]C24:RL.GOMEZ-99 has critically hit npc_zombie in the head dealing 0 damage (CritChance was 0.96).
[23:24:53	]C24:RL.GOMEZ-99 has critically hit npc_zombie in the head dealing 27 damage (CritChance was 0.96).
[23:24:54	]C24:RL.GOMEZ-99 has critically hit npc_zombie in the left arm dealing 27 damage (CritChance was 0.96).
[23:24:55	]C24:RL.GOMEZ-99 has hit Conspicuous Charles in the chest dealing 17 damage (CritChance was 0.96).
[23:24:55	]Conspicuous Charles has taken 17 damage from C24:RL.GOMEZ-99.
[23:24:56	]C24:RL.GOMEZ-99 has critically hit Conspicuous Charles in the head dealing 27 damage (CritChance was 0.96).
[23:24:56	]Conspicuous Charles has taken 27 damage from C24:RL.GOMEZ-99.
[23:24:56	]C24:RL.GOMEZ-99 has critically hit Conspicuous Charles in the head dealing 27 damage (CritChance was 0.96).
[23:24:56	]Conspicuous Charles has taken 27 damage from C24:RL.GOMEZ-99.
[23:24:57	][OOC] Disposable Rebel: are we testing anything else
[23:24:57	]C24:RL.GOMEZ-99 was knocked unconscious and is bleeding out.
[23:24:57	]Nazariy Svyatopolk Kozlov destroyed a 'CWU Member Access Keycard' #2494848.
[23:24:59	]Conspicuous Charles was knocked unconscious and is bleeding out.
[23:25:00	][OOC] C24:RL.GOMEZ-99: nah
[23:25:00	]C24:RCT.YELLO-11 was just killed due to: accepting their death
[23:25:04	]Conspicuous Charles ran SAM command 'slay' with arguments: 'Charles'
[23:25:05	]C24:RCT.YELLO-11 ran 'Equip' on item 'Makeshift AK' (#2687789)
[23:25:06	]Conspicuous Charles used command '/CharGetUp'.
[23:25:06	]Conspicuous Charles entered observer.
[23:25:11	][OOC] C24:RL.GOMEZ-99: cya on u amin
[23:25:11	]Nazariy Svyatopolk Kozlov entered observer.
[23:25:12	]C24.CPT.KRAAS-44 has gone afk.
[23:25:12	][OOC] C24:RCT.YELLO-11: we should do this.. more often.. it fun..
[23:25:13	][OOC] Disposable Rebel: well alright, time to disappear until the next short stories
[23:25:15	]hoki (STEAM_0:0:435300941) has disconnected.
[23:25:20	]Mii "parents got" Amputado entered observer.
[23:25:21	]Mii "parents got" Amputado is fully healed.
[23:25:21	]Mii "parents got" Amputado has taken 17 damage from worldspawn.
[23:25:21	]Mii "parents got" Amputado entered observer.
[23:25:26	]Mii "parents got" Amputado is fully healed.
[23:25:27	]Mii "parents got" Amputado has spawned 'models/props_c17/oildrum001_explosive.mdl'.
[23:25:30	]Mii "parents got" Amputado has fired a toolgun with the name: duplicator
[23:25:30	]Mii "parents got" Amputado has spawned 'models/props_c17/oildrum001_explosive.mdl'.
[23:25:30	]Mii "parents got" Amputado has fired a toolgun with the name: duplicator
[23:25:30	]Mii "parents got" Amputado has spawned 'models/props_c17/oildrum001_explosive.mdl'.
[23:25:30	]Mii "parents got" Amputado has fired a toolgun with the name: duplicator
[23:25:30	]Mii "parents got" Amputado has spawned 'models/props_c17/oildrum001_explosive.mdl'.
[23:25:30	]Mii "parents got" Amputado has fired a toolgun with the name: duplicator
[23:25:30	]Mii "parents got" Amputado has spawned 'models/props_c17/oildrum001_explosive.mdl'.
[23:25:30	]Mii "parents got" Amputado has fired a toolgun with the name: duplicator
[23:25:30	]Mii "parents got" Amputado has spawned 'models/props_c17/oildrum001_explosive.mdl'.
[23:25:30	]Mii "parents got" Amputado has fired a toolgun with the name: duplicator
[23:25:30	]Mii "parents got" Amputado has spawned 'models/props_c17/oildrum001_explosive.mdl'.
[23:25:30	]Mii "parents got" Amputado has fired a toolgun with the name: duplicator
[23:25:30	]Mii "parents got" Amputado has spawned 'models/props_c17/oildrum001_explosive.mdl'.
[23:25:31	]Mii "parents got" Amputado has fired a toolgun with the name: duplicator
[23:25:31	]Mii "parents got" Amputado has spawned 'models/props_c17/oildrum001_explosive.mdl'.
[23:25:31	]Mii "parents got" Amputado has fired a toolgun with the name: duplicator
[23:25:31	]Mii "parents got" Amputado has spawned 'models/props_c17/oildrum001_explosive.mdl'.
[23:25:31	]Mii "parents got" Amputado has fired a toolgun with the name: duplicator
[23:25:31	]Mii "parents got" Amputado has spawned 'models/props_c17/oildrum001_explosive.mdl'.
[23:25:31	]Mii "parents got" Amputado has fired a toolgun with the name: duplicator
[23:25:31	]Mii "parents got" Amputado has spawned 'models/props_c17/oildrum001_explosive.mdl'.
[23:25:31	]Mii "parents got" Amputado has fired a toolgun with the name: duplicator
[23:25:31	]Mii "parents got" Amputado has spawned 'models/props_c17/oildrum001_explosive.mdl'.
[23:25:31	]Mii "parents got" Amputado has fired a toolgun with the name: duplicator
[23:25:31	]Mii "parents got" Amputado has spawned 'models/props_c17/oildrum001_explosive.mdl'.
[23:25:31	]Nazariy Svyatopolk Kozlov has spawned a 'Entity [6499][gmod_sent_vehicle_fphysics_base]'.
[23:25:31	]Mii "parents got" Amputado has fired a toolgun with the name: duplicator
[23:25:31	]Mii "parents got" Amputado has spawned 'models/props_c17/oildrum001_explosive.mdl'.
[23:25:32	]Mii "parents got" Amputado has fired a toolgun with the name: duplicator
[23:25:32	]Mii "parents got" Amputado has spawned 'models/props_c17/oildrum001_explosive.mdl'.
[23:25:32	]Mii "parents got" Amputado has fired a toolgun with the name: duplicator
[23:25:32	]Mii "parents got" Amputado has spawned 'models/props_c17/oildrum001_explosive.mdl'.
[23:25:32	]Conspicuous Charles exited observer at their location.
[23:25:32	]Mii "parents got" Amputado has fired a toolgun with the name: duplicator
[23:25:32	]Mii "parents got" Amputado has spawned 'models/props_c17/oildrum001_explosive.mdl'.
[23:25:32	]Mii "parents got" Amputado has fired a toolgun with the name: duplicator
[23:25:32	]Mii "parents got" Amputado has spawned 'models/props_c17/oildrum001_explosive.mdl'.
[23:25:32	]Mii "parents got" Amputado has fired a toolgun with the name: duplicator
[23:25:32	]Mii "parents got" Amputado has spawned 'models/props_c17/oildrum001_explosive.mdl'.
[23:25:32	]Mii "parents got" Amputado has fired a toolgun with the name: duplicator
[23:25:32	]Mii "parents got" Amputado has spawned 'models/props_c17/oildrum001_explosive.mdl'.
[23:25:33	]Mii "parents got" Amputado has fired a toolgun with the name: duplicator
[23:25:33	]Mii "parents got" Amputado has spawned 'models/props_c17/oildrum001_explosive.mdl'.
[23:25:33	]Mii "parents got" Amputado has fired a toolgun with the name: duplicator
[23:25:33	]Mii "parents got" Amputado has spawned 'models/props_c17/oildrum001_explosive.mdl'.
[23:25:33	]Mii "parents got" Amputado has fired a toolgun with the name: duplicator
[23:25:33	]Mii "parents got" Amputado has spawned 'models/props_c17/oildrum001_explosive.mdl'.
[23:25:33	]Mii "parents got" Amputado has fired a toolgun with the name: duplicator
[23:25:33	]Mii "parents got" Amputado has spawned 'models/props_c17/oildrum001_explosive.mdl'.
[23:25:33	]Mii "parents got" Amputado has fired a toolgun with the name: duplicator
[23:25:33	]Mii "parents got" Amputado has spawned 'models/props_c17/oildrum001_explosive.mdl'.
[23:25:33	]Mii "parents got" Amputado has fired a toolgun with the name: duplicator
[23:25:33	]Mii "parents got" Amputado has spawned 'models/props_c17/oildrum001_explosive.mdl'.
[23:25:34	]Mii "parents got" Amputado has fired a toolgun with the name: duplicator
[23:25:34	]Mii "parents got" Amputado has spawned 'models/props_c17/oildrum001_explosive.mdl'.
[23:25:34	]Mii "parents got" Amputado has fired a toolgun with the name: duplicator
[23:25:34	]Mii "parents got" Amputado has spawned 'models/props_c17/oildrum001_explosive.mdl'.
[23:25:34	]Nazariy Svyatopolk Kozlov has spawned a 'Entity [6513][gmod_sent_vehicle_fphysics_base]'.
[23:25:34	]Mii "parents got" Amputado has fired a toolgun with the name: duplicator
[23:25:34	]Mii "parents got" Amputado has spawned 'models/props_c17/oildrum001_explosive.mdl'.
[23:25:34	]Mii "parents got" Amputado has fired a toolgun with the name: duplicator
[23:25:34	]Mii "parents got" Amputado has spawned 'models/props_c17/oildrum001_explosive.mdl'.
[23:25:34	]Mii "parents got" Amputado has fired a toolgun with the name: duplicator
[23:25:34	]Mii "parents got" Amputado has spawned 'models/props_c17/oildrum001_explosive.mdl'.
[23:25:35	]Mii "parents got" Amputado has fired a toolgun with the name: duplicator
[23:25:35	]Mii "parents got" Amputado has spawned 'models/props_c17/oildrum001_explosive.mdl'.
[23:25:35	]MCGSCEFFAAWHETJH55555 (STEAM_0:0:33130062) has disconnected.
[23:25:35	]Mii "parents got" Amputado has fired a toolgun with the name: duplicator
[23:25:35	]Mii "parents got" Amputado has spawned 'models/props_c17/oildrum001_explosive.mdl'.
[23:25:35	]Mii "parents got" Amputado has fired a toolgun with the name: duplicator
[23:25:35	]Mii "parents got" Amputado has spawned 'models/props_c17/oildrum001_explosive.mdl'.
[23:25:35	]Mii "parents got" Amputado has fired a toolgun with the name: duplicator
[23:25:35	]Mii "parents got" Amputado has spawned 'models/props_c17/oildrum001_explosive.mdl'.
[23:25:35	]Mii "parents got" Amputado has fired a toolgun with the name: duplicator
[23:25:35	]Mii "parents got" Amputado has spawned 'models/props_c17/oildrum001_explosive.mdl'.
[23:25:35	]Mii "parents got" Amputado has fired a toolgun with the name: duplicator
[23:25:35	]Mii "parents got" Amputado has spawned 'models/props_c17/oildrum001_explosive.mdl'.
[23:25:36	]Mii "parents got" Amputado has fired a toolgun with the name: duplicator
[23:25:36	]Mii "parents got" Amputado has spawned 'models/props_c17/oildrum001_explosive.mdl'.
[23:25:36	]Mii "parents got" Amputado has fired a toolgun with the name: duplicator
[23:25:36	]Mii "parents got" Amputado has spawned 'models/props_c17/oildrum001_explosive.mdl'.
[23:25:36	]Mii "parents got" Amputado has fired a toolgun with the name: duplicator
[23:25:36	]Mii "parents got" Amputado has spawned 'models/props_c17/oildrum001_explosive.mdl'.
[23:25:36	]Mii "parents got" Amputado has fired a toolgun with the name: duplicator
