[00:00:00	]Raptorian - S10/K'A'N:WOLF-85 used command '/Radio unit is down'.
[00:51:13	]PURPLE - S10/EOW.NIGHTMARE-0420 has critically hit Vill'um dealing 27 damage (CritChance was 1.01).
[00:51:13	]Vill'um has taken 27 damage from PURPLE - S10/EOW.NIGHTMARE-0420.
[00:51:14	]Milkman - S10/ORD.K'A'N:VIGGAKILLA-10 has critically hit Vill'um dealing 25 damage (CritChance was 1.01).
[00:51:14	]Vill'um has taken 25 damage from Milkman - S10/ORD.K'A'N:VIGGAKILLA-10.
[00:51:14	]PURPLE - S10/EOW.NIGHTMARE-0420 has critically hit Vill'um dealing 27 damage (CritChance was 1.01).
[00:51:14	]Vill'um has taken 27 damage from PURPLE - S10/EOW.NIGHTMARE-0420.
[00:51:14	]Milkman - S10/ORD.K'A'N:VIGGAKILLA-10 has critically hit Vill'um dealing 25 damage (CritChance was 1.01).
[00:51:14	]Vill'um was knocked unconscious and is bleeding out.
[00:51:15	][IC] Vill'um: Ow.
[00:51:15	]PURPLE - S10/EOW.NIGHTMARE-0420 has gained a '24rnd Heavy-Pulse Magazine' #2049879.
[00:51:15	]PURPLE - S10/EOW.NIGHTMARE-0420 has lost a '24rnd Heavy-Pulse Magazine' #2049878.
[00:51:16	]Milkman - S10/ORD.K'A'N:VIGGAKILLA-10 has gained a '30rnd Pulse-magazine' #2049002.
[00:51:16	]Milkman - S10/ORD.K'A'N:VIGGAKILLA-10 has lost a '30rnd Pulse-magazine' #2049000.
[00:51:16	]Tamara Lahtizer destroyed a 'Cooking pot' #2011634.
[00:51:18	]ULTIMA- S10/EOW.SKULLFUCK-1000 used command '/D LOL'.
[00:51:19	]Milkman - S10/ORD.K'A'N:VIGGAKILLA-10 used command '/Radio get in'.
[00:51:20	]Maine - S10/K'A'N.DESTROYER-70 used command '/ToggleRaise'.
[00:51:21	]ULTIMA- S10/EOW.SKULLFUCK-1000 used command '/Radio Lol.'.
[00:51:21	]Su'Kma'Ba'Lez exited observer at their location.
[00:51:22	][IC] Raptorian - S10/K'A'N:WOLF-85: <:: Advanced beam incoming btw. ::>
[00:51:23	]Tamara Lahtizer has gained a '60rnd OTAR-magazine' #2049893.
[00:51:23	]Tamara Lahtizer has lost a '60rnd OTAR-magazine' #2049892.
[00:51:23	]Maine - S10/K'A'N.DESTROYER-70 used command '/Radio Prepping FLASH.'.
[00:51:25	]Milkman - S10/ORD.K'A'N:VIGGAKILLA-10 used command '/Radio get down here retards where are you'.
[00:51:25	]ULTIMA- S10/EOW.SKULLFUCK-1000 used command '/D guys were getitng'.
[00:51:25	]Tamara Lahtizer ran 'combine' on item '60rnd OTAR-magazine' (#2049893)
[00:51:26	]Tamara Lahtizer ran 'combine' on item '60rnd OTAR-magazine' (#2049893)
[00:51:29	]Milkman - S10/ORD.K'A'N:VIGGAKILLA-10 used command '/Radio we all die to advanced beam now'.
[00:51:29	]Vill'um used command '/CharStopBleedout ^'.
[00:51:31	][Y] ULTIMA- S10/EOW.SKULLFUCK-1000: <:: We are going to get advance beamed. ::>
[00:51:31	][IC] Maine - S10/K'A'N.DESTROYER-70: <:: Uh oh... ::>
[00:51:31	]ULTIMA- S10/EOW.SKULLFUCK-1000 used command '/ToggleRaise'.
[00:51:32	]VADIM - SPEAR-78 used command '/Radio checking the rooms for flank'.
[00:51:32	]Tamara Lahtizer used command '/ToggleRaise'.
[00:51:34	]Vill'um ran SAM command 'hp' with arguments: '^' '300'
[00:51:34	]Scook ran 'Place' on item 'Breaching Charge' (#2049859)
[00:51:34	]Vill'um entered observer.
[00:51:35	]Milkman - S10/ORD.K'A'N:VIGGAKILLA-10 used command '/Radio VADIM'.
[00:51:35	]Vill'um used command '/CharGetUp'.
[00:51:35	]Least Obvious OSI Agent has unloaded their "I'Hat'ETe'Ngu" character.
[00:51:36	]Vill'um is no longer unconscious from critical wounds.
[00:51:36	]Vill'um is fully healed.
[00:51:37	]Milkman - S10/ORD.K'A'N:VIGGAKILLA-10 used command '/Radio GET DOWN HERE DUMBASS'.
[00:51:38	]Vill'um entered observer.
[00:51:42	]ULTIMA- S10/EOW.SKULLFUCK-1000 used command '/D theyre all gonna die to an advanced beam'.
[00:51:43	]ULTIMA- S10/EOW.SKULLFUCK-1000 used command '/ToggleRaise'.
[00:51:44	]Least Obvious OSI Agent loaded the character 'I'Hat'ETe'Ngu'
[00:51:44	]Maine - S10/K'A'N.DESTROYER-70 has gained a '12rnd OAIS-magazine' #2049736.
[00:51:44	]Maine - S10/K'A'N.DESTROYER-70 was knocked unconscious and is bleeding out.
[00:51:44	][VORT] Su'Kma'Ba'Lez has damaged Maine - S10/K'A'N.DESTROYER-70 dealing 595 with vortadvancedbeam
[00:51:44	]PURPLE - S10/EOW.NIGHTMARE-0420 has gained a '24rnd Heavy-Pulse Magazine' #2049878.
[00:51:44	]PURPLE - S10/EOW.NIGHTMARE-0420 was knocked unconscious and is bleeding out.
[00:51:44	][VORT] Su'Kma'Ba'Lez has damaged PURPLE - S10/EOW.NIGHTMARE-0420 dealing 595 with vortadvancedbeam
[00:51:47	][IC] PURPLE - S10/EOW.NIGHTMARE-0420: <:: Yep. ::>
[00:51:48	]ULTIMA- S10/EOW.SKULLFUCK-1000 used command '/D i told you'.
[00:51:51	][IC] Milkman - S10/ORD.K'A'N:VIGGAKILLA-10: <:: Who couldve guessed. ::>
[00:51:51	]VADIM - SPEAR-78 used command '/D they did LOL'.
[00:51:54	]Maine - S10/K'A'N.DESTROYER-70 used command '/Radio biodat critical'.
[00:51:54	]Scook ran 'Place' on item 'Breaching Charge' (#2049851)
[00:51:55	]PURPLE - S10/EOW.NIGHTMARE-0420 used command '/D adv beam'.
[00:51:56	]VADIM - SPEAR-78 used command '/Radio Hold'.
[00:51:57	]I'Hat'ETe'Ngu ran SAM command 'asay' with arguments: '/stopbleedout mplz..'
[00:51:58	]Raptorian - S10/K'A'N:WOLF-85 has taken 96 damage from Su'Kma'Ba'Lez.
[00:51:58	][VORT] Su'Kma'Ba'Lez has damaged Raptorian - S10/K'A'N:WOLF-85, dealing 96 with vortbeam
[00:52:01	]Milkman - S10/ORD.K'A'N:VIGGAKILLA-10 used command '/Radio wolf, hold'.
[00:52:01	][IC] VADIM - SPEAR-78: <:: HELIX. ::>
[00:52:01	][IC] PURPLE - S10/EOW.NIGHTMARE-0420: <:: HELIX. ::>
[00:52:03	]Vill'um used command '/AddVortalEnergy kma 300'.
[00:52:04	]VADIM - SPEAR-78 ran 'give' on item 'Health Syringe' (#2049781)
[00:52:04	]VADIM - SPEAR-78 tried to disinfect Maine - S10/K'A'N.DESTROYER-70 but the wound was already clean.
[00:52:04	]Maine - S10/K'A'N.DESTROYER-70's bleeding was stopped by VADIM - SPEAR-78.
[00:52:04	]Maine - S10/K'A'N.DESTROYER-70 was bandaged by VADIM - SPEAR-78 for 30 HP.
[00:52:04	]Tamara Lahtizer ran SAM command 'asay' with arguments: 'I require an extra life to return to battle.. in exchange for my appreciation and good faith <3 :D'
[00:52:06	]ULTIMA- S10/EOW.SKULLFUCK-1000 used command '/D thres no saving this shit'.
[00:52:06	]VADIM - SPEAR-78 ran 'give' on item 'Health Syringe' (#2049781)
[00:52:06	]VADIM - SPEAR-78 tried to disinfect Maine - S10/K'A'N.DESTROYER-70 but the wound was already clean.
[00:52:06	]Maine - S10/K'A'N.DESTROYER-70 was bandaged by VADIM - SPEAR-78 for 30 HP.
[00:52:06	]Milkman - S10/ORD.K'A'N:VIGGAKILLA-10 ran 'give' on item 'Health Kit' (#2049764)
[00:52:06	]PURPLE - S10/EOW.NIGHTMARE-0420 was disinfected by Milkman - S10/ORD.K'A'N:VIGGAKILLA-10 for 210 seconds.
[00:52:06	]PURPLE - S10/EOW.NIGHTMARE-0420's bleeding was stopped by Milkman - S10/ORD.K'A'N:VIGGAKILLA-10.
[00:52:06	]PURPLE - S10/EOW.NIGHTMARE-0420 was bandaged by Milkman - S10/ORD.K'A'N:VIGGAKILLA-10 for 75 HP.
[00:52:07	]VADIM - SPEAR-78 ran 'give' on item 'Morphine' (#2049766)
[00:52:07	]Maine - S10/K'A'N.DESTROYER-70 extended their level 4 short boost in Strength.
[00:52:09	]Raptorian - S10/K'A'N:WOLF-85 has gained a '24rnd Heavy-Pulse Magazine' #2049811.
[00:52:09	]Raptorian - S10/K'A'N:WOLF-85 was knocked unconscious and is bleeding out.
[00:52:09	][VORT] Su'Kma'Ba'Lez has damaged Raptorian - S10/K'A'N:WOLF-85, dealing 96 with vortbeam
[00:52:10	]VADIM - SPEAR-78 ran 'give' on item 'Health Syringe' (#2049780)
[00:52:10	]VADIM - SPEAR-78 tried to disinfect PURPLE - S10/EOW.NIGHTMARE-0420 but the wound was already clean.
[00:52:10	]PURPLE - S10/EOW.NIGHTMARE-0420 was bandaged by VADIM - SPEAR-78 for 30 HP.
[00:52:10	][IC] Milkman - S10/ORD.K'A'N:VIGGAKILLA-10: <:: Get in lets go. ::>
[00:52:12	]Maine - S10/K'A'N.DESTROYER-70 used command '/CharGetUp'.
[00:52:12	]Maine - S10/K'A'N.DESTROYER-70 used command '/CharGetUp'.
[00:52:13	]Raptorian - S10/K'A'N:WOLF-85 used command '/D LOL'.
[00:52:13	]Maine - S10/K'A'N.DESTROYER-70 used command '/CharGetUp'.
[00:52:13	]Milkman - S10/ORD.K'A'N:VIGGAKILLA-10 used command '/ToggleRaise'.
[00:52:13	][IC] PURPLE - S10/EOW.NIGHTMARE-0420: <:: WE MUST KILL. ::>
[00:52:14	]Maine - S10/K'A'N.DESTROYER-70 used command '/CharGetUp'.
[00:52:14	]Maine - S10/K'A'N.DESTROYER-70 used command '/CharGetUp'.
[00:52:14	]Vill'um used command '/AddVortalEnergy su'kma 100'.
[00:52:15	]Maine - S10/K'A'N.DESTROYER-70 used command '/CharGetUp'.
[00:52:15	]Maine - S10/K'A'N.DESTROYER-70 used command '/CharGetUp'.
[00:52:16	]Maine - S10/K'A'N.DESTROYER-70 used command '/CharGetUp'.
[00:52:16	]PURPLE - S10/EOW.NIGHTMARE-0420 used command '/CharGetUp'.
[00:52:16	]PURPLE - S10/EOW.NIGHTMARE-0420 is no longer unconscious from critical wounds.
[00:52:16	]Maine - S10/K'A'N.DESTROYER-70 used command '/CharGetUp'.
[00:52:16	]Maine - S10/K'A'N.DESTROYER-70 is no longer unconscious from critical wounds.
[00:52:17	][IC] Su'Kma'Ba'Lez: Cooking.
[00:52:19	]Maine - S10/K'A'N.DESTROYER-70 used command '/ToggleRaise'.
[00:52:19	]VADIM - SPEAR-78 has gained a '30rnd Pulse-magazine' #2048973.
[00:52:19	]VADIM - SPEAR-78 has lost a '30rnd Pulse-magazine' #2048994.
[00:52:20	]Maine - S10/K'A'N.DESTROYER-70 has lost a '12rnd OAIS-magazine' #2049735.
[00:52:21	]Raptorian - S10/K'A'N:WOLF-85 used command '/D i didnt even know where they were ive never been in this building in my life'.
[00:52:21	]PURPLE - S10/EOW.NIGHTMARE-0420 has lost a '24rnd Heavy-Pulse Magazine' #2049878.
[00:52:22	]Maine - S10/K'A'N.DESTROYER-70 ran 'use' on item 'Health Kit' (#2049590)
[00:52:22	]Maine - S10/K'A'N.DESTROYER-70 was disinfected by Maine - S10/K'A'N.DESTROYER-70 for 512 seconds.
[00:52:22	]Maine - S10/K'A'N.DESTROYER-70 was bandaged by Maine - S10/K'A'N.DESTROYER-70 for 87 HP.
[00:52:22	]Raptorian - S10/K'A'N:WOLF-85 used command '/D i didnt even know where they were ive never been in this building in my life'.
[00:52:23	]Maine - S10/K'A'N.DESTROYER-70 ran 'split' on item 'Morphine' (#2048726)
[00:52:23	]Maine - S10/K'A'N.DESTROYER-70 has gained a 'Morphine' #2049938.
[00:52:24	][IC] VADIM - SPEAR-78: <:: Come. ::>
[00:52:24	][IC] Milkman - S10/ORD.K'A'N:VIGGAKILLA-10: <:: Hold on... ::>
[00:52:24	]Raptorian - S10/K'A'N:WOLF-85 used command '/D i didnt even know where they were ive never been in this building in my life'.
[00:52:24	][IC] VADIM - SPEAR-78: <:: In. ::>
[00:52:25	]Maine - S10/K'A'N.DESTROYER-70 ran 'use' on item 'Morphine' (#2049938)
[00:52:25	]Maine - S10/K'A'N.DESTROYER-70 extended their level 4 short boost in Strength.
[00:52:25	][IC] Milkman - S10/ORD.K'A'N:VIGGAKILLA-10: <:: Gtfo. ::>
[00:52:25	]Maine - S10/K'A'N.DESTROYER-70 ran 'split' on item 'Health Syringe' (#2048719)
[00:52:26	]Maine - S10/K'A'N.DESTROYER-70 has gained a 'Health Syringe' #2049939.
[00:52:27	][IC] VADIM - SPEAR-78: <:: Get in. ::>
[00:52:27	]Maine - S10/K'A'N.DESTROYER-70 ran 'use' on item 'Health Syringe' (#2049939)
[00:52:27	]Maine - S10/K'A'N.DESTROYER-70 tried to disinfect Maine - S10/K'A'N.DESTROYER-70 but the wound was already clean.
[00:52:27	]Maine - S10/K'A'N.DESTROYER-70 was bandaged by Maine - S10/K'A'N.DESTROYER-70 for 34 HP.
[00:52:28	]PURPLE - S10/EOW.NIGHTMARE-0420 ran 'Repair' on item 'OTA Elite Uniform' (#2049798)
[00:52:32	]Maine - S10/K'A'N.DESTROYER-70 ran 'Equip' on item 'Flash Grenade' (#2048709)
[00:52:32	][IC] Milkman - S10/ORD.K'A'N:VIGGAKILLA-10: <:: Maine repair ur armor. ::>
[00:52:33	]ULTIMA- S10/EOW.SKULLFUCK-1000 used command '/D well theyre probably up top'.
[00:52:33	]Maine - S10/K'A'N.DESTROYER-70 used command '/ToggleRaise'.
[00:52:35	]Vill'um used command '/AddVortalEnergy ^ 100'.
[00:52:37	][IC] Milkman - S10/ORD.K'A'N:VIGGAKILLA-10: <:: Ur ota you can powergame like that. ::>
[00:52:38	]Scook ran 'combine' on item 'Sniper Rifle Bullets' (#2049187)
[00:52:39	]PURPLE - S10/EOW.NIGHTMARE-0420 ran 'split' on item 'Health Syringe' (#2049472)
[00:52:39	]PURPLE - S10/EOW.NIGHTMARE-0420 has gained a 'Health Syringe' #2049940.
[00:52:40	]Maine - S10/K'A'N.DESTROYER-70 ran 'Repair' on item 'OTA Charger Uniform' (#2049728)
[00:52:40	]PURPLE - S10/EOW.NIGHTMARE-0420 ran 'use' on item 'Health Syringe' (#2049472)
[00:52:40	]PURPLE - S10/EOW.NIGHTMARE-0420 tried to disinfect PURPLE - S10/EOW.NIGHTMARE-0420 but the wound was already clean.
[00:52:40	]PURPLE - S10/EOW.NIGHTMARE-0420 was bandaged by PURPLE - S10/EOW.NIGHTMARE-0420 for 32 HP.
[00:52:41	]PURPLE - S10/EOW.NIGHTMARE-0420 ran 'use' on item 'Health Syringe' (#2049940)
[00:52:41	]PURPLE - S10/EOW.NIGHTMARE-0420 tried to disinfect PURPLE - S10/EOW.NIGHTMARE-0420 but the wound was already clean.
[00:52:41	]PURPLE - S10/EOW.NIGHTMARE-0420 was bandaged by PURPLE - S10/EOW.NIGHTMARE-0420 for 32 HP.
[00:52:42	][OOC] VADIM - SPEAR-78: ive never been in this building in my life
[00:52:44	][VORTSHOUT] Moses McVortal: I see you
[00:52:47	]Maine - S10/K'A'N.DESTROYER-70 used command '/Radio FLASH READY.'.
[00:52:47	][Y] Milkman - S10/ORD.K'A'N:VIGGAKILLA-10: <:: Get in ultima. ::>
[00:52:48	]Raptorian - S10/K'A'N:WOLF-85 used command '/D ye they got me. vortbeam glitched thru my armor for some reason'.
[00:52:49	]Su'Kma'Ba'Lez used command '/Broadcast We have captured a marshmellow'.
[00:52:50	]Maine - S10/K'A'N.DESTROYER-70 ran 'use' on item 'Morphine' (#2048724)
[00:52:50	]Maine - S10/K'A'N.DESTROYER-70 extended their level 4 short boost in Strength.
[00:52:50	]VADIM - SPEAR-78 ran 'Equip' on item 'Smoke Grenade' (#2049703)
[00:52:51	]VADIM - SPEAR-78 has gained a '30rnd Pulse-magazine' #2048994.
[00:52:51	]VADIM - SPEAR-78 has lost a '30rnd Pulse-magazine' #2048973.
[00:52:51	]ULTIMA- S10/EOW.SKULLFUCK-1000 used command '/D when you go out if you look up theres liek an entire catwalk'.
[00:52:53	]VADIM - SPEAR-78 ran 'EquipUn' on item 'Frag Grenade' (#2049772)
[00:52:53	][Y] Milkman - S10/ORD.K'A'N:VIGGAKILLA-10: <:: Its now or never. ::>
[00:52:54	]VADIM - SPEAR-78 ran 'Equip' on item 'Smoke Grenade' (#2049703)
[00:52:56	]Su'Kma'Ba'Lez used command '/Broadcast We are willing to barter'.
[00:52:56	]Scook opened the 'Civil Protection' stash.
[00:52:56	]Scook closed the 'Civil Protection' stash.
[00:53:00	]Scook opened the 'Civil Protection' stash.
[00:53:00	]VADIM - SPEAR-78 used command '/Radio smoke ready'.
[00:53:01	][IC] Milkman - S10/ORD.K'A'N:VIGGAKILLA-10: <:: Today we die to advanced beam. ::>
[00:53:01	]Scook closed the 'Civil Protection' stash.
[00:53:01	][IC] Maine - S10/K'A'N.DESTROYER-70: <:: FLASH. ::>
[00:53:03	]ULTIMA- S10/EOW.SKULLFUCK-1000 ran 'EquipUn' on item 'Frag Grenade' (#2049846)
[00:53:03	]I'Hat'ETe'Ngu ran SAM command 'asay' with arguments: 'no joke, Im about to die of bleedout even tho Im on 200 hp LMAO'
[00:53:03	]ULTIMA- S10/EOW.SKULLFUCK-1000 ran 'Equip' on item 'Smoke Grenade' (#2049750)
[00:53:03	]Su'Kma'Ba'Lez used command '/Broadcast One ration packet'.
[00:53:03	]Raptorian - S10/K'A'N:WOLF-85 used command '/D thats what i saw and was tragically killed by vortigaunts'.
[00:53:04	]ULTIMA- S10/EOW.SKULLFUCK-1000 used command '/ToggleRaise'.
[00:53:09	]ULTIMA- S10/EOW.SKULLFUCK-1000 used command '/D we cant smoke liam has a thermal'.
[00:53:13	]Maine - S10/K'A'N.DESTROYER-70 has gained a '12rnd OAIS-magazine' #2049735.
[00:53:13	]Maine - S10/K'A'N.DESTROYER-70 was knocked unconscious and is bleeding out.
[00:53:13	][VORT] Su'Kma'Ba'Lez has damaged Maine - S10/K'A'N.DESTROYER-70 dealing 595 with vortadvancedbeam
[00:53:13	]Milkman - S10/ORD.K'A'N:VIGGAKILLA-10 has gained a '30rnd Pulse-magazine' #2049000.
[00:53:13	]Milkman - S10/ORD.K'A'N:VIGGAKILLA-10 was knocked unconscious and is bleeding out.
[00:53:13	][VORT] Su'Kma'Ba'Lez has damaged Milkman - S10/ORD.K'A'N:VIGGAKILLA-10 dealing 595 with vortadvancedbeam
[00:53:13	]PURPLE - S10/EOW.NIGHTMARE-0420 has gained a '24rnd Heavy-Pulse Magazine' #2049878.
[00:53:13	]PURPLE - S10/EOW.NIGHTMARE-0420 was knocked unconscious and is bleeding out.
[00:53:13	][VORT] Su'Kma'Ba'Lez has damaged PURPLE - S10/EOW.NIGHTMARE-0420 dealing 595 with vortadvancedbeam
[00:53:16	]PURPLE - S10/EOW.NIGHTMARE-0420 took too many painkillers.
[00:53:16	]VADIM - SPEAR-78 has gained a '30rnd Pulse-magazine' #2048973.
[00:53:16	]VADIM - SPEAR-78 has lost a '30rnd Pulse-magazine' #2048994.
[00:53:19	]ULTIMA- S10/EOW.SKULLFUCK-1000 used command '/D and back down again'.
[00:53:20	]ULTIMA- S10/EOW.SKULLFUCK-1000 used command '/D and back down again'.
[00:53:22	][IC] Milkman - S10/ORD.K'A'N:VIGGAKILLA-10: <:: Never saw that coming. ::>
[00:53:25	]PURPLE - S10/EOW.NIGHTMARE-0420 used command '/D blud'.
[00:53:26	]VADIM - SPEAR-78 ran 'give' on item 'Health Syringe' (#2049780)
[00:53:26	]VADIM - SPEAR-78 has performed the 'Use Health Syringe' action, gaining 40 experience in medicine.
[00:53:26	]VADIM - SPEAR-78 tried to disinfect Milkman - S10/ORD.K'A'N:VIGGAKILLA-10 but the wound was already clean.
[00:53:26	]Milkman - S10/ORD.K'A'N:VIGGAKILLA-10's bleeding was stopped by VADIM - SPEAR-78.
[00:53:26	]Milkman - S10/ORD.K'A'N:VIGGAKILLA-10 was bandaged by VADIM - SPEAR-78 for 30 HP.
[00:53:28	][IC] Maine - S10/K'A'N.DESTROYER-70: <:: Help. ::>
[00:53:29	]ULTIMA- S10/EOW.SKULLFUCK-1000 used command '/D stand back more'.
[00:53:31	]ULTIMA- S10/EOW.SKULLFUCK-1000 ran 'give' on item 'Morphine' (#2049927)
[00:53:31	]Maine - S10/K'A'N.DESTROYER-70 extended their level 4 short boost in Strength.
[00:53:31	]VADIM - SPEAR-78 ran 'give' on item 'Health Syringe' (#2049780)
[00:53:31	]VADIM - SPEAR-78 tried to disinfect Maine - S10/K'A'N.DESTROYER-70 but the wound was already clean.
[00:53:31	]Maine - S10/K'A'N.DESTROYER-70's bleeding was stopped by VADIM - SPEAR-78.
[00:53:31	]Maine - S10/K'A'N.DESTROYER-70 was bandaged by VADIM - SPEAR-78 for 30 HP.
[00:53:33	]PURPLE - S10/EOW.NIGHTMARE-0420 used command '/D I hate adv beam LOL'.
[00:53:34	]VADIM - SPEAR-78 ran 'give' on item 'Morphine' (#2049766)
[00:53:34	]VADIM - SPEAR-78 has performed the 'Use Morphine' action, gaining 80 experience in medicine.
[00:53:34	]Milkman - S10/ORD.K'A'N:VIGGAKILLA-10 has gained a level 4 short boost in Strength.
[00:53:35	]Maine - S10/K'A'N.DESTROYER-70 used command '/D how many fucking advanced vortbeams will they have'.
[00:53:39	][OOC] Su'Kma'Ba'Lez: Man that beam was nasty
[00:53:44	]Raptorian - S10/K'A'N:WOLF-85 used command '/D ikr what the fuck. those are never used on main..'.
[00:53:46	]Maine - S10/K'A'N.DESTROYER-70 is no longer unconscious from critical wounds.
[00:53:47	]VADIM - SPEAR-78 used command '/D dude are they healing their own vortessence this is like the 5th adv beam'.
[00:53:51	]Maine - S10/K'A'N.DESTROYER-70 is no longer unconscious from critical wounds.
[00:53:53	]Milkman - S10/ORD.K'A'N:VIGGAKILLA-10 is no longer unconscious from critical wounds.
[00:53:54	][OOC] I'Hat'ETe'Ngu: ASIMO CAN U STOPBLEEDOUT ME
[00:53:56	]VADIM - SPEAR-78 used command '/D its cause on main we dont get vortessence heals'.
[00:53:56	]Maine - S10/K'A'N.DESTROYER-70 is no longer unconscious from critical wounds.
[00:53:58	][OOC] Scook: how the fuck do i exit this nexus, it's a maze
[00:53:58	]Vill'um exited observer at their location.
[00:53:58	]VADIM - SPEAR-78 used command '/D its cause on main we dont get vortessence heals'.
[00:53:59	][OOC] Maine - S10/K'A'N.DESTROYER-70: How many adv beams will they have... Dont tell me they're healing their vort bar
[00:53:59	]Maine - S10/K'A'N.DESTROYER-70 used command '/CharGetUp'.
[00:53:59	][Y] Moses McVortal: We have lost all dear to us. That sharp spur of hope has not dulled to this day. For once the lesser master lay defeated, we knew the greater must also fall in time. What seems to you a seems to you a sacrifice is merely, to us, an oscillation. We do not fear the interval of darkness. If not, your sacrifice shall not be forgotten. We have endured these chafing bonds for eons, yet a single moment of further servitude seems intolerable, now attack!
[00:54:00	]Maine - S10/K'A'N.DESTROYER-70 used command '/CharGetUp'.
[00:54:00	]ULTIMA- S10/EOW.SKULLFUCK-1000 used command '/D sit at the back and just crouch on each other, theyre right above us so they'll just shoot the beam and miss'.
[00:54:01	]Maine - S10/K'A'N.DESTROYER-70 used command '/CharGetUp'.
[00:54:01	]Maine - S10/K'A'N.DESTROYER-70 used command '/CharGetUp'.
[00:54:01	]Maine - S10/K'A'N.DESTROYER-70 is no longer unconscious from critical wounds.
[00:54:02	]Maine - S10/K'A'N.DESTROYER-70 used command '/CharGetUp'.
[00:54:02	]Maine - S10/K'A'N.DESTROYER-70 used command '/CharGetUp'.
[00:54:03	]Maine - S10/K'A'N.DESTROYER-70 used command '/CharGetUp'.
[00:54:04	]Milkman - S10/ORD.K'A'N:VIGGAKILLA-10 ran 'Repair' on item 'OTA Ordinal Uniform' (#2048716)
[00:54:04	]Repair Plating owned by Milkman - S10/ORD.K'A'N:VIGGAKILLA-10 just broke due to usage.
[00:54:04	]Maine - S10/K'A'N.DESTROYER-70 used command '/CharGetUp'.
[00:54:06	][IC] Maine - S10/K'A'N.DESTROYER-70: <:: I cant get up. ::>
[00:54:06	]Vill'um entered observer.
[00:54:06	]Maine - S10/K'A'N.DESTROYER-70 is no longer unconscious from critical wounds.
[00:54:07	][IC] Maine - S10/K'A'N.DESTROYER-70: <:: Move me. ::>
[00:54:07	]Maine - S10/K'A'N.DESTROYER-70 used command '/CharGetUp'.
[00:54:09	][OOC] Su'Kma'Ba'Lez: I got it back cause I got so many downed
[00:54:11	]Vill'um exited observer at their location.
[00:54:11	]Maine - S10/K'A'N.DESTROYER-70 is no longer unconscious from critical wounds.
[00:54:12	]VADIM - SPEAR-78 used command '/Radio why did purple instant die?'.
[00:54:15	]Milkman - S10/ORD.K'A'N:VIGGAKILLA-10 has lost a '30rnd Pulse-magazine' #2049000.
[00:54:16	][OOC] Su'Kma'Ba'Lez: Downing ppl  gives vort enegi
[00:54:16	]Maine - S10/K'A'N.DESTROYER-70 used command '/ToggleRaise'.
[00:54:17	]Maine - S10/K'A'N.DESTROYER-70 has lost a '12rnd OAIS-magazine' #2049735.
[00:54:18	][IC] Milkman - S10/ORD.K'A'N:VIGGAKILLA-10: <:: Erm... ::>
[00:54:19	]Maine - S10/K'A'N.DESTROYER-70 used command '/ToggleRaise'.
[00:54:19	][IC] Milkman - S10/ORD.K'A'N:VIGGAKILLA-10: <:: Its over. ::>
[00:54:19	]VADIM - SPEAR-78 ran 'Equip' on item 'Flash Grenade' (#2049770)
[00:54:20	][OOC] I'Hat'ETe'Ngu: ASIMO... I REQUIRE STOP BLEEDOUT...
[00:54:22	]Vill'um has given himself a broadcasting_device.
[00:54:22	]Vill'um has gained a 'Broadcasting Device' #2049941.
[00:54:25	]Maine - S10/K'A'N.DESTROYER-70 ran 'Repair' on item 'OTA Charger Uniform' (#2049728)
[00:54:26	]Milkman - S10/ORD.K'A'N:VIGGAKILLA-10 ran 'give' on item 'Health Vial' (#2049763)
[00:54:26	]Milkman - S10/ORD.K'A'N:VIGGAKILLA-10 tried to disinfect Maine - S10/K'A'N.DESTROYER-70 but the wound was already clean.
