[02:08:59	]Nesh has connected.
[21:22:16	]This Stew ran 'Repair' on item 'Heavy Kevlar Uniform' (#1658020)
[21:22:16	]S10/OWS.GHOST-68 used command '/Punch'.
[21:22:17	]S10/OWS.GHOST-68 used command '/Punch'.
[21:22:17	]This Stew ran 'combine' on item '6rnd M1014 Rounds' (#1658108)
[21:22:18	]This Stew ran 'combine' on item '6rnd M1014 Rounds' (#1658110)
[21:22:18	]This Stew ran 'combine' on item '6rnd M1014 Rounds' (#1658109)
[21:22:28	]This Stew has spawned a 'NPC [697][npc_zombie]'.
[21:22:30	]This Stew has critically hit npc_zombie in the left leg dealing 6 damage (CritChance was 0.84).
[21:22:30	]This Stew has critically hit npc_zombie in the left arm dealing 6 damage (CritChance was 0.84).
[21:22:30	]This Stew has hit npc_zombie in the right arm dealing 4 damage (CritChance was 0.84).
[21:22:30	]This Stew has critically hit npc_zombie in the left arm dealing 6 damage (CritChance was 0.84).
[21:22:30	]This Stew has critically hit npc_zombie in the left arm dealing 6 damage (CritChance was 0.84).
[21:22:30	]This Stew has critically hit npc_zombie in the right leg dealing 6 damage (CritChance was 0.84).
[21:22:30	][IC] S10/OWS.GHOST-68: <:: Outbreak ineffective. ::>
[21:22:34	]This Stew has critically hit npc_zombie in the chest dealing 6 damage (CritChance was 0.84).
[21:22:34	]This Stew has critically hit npc_zombie in the chest dealing 6 damage (CritChance was 0.84).
[21:22:34	]This Stew has critically hit npc_zombie in the left leg dealing 6 damage (CritChance was 0.84).
[21:22:34	]This Stew has hit npc_zombie in the chest dealing 6 damage (CritChance was 0.84).
[21:22:36	]This Stew has critically hit npc_zombie in the chest dealing 6 damage (CritChance was 0.84).
[21:22:36	]This Stew has hit npc_zombie in the left arm dealing 0 damage (CritChance was 0.84).
[21:22:36	]This Stew has critically hit npc_zombie in the left arm dealing 6 damage (CritChance was 0.84).
[21:22:36	]This Stew has critically hit npc_zombie in the left leg dealing 6 damage (CritChance was 0.84).
[21:22:36	]This Stew has critically hit npc_zombie in the right arm dealing 6 damage (CritChance was 0.84).
[21:22:36	]This Stew has hit npc_zombie in the right arm dealing 4 damage (CritChance was 0.84).
[21:22:36	]This Stew has hit npc_zombie in the chest dealing 6 damage (CritChance was 0.84).
[21:22:39	]This Stew has critically hit npc_zombie in the chest dealing 6 damage (CritChance was 0.84).
[21:22:41	]This Stew has hit npc_headcrab dealing 6 damage (CritChance was 0.84).
[21:22:41	]This Stew has critically hit npc_headcrab dealing 9 damage (CritChance was 0.84).
[21:22:42	]This Stew has gained a '6rnd M1014 Rounds' #1658107.
[21:22:42	]This Stew has lost a '6rnd M1014 Rounds' #1658110.
[21:22:45	][IC] Jenifer Maesroe: Hi. Behind you, run, hi. Behind you, run, hi. Behind you, run, hi. Behind you, run, hi. Behind you, run, hi. Behind you, run, hi. Behind you, run, hi. Behind you, run, hi. Behind you, run, hi. Behind you, run, hi. Behind you, run,.
[21:22:49	]This Stew has spawned a 'NPC [697][npc_antlion]'.
[21:22:51	]This Stew has taken 5 damage from npc_antlion.
[21:22:51	]This Stew has critically hit npc_antlion dealing 9 damage (CritChance was 0.84).
[21:22:51	]This Stew has critically hit npc_antlion dealing 9 damage (CritChance was 0.84).
[21:22:51	]This Stew has critically hit npc_antlion dealing 9 damage (CritChance was 0.84).
[21:22:51	]This Stew has critically hit npc_antlion dealing 9 damage (CritChance was 0.84).
[21:22:51	]This Stew is fully healed.
[21:22:52	]S10/OWS.GHOST-68 ran SAM command 'respawn' with arguments: 'ghost'
[21:22:56	]Jenifer Maesroe entered observer.
[21:22:57	]This Stew has spawned a 'NPC [697][npc_zombie]'.
[21:22:58	]S10/OWS.GHOST-68 ran SAM command 'goto' with arguments: 'Jen'
[21:22:58	]This Stew has hit npc_zombie in the head dealing 5 damage (CritChance was 0.84).
[21:22:58	]This Stew has critically hit npc_zombie in the head dealing 6 damage (CritChance was 0.84).
[21:22:58	]This Stew has critically hit npc_zombie in the head dealing 6 damage (CritChance was 0.84).
[21:22:59	]This Stew has critically hit npc_zombie in the head dealing 6 damage (CritChance was 0.84).
[21:22:59	]This Stew has hit npc_zombie in the head dealing 5 damage (CritChance was 0.84).
[21:23:00	]S10/OWS.GHOST-68 ran SAM command 'respawn' with arguments: 'ghost'
[21:23:02	]S10/OWS.GHOST-68 ran SAM command 'goto' with arguments: 'Jen'
[21:23:05	]This Stew has spawned a 'NPC [697][npc_zombie]'.
[21:23:07	]S10/OWS.GHOST-68 ran SAM command 'respawn' with arguments: 'ghost'
[21:23:07	]This Stew has critically hit npc_zombie in the head dealing 6 damage (CritChance was 0.84).
[21:23:07	]This Stew has hit npc_zombie in the head dealing 5 damage (CritChance was 0.84).
[21:23:07	]This Stew has hit npc_zombie in the head dealing 5 damage (CritChance was 0.84).
[21:23:07	]This Stew has critically hit npc_zombie in the head dealing 6 damage (CritChance was 0.84).
[21:23:07	]This Stew has hit npc_zombie in the head dealing 0 damage (CritChance was 0.84).
[21:23:07	]This Stew has critically hit npc_zombie in the head dealing 6 damage (CritChance was 0.84).
[21:23:09	]This Stew has spawned a 'NPC [697][npc_zombie]'.
[21:23:10	]This Stew has spawned a 'NPC [765][npc_zombie]'.
[21:23:10	]shop owner exited observer at their location.
[21:23:11	]This Stew has critically hit npc_zombie in the head dealing 0 damage (CritChance was 0.84).
[21:23:11	]This Stew has hit npc_zombie in the head dealing 5 damage (CritChance was 0.84).
[21:23:11	]This Stew has critically hit npc_zombie in the head dealing 0 damage (CritChance was 0.84).
[21:23:11	]This Stew has critically hit npc_zombie in the head dealing 6 damage (CritChance was 0.84).
[21:23:11	]This Stew has critically hit npc_zombie in the head dealing 0 damage (CritChance was 0.84).
[21:23:11	]This Stew has hit npc_zombie in the head dealing 5 damage (CritChance was 0.84).
[21:23:11	]This Stew has hit npc_zombie in the head dealing 0 damage (CritChance was 0.84).
[21:23:11	]This Stew has critically hit npc_zombie in the head dealing 6 damage (CritChance was 0.84).
[21:23:11	]This Stew has critically hit npc_zombie in the head dealing 6 damage (CritChance was 0.84).
[21:23:12	]This Stew has critically hit npc_zombie in the chest dealing 6 damage (CritChance was 0.84).
[21:23:12	]This Stew has critically hit npc_zombie in the head dealing 6 damage (CritChance was 0.84).
[21:23:12	]This Stew has hit npc_zombie in the chest dealing 6 damage (CritChance was 0.84).
[21:23:12	]This Stew has critically hit npc_zombie in the chest dealing 6 damage (CritChance was 0.84).
[21:23:12	]This Stew has critically hit npc_zombie in the chest dealing 6 damage (CritChance was 0.84).
[21:23:12	]This Stew has critically hit npc_zombie in the chest dealing 6 damage (CritChance was 0.84).
[21:23:12	]This Stew has critically hit npc_zombie in the chest dealing 6 damage (CritChance was 0.84).
[21:23:12	]This Stew has critically hit npc_zombie in the chest dealing 6 damage (CritChance was 0.84).
[21:23:13	]S10/OWS.GHOST-68 has gained a '60rnd OTAR-magazine' #1658076.
[21:23:13	]S10/OWS.GHOST-68 has lost a '60rnd OTAR-magazine' #1658075.
[21:23:13	]This Stew has gained a '6rnd M1014 Rounds' #1658110.
[21:23:13	]This Stew has lost a '6rnd M1014 Rounds' #1658109.
[21:23:15	]Atle loaded the character 'Beatrice Olmgurt Bulmer'
[21:23:16	]This Stew has taken 5 damage from npc_headcrab.
[21:23:18	]This Stew has taken 5 damage from npc_headcrab.
[21:23:20	]This Stew has taken 5 damage from npc_headcrab.
[21:23:20	]Beatrice Olmgurt Bulmer is fully healed.
[21:23:21	]Beatrice Olmgurt Bulmer entered observer.
[21:23:21	]This Stew is fully healed.
[21:23:22	]This Stew has gained a '6rnd M1014 Rounds' #1658109.
[21:23:22	]This Stew has lost a '6rnd M1014 Rounds' #1658108.
[21:23:23	]S10/OWS.GHOST-68 has gained a '60rnd OTAR-magazine' #1658075.
[21:23:23	]Jenifer Maesroe used command '/ForceCharFallover s10'.
[21:23:27	]This Stew has taken 5 damage from npc_headcrab.
[21:23:29	]S10/OWS.GHOST-68 ran SAM command 'respawn' with arguments: 'ghost'
[21:23:30	]This Stew has taken 5 damage from npc_headcrab.
[21:23:30	]This Stew has critically hit npc_headcrab dealing 9 damage (CritChance was 0.84).
[21:23:31	]This Stew is fully healed.
[21:23:32	]S10/OWS.GHOST-68 entered observer.
[21:23:33	]Beatrice Olmgurt Bulmer used command '/Broadcast yolo swag biatch'.
[21:23:34	]This Stew ran 'combine' on item '6rnd M1014 Rounds' (#1658109)
[21:23:35	]This Stew ran 'combine' on item '6rnd M1014 Rounds' (#1658110)
[21:23:35	]This Stew ran 'combine' on item '6rnd M1014 Rounds' (#1658107)
[21:23:36	]This Stew ran 'combine' on item '6rnd M1014 Rounds' (#1658107)
[21:23:38	]This Stew has gained a '6rnd M1014 Rounds' #1658108.
[21:23:38	]This Stew has lost a '6rnd M1014 Rounds' #1658110.
[21:23:40	]This Stew ran 'combine' on item '6rnd M1014 Rounds' (#1658108)
[21:23:43	]Jenifer Maesroe used command '/Broadcast Yo!'.
[21:23:45	][IC] S10/OWS.GHOST-68: <:: Outbreak ineffective. ::>
[21:23:46	]Beatrice Olmgurt Bulmer exited observer at their location.
[21:23:49	]This Stew has spawned a 'NPC [697][npc_vj_hlr1_zombie]'.
[21:23:54	]This Stew has hit npc_vj_hlr1_zombie in the right arm dealing 4 damage (CritChance was 0.84).
[21:23:54	]This Stew has critically hit npc_vj_hlr1_zombie in the chest dealing 0 damage (CritChance was 0.84).
[21:23:54	]This Stew has critically hit npc_vj_hlr1_zombie in the chest dealing 9 damage (CritChance was 0.84).
[21:23:54	]This Stew has critically hit npc_vj_hlr1_zombie in the stomach dealing 9 damage (CritChance was 0.84).
[21:23:54	]This Stew has critically hit npc_vj_hlr1_zombie in the chest dealing 0 damage (CritChance was 0.84).
[21:23:54	]This Stew has critically hit npc_vj_hlr1_zombie in the chest dealing 9 damage (CritChance was 0.84).
[21:23:56	]This Stew has critically hit npc_vj_hlr1_zombie in the head dealing 0 damage (CritChance was 0.84).
[21:23:56	]This Stew has critically hit npc_vj_hlr1_zombie in the head dealing 10 damage (CritChance was 0.84).
[21:23:56	]This Stew has critically hit npc_vj_hlr1_zombie in the head dealing 0 damage (CritChance was 0.84).
[21:23:56	]This Stew has critically hit npc_vj_hlr1_zombie in the head dealing 10 damage (CritChance was 0.84).
[21:23:57	][IC] S10/OWS.GHOST-68: <:: Spikes ineffective, target is unskilled! ::>
[21:23:57	]Jenifer Maesroe exited observer at their location.
[21:24:05	]This Stew has spawned a 'NPC [697][npc_vj_hlr1_houndeye]'.
[21:24:07	]This Stew has critically hit npc_vj_hlr1_houndeye in the head dealing 0 damage (CritChance was 0.84).
[21:24:07	]This Stew has hit npc_vj_hlr1_houndeye in the head dealing 5 damage (CritChance was 0.84).
[21:24:07	]This Stew has critically hit npc_vj_hlr1_houndeye in the head dealing 0 damage (CritChance was 0.84).
[21:24:07	]This Stew has critically hit npc_vj_hlr1_houndeye in the head dealing 10 damage (CritChance was 0.84).
[21:24:07	]This Stew has critically hit npc_vj_hlr1_houndeye in the head dealing 0 damage (CritChance was 0.84).
[21:24:07	]This Stew has hit npc_vj_hlr1_houndeye in the head dealing 5 damage (CritChance was 0.84).
[21:24:07	]This Stew has hit npc_vj_hlr1_houndeye in the head dealing 0 damage (CritChance was 0.84).
[21:24:07	]This Stew has hit npc_vj_hlr1_houndeye in the head dealing 5 damage (CritChance was 0.84).
[21:24:07	]This Stew has critically hit npc_vj_hlr1_houndeye in the head dealing 0 damage (CritChance was 0.84).
[21:24:07	]This Stew has hit npc_vj_hlr1_houndeye in the head dealing 5 damage (CritChance was 0.84).
[21:24:07	]This Stew has critically hit npc_vj_hlr1_houndeye in the head dealing 0 damage (CritChance was 0.84).
[21:24:07	]This Stew has critically hit npc_vj_hlr1_houndeye in the head dealing 10 damage (CritChance was 0.84).
[21:24:07	]This Stew has critically hit npc_vj_hlr1_houndeye in the head dealing 0 damage (CritChance was 0.84).
[21:24:07	]This Stew has critically hit npc_vj_hlr1_houndeye in the head dealing 10 damage (CritChance was 0.84).
[21:24:08	][Y] S10/OWS.GHOST-68: <:: Spikes ineffective, target is unskilled! ::>
[21:24:12	]This Stew has spawned a 'NPC [697][npc_vj_hlr1_bullsquid]'.
[21:24:13	]This Stew has critically hit npc_vj_hlr1_bullsquid dealing 9 damage (CritChance was 0.84).
[21:24:13	]This Stew has critically hit npc_vj_hlr1_bullsquid dealing 9 damage (CritChance was 0.84).
[21:24:13	]This Stew has critically hit npc_vj_hlr1_bullsquid dealing 9 damage (CritChance was 0.84).
[21:24:13	]This Stew has critically hit npc_vj_hlr1_bullsquid dealing 9 damage (CritChance was 0.84).
[21:24:13	]This Stew has critically hit npc_vj_hlr1_bullsquid dealing 9 damage (CritChance was 0.84).
[21:24:13	]This Stew has critically hit npc_vj_hlr1_bullsquid dealing 9 damage (CritChance was 0.84).
[21:24:13	]This Stew has critically hit npc_vj_hlr1_bullsquid dealing 9 damage (CritChance was 0.84).
[21:24:13	]This Stew has critically hit npc_vj_hlr1_bullsquid dealing 9 damage (CritChance was 0.84).
[21:24:14	]This Stew has critically hit npc_vj_hlr1_bullsquid dealing 9 damage (CritChance was 0.84).
[21:24:14	]This Stew has critically hit npc_vj_hlr1_bullsquid dealing 9 damage (CritChance was 0.84).
[21:24:14	]This Stew has hit npc_vj_hlr1_bullsquid dealing 6 damage (CritChance was 0.84).
[21:24:14	]This Stew has critically hit npc_vj_hlr1_bullsquid dealing 9 damage (CritChance was 0.84).
[21:24:14	]This Stew has hit npc_vj_hlr1_bullsquid dealing 0 damage (CritChance was 0.84).
[21:24:14	]This Stew has hit npc_vj_hlr1_bullsquid dealing 6 damage (CritChance was 0.84).
[21:24:14	]This Stew has critically hit npc_vj_hlr1_bullsquid dealing 0 damage (CritChance was 0.84).
[21:24:14	]This Stew has critically hit npc_vj_hlr1_bullsquid dealing 9 damage (CritChance was 0.84).
[21:24:14	]This Stew has critically hit npc_vj_hlr1_bullsquid dealing 9 damage (CritChance was 0.84).
[21:24:14	]This Stew has critically hit npc_vj_hlr1_bullsquid dealing 9 damage (CritChance was 0.84).
[21:24:14	]This Stew has taken 15 damage from Bullsquid.
[21:24:17	]This Stew has hit npc_vj_hlr1_bullsquid dealing 6 damage (CritChance was 0.84).
[21:24:17	]This Stew has critically hit npc_vj_hlr1_bullsquid dealing 9 damage (CritChance was 0.84).
[21:24:17	]This Stew has critically hit npc_vj_hlr1_bullsquid dealing 9 damage (CritChance was 0.84).
[21:24:17	]This Stew has critically hit npc_vj_hlr1_bullsquid dealing 9 damage (CritChance was 0.84).
[21:24:17	]This Stew has critically hit npc_vj_hlr1_bullsquid dealing 9 damage (CritChance was 0.84).
[21:24:17	]This Stew has critically hit npc_vj_hlr1_bullsquid dealing 9 damage (CritChance was 0.84).
[21:24:17	]This Stew has hit npc_vj_hlr1_bullsquid dealing 6 damage (CritChance was 0.84).
[21:24:17	]This Stew has critically hit npc_vj_hlr1_bullsquid dealing 9 damage (CritChance was 0.84).
[21:24:17	]This Stew has gained a '6rnd M1014 Rounds' #1658110.
[21:24:17	]This Stew has lost a '6rnd M1014 Rounds' #1658109.
[21:24:20	]This Stew ran 'combine' on item '6rnd M1014 Rounds' (#1658110)
[21:24:25	]S10/OWS.GHOST-68 exited observer at their location.
[21:24:26	]S10/OWS.GHOST-68 used command '/Punch'.
[21:24:27	]Jenifer Maesroe was just knocked out due to: hit by punch command used by S10/OWS.GHOST-68
[21:24:27	]This Stew has spawned a 'NPC [765][npc_vj_hlrof_gonome]'.
[21:24:27	]S10/OWS.GHOST-68 entered observer.
[21:24:28	]This Stew has critically hit npc_vj_hlrof_gonome in the left arm dealing 8 damage (CritChance was 0.84).
[21:24:28	]This Stew has critically hit npc_vj_hlrof_gonome in the left arm dealing 8 damage (CritChance was 0.84).
[21:24:28	]This Stew has critically hit npc_vj_hlrof_gonome in the left arm dealing 8 damage (CritChance was 0.84).
[21:24:29	]This Stew has critically hit npc_vj_hlrof_gonome in the chest dealing 9 damage (CritChance was 0.84).
[21:24:29	]This Stew has hit npc_vj_hlrof_gonome in the chest dealing 6 damage (CritChance was 0.84).
[21:24:29	]This Stew has critically hit npc_vj_hlrof_gonome in the chest dealing 9 damage (CritChance was 0.84).
[21:24:29	]This Stew has critically hit npc_vj_hlrof_gonome in the chest dealing 9 damage (CritChance was 0.84).
[21:24:29	]This Stew has critically hit npc_vj_hlrof_gonome in the left arm dealing 8 damage (CritChance was 0.84).
[21:24:31	]This Stew has critically hit npc_vj_hlrof_gonome in the chest dealing 9 damage (CritChance was 0.84).
[21:24:31	]This Stew has hit npc_vj_hlrof_gonome in the left arm dealing 0 damage (CritChance was 0.84).
[21:24:31	]This Stew has critically hit npc_vj_hlrof_gonome in the left arm dealing 8 damage (CritChance was 0.84).
[21:24:31	]Jenifer Maesroe ran SAM command 'kick' with arguments: 's10'
[21:24:32	]Walker (STEAM_0:1:451594917) has disconnected.
[21:24:32	]This Stew has critically hit npc_vj_hlrof_gonome in the head dealing 10 damage (CritChance was 0.84).
[21:24:32	]This Stew has hit npc_vj_hlrof_gonome in the head dealing 5 damage (CritChance was 0.84).
[21:24:32	]This Stew has critically hit npc_vj_hlrof_gonome in the head dealing 10 damage (CritChance was 0.84).
[21:24:32	]This Stew has critically hit npc_vj_hlrof_gonome in the head dealing 0 damage (CritChance was 0.84).
[21:24:32	]This Stew has hit npc_vj_hlrof_gonome in the head dealing 0 damage (CritChance was 0.84).
[21:24:32	]This Stew has critically hit npc_vj_hlrof_gonome in the head dealing 10 damage (CritChance was 0.84).
[21:24:32	]This Stew has hit npc_vj_hlrof_gonome in the head dealing 5 damage (CritChance was 0.84).
[21:24:32	]This Stew has critically hit npc_vj_hlrof_gonome in the head dealing 0 damage (CritChance was 0.84).
[21:24:32	]This Stew has critically hit npc_vj_hlrof_gonome in the head dealing 10 damage (CritChance was 0.84).
[21:24:32	]This Stew has critically hit npc_vj_hlrof_gonome in the head dealing 10 damage (CritChance was 0.84).
[21:24:32	]This Stew has critically hit npc_vj_hlrof_gonome in the chest dealing 9 damage (CritChance was 0.84).
[21:24:33	]This Stew has critically hit npc_vj_hlrof_gonome in the chest dealing 9 damage (CritChance was 0.84).
[21:24:33	]This Stew has hit npc_vj_hlrof_gonome in the chest dealing 6 damage (CritChance was 0.84).
[21:24:33	]This Stew has critically hit npc_vj_hlrof_gonome in the chest dealing 9 damage (CritChance was 0.84).
[21:24:33	]This Stew has critically hit npc_vj_hlrof_gonome in the chest dealing 9 damage (CritChance was 0.84).
[21:24:33	]This Stew has critically hit npc_vj_hlrof_gonome in the chest dealing 9 damage (CritChance was 0.84).
[21:24:33	]This Stew has critically hit npc_vj_hlrof_gonome in the chest dealing 9 damage (CritChance was 0.84).
[21:24:33	]This Stew has critically hit npc_vj_hlrof_gonome in the chest dealing 9 damage (CritChance was 0.84).
[21:24:33	]This Stew has critically hit npc_vj_hlrof_gonome in the chest dealing 9 damage (CritChance was 0.84).
[21:24:34	]This Stew has critically hit npc_vj_hlrof_gonome in the right arm dealing 0 damage (CritChance was 0.84).
[21:24:34	]This Stew has critically hit npc_vj_hlrof_gonome in the right arm dealing 8 damage (CritChance was 0.84).
[21:24:34	]This Stew has hit npc_vj_hlrof_gonome in the chest dealing 6 damage (CritChance was 0.84).
[21:24:34	]This Stew has hit npc_vj_hlrof_gonome in the right arm dealing 4 damage (CritChance was 0.84).
[21:24:34	]This Stew has critically hit npc_vj_hlrof_gonome in the right arm dealing 8 damage (CritChance was 0.84).
[21:24:34	]This Stew has critically hit npc_vj_hlrof_gonome in the right arm dealing 8 damage (CritChance was 0.84).
[21:24:34	]This Stew has critically hit npc_vj_hlrof_gonome in the chest dealing 9 damage (CritChance was 0.84).
[21:24:34	]This Stew has critically hit npc_vj_hlrof_gonome in the right arm dealing 8 damage (CritChance was 0.84).
[21:24:34	]This Stew has critically hit npc_vj_hlrof_gonome in the chest dealing 9 damage (CritChance was 0.84).
