[14:30:47	]garry has connected.
[22:03:49	]C17:RCT.YELLO-10 has fired a toolgun with the name: creator
[22:03:49	]C17:RCT.YELLO-10 has fired a toolgun with the name: creator
[22:03:49	]C17:RCT.YELLO-10 has fired a toolgun with the name: creator
[22:03:49	]C17:RCT.YELLO-10 has spawned 'models/props_borealis/bluebarrel001.mdl'.
[22:03:49	]C17:RCT.YELLO-10 has fired a toolgun with the name: creator
[22:03:49	]S10/OWS.GHOST-76 has fired a toolgun with the name: creator
[22:03:49	]S10/OWS.GHOST-76 has spawned 'models/props_c17/oildrum001.mdl'.
[22:03:49	]C17:RCT.YELLO-10 has fired a toolgun with the name: creator
[22:03:49	]C17:RCT.YELLO-10 has fired a toolgun with the name: creator
[22:03:50	]C17:RCT.YELLO-10 has fired a toolgun with the name: creator
[22:03:50	]C17:RCT.YELLO-10 has fired a toolgun with the name: creator
[22:03:50	]C17:RCT.YELLO-10 has spawned 'models/props_borealis/bluebarrel001.mdl'.
[22:03:50	]John Pierre Vievve exited observer at their location.
[22:03:50	]C17:RCT.YELLO-10 has fired a toolgun with the name: creator
[22:03:50	]C17:RCT.YELLO-10 has fired a toolgun with the name: creator
[22:03:50	]C17:RCT.YELLO-10 has fired a toolgun with the name: creator
[22:03:50	]C17:RCT.YELLO-10 has fired a toolgun with the name: creator
[22:03:50	]S10/OWS.GHOST-76 has fired a toolgun with the name: creator
[22:03:50	]S10/OWS.GHOST-76 has spawned 'models/props_c17/oildrum001.mdl'.
[22:03:50	]C17:RCT.YELLO-10 has fired a toolgun with the name: creator
[22:03:51	]C17:RCT.YELLO-10 has fired a toolgun with the name: creator
[22:03:51	]C17:RCT.YELLO-10 has spawned 'models/props_borealis/bluebarrel001.mdl'.
[22:03:51	]C17:RCT.YELLO-10 has fired a toolgun with the name: creator
[22:03:51	]C17:RCT.YELLO-10 has fired a toolgun with the name: creator
[22:03:51	]C17:RCT.YELLO-10 has fired a toolgun with the name: creator
[22:03:51	]S10/OWS.GHOST-76 has fired a toolgun with the name: creator
[22:03:52	]S10/OWS.GHOST-76 has fired a toolgun with the name: creator
[22:03:52	]S10/OWS.GHOST-76 has spawned 'models/props_c17/oildrum001.mdl'.
[22:03:54	]C17:RCT.YELLO-10 has fired a toolgun with the name: creator
[22:03:54	]C17:RCT.YELLO-10 has spawned 'models/props_borealis/bluebarrel001.mdl'.
[22:03:54	]S10/OWS.GHOST-76 has fired a toolgun with the name: creator
[22:03:54	]S10/OWS.GHOST-76 has spawned 'models/props_c17/oildrum001.mdl'.
[22:03:54	]C17:RCT.YELLO-10 has fired a toolgun with the name: creator
[22:03:55	]C17:RCT.YELLO-10 has fired a toolgun with the name: creator
[22:03:55	]C17:RCT.YELLO-10 has fired a toolgun with the name: creator
[22:03:55	]S10/OWS.GHOST-76 has fired a toolgun with the name: creator
[22:03:55	]S10/OWS.GHOST-76 has spawned 'models/props_c17/oildrum001.mdl'.
[22:03:55	]C17:RCT.YELLO-10 has fired a toolgun with the name: creator
[22:03:55	]C17:RCT.YELLO-10 has spawned 'models/props_borealis/bluebarrel001.mdl'.
[22:03:55	]C17:RCT.YELLO-10 has fired a toolgun with the name: creator
[22:03:55	]John Pierre Vievve was knocked unconscious and is bleeding out.
[22:03:55	]C17:RCT.YELLO-10 has fired a toolgun with the name: creator
[22:03:56	]C17:RCT.YELLO-10 has fired a toolgun with the name: creator
[22:03:56	]C17:RCT.YELLO-10 has fired a toolgun with the name: creator
[22:03:56	]C17:RCT.YELLO-10 has spawned 'models/props_borealis/bluebarrel001.mdl'.
[22:03:56	]C17:RCT.YELLO-10 has fired a toolgun with the name: creator
[22:03:56	]C17:RCT.YELLO-10 has fired a toolgun with the name: creator
[22:03:56	]S10/OWS.GHOST-76 has fired a toolgun with the name: creator
[22:03:56	]S10/OWS.GHOST-76 has spawned 'models/props_c17/oildrum001.mdl'.
[22:03:57	]John Pierre Vievve ran SAM command 'respawn' with arguments: 'pi'
[22:03:58	]John Pierre Vievve entered observer.
[22:04:03	]S10/OWS.GHOST-11 used command '/ToggleRaise'.
[22:04:05	]John Pierre Vievve ran SAM command 'hp' with arguments: 'pi' '100'
[22:04:05	]John Pierre Vievve is fully healed.
[22:04:07	]John Pierre Vievve exited observer at their location.
[22:04:07	]C17:RCT.YELLO-10 has fired a toolgun with the name: creator
[22:04:07	]C17:RCT.YELLO-10 has spawned 'models/props_borealis/bluebarrel001.mdl'.
[22:04:08	]C17:RCT.YELLO-10 has fired a toolgun with the name: creator
[22:04:08	]C17:RCT.YELLO-10 has fired a toolgun with the name: creator
[22:04:08	]C17:RCT.YELLO-10 has spawned 'models/props_borealis/bluebarrel001.mdl'.
[22:04:09	]C17:RCT.YELLO-10 has fired a toolgun with the name: creator
[22:04:09	]C17:RCT.YELLO-10 has fired a toolgun with the name: creator
[22:04:09	]C17:RCT.YELLO-10 has fired a toolgun with the name: creator
[22:04:09	]C17:RCT.YELLO-10 has spawned 'models/props_borealis/bluebarrel001.mdl'.
[22:04:09	]C17:RCT.YELLO-10 has fired a toolgun with the name: creator
[22:04:10	]C17:RCT.YELLO-10 has fired a toolgun with the name: creator
[22:04:10	]C17:RCT.YELLO-10 has fired a toolgun with the name: creator
[22:04:10	]C17:RCT.YELLO-10 has fired a toolgun with the name: creator
[22:04:10	]C17:RCT.YELLO-10 has spawned 'models/props_borealis/bluebarrel001.mdl'.
[22:04:10	]S10/OWS.GHOST-76 has fired a toolgun with the name: creator
[22:04:10	]S10/OWS.GHOST-76 has spawned 'models/props_c17/oildrum001.mdl'.
[22:04:10	]C17:RCT.YELLO-10 has fired a toolgun with the name: creator
[22:04:10	]C17:RCT.YELLO-10 has fired a toolgun with the name: creator
[22:04:10	]C17:RCT.YELLO-10 has fired a toolgun with the name: creator
[22:04:11	]C17:RCT.YELLO-10 has fired a toolgun with the name: creator
[22:04:11	]C17:RCT.YELLO-10 has fired a toolgun with the name: creator
[22:04:11	]C17:RCT.YELLO-10 has spawned 'models/props_borealis/bluebarrel001.mdl'.
[22:04:11	]S10/OWS.GHOST-76 has fired a toolgun with the name: creator
[22:04:11	]S10/OWS.GHOST-76 has spawned 'models/props_c17/oildrum001.mdl'.
[22:04:11	]C17:RCT.YELLO-10 has fired a toolgun with the name: creator
[22:04:11	]C17:RCT.YELLO-10 has fired a toolgun with the name: creator
[22:04:11	]C17:RCT.YELLO-10 has fired a toolgun with the name: creator
[22:04:11	]S10/OWS.GHOST-11 has taken 10 damage from prop_physics.
[22:04:12	]C17:RCT.YELLO-10 has fired a toolgun with the name: creator
[22:04:12	]C17:RCT.YELLO-10 has fired a toolgun with the name: creator
[22:04:12	]C17:RCT.YELLO-10 has spawned 'models/props_borealis/bluebarrel001.mdl'.
[22:04:12	]C17:RCT.YELLO-10 has fired a toolgun with the name: creator
[22:04:12	]C17:RCT.YELLO-10 has fired a toolgun with the name: creator
[22:04:12	]C17:RCT.YELLO-10 has fired a toolgun with the name: creator
[22:04:12	]S10/OWS.GHOST-76 has fired a toolgun with the name: creator
[22:04:12	]S10/OWS.GHOST-76 has spawned 'models/props_c17/oildrum001.mdl'.
[22:04:12	]C17:RCT.YELLO-10 has fired a toolgun with the name: creator
[22:04:13	]C17:RCT.YELLO-10 has fired a toolgun with the name: creator
[22:04:13	]C17:RCT.YELLO-10 has spawned 'models/props_borealis/bluebarrel001.mdl'.
[22:04:13	]C17:RCT.YELLO-10 has fired a toolgun with the name: creator
[22:04:13	]C17:RCT.YELLO-10 has fired a toolgun with the name: creator
[22:04:13	]S10/OWS.GHOST-76 has fired a toolgun with the name: creator
[22:04:14	]S10/OWS.GHOST-76 has fired a toolgun with the name: creator
[22:04:14	]S10/OWS.GHOST-76 has spawned 'models/props_c17/oildrum001.mdl'.
[22:04:14	]C17:RCT.YELLO-10 has fired a toolgun with the name: creator
[22:04:14	]C17:RCT.YELLO-10 has spawned 'models/props_borealis/bluebarrel001.mdl'.
[22:04:15	]C17:RCT.YELLO-10 has fired a toolgun with the name: creator
[22:04:15	]S10/OWS.GHOST-76 has fired a toolgun with the name: creator
[22:04:15	]S10/OWS.GHOST-76 has spawned 'models/props_c17/oildrum001.mdl'.
[22:04:15	]C17:RCT.YELLO-10 has fired a toolgun with the name: creator
[22:04:15	]C17:RCT.YELLO-10 has fired a toolgun with the name: creator
[22:04:15	]C17:RCT.YELLO-10 has fired a toolgun with the name: creator
[22:04:15	]S10/OWS.GHOST-11 has taken 5 damage from prop_physics.
[22:04:15	]C17:RCT.YELLO-10 has fired a toolgun with the name: creator
[22:04:15	]C17:RCT.YELLO-10 has spawned 'models/props_borealis/bluebarrel001.mdl'.
[22:04:15	]C17:RCT.YELLO-10 has fired a toolgun with the name: creator
[22:04:16	]S10/OWS.GHOST-76 has fired a toolgun with the name: creator
[22:04:16	]S10/OWS.GHOST-76 has spawned 'models/props_c17/oildrum001.mdl'.
[22:04:16	]C17:RCT.YELLO-10 has fired a toolgun with the name: creator
[22:04:16	]C17:RCT.YELLO-10 has fired a toolgun with the name: creator
[22:04:16	]C17:RCT.YELLO-10 has fired a toolgun with the name: creator
[22:04:16	]C17:RCT.YELLO-10 has fired a toolgun with the name: creator
[22:04:16	]C17:RCT.YELLO-10 has spawned 'models/props_borealis/bluebarrel001.mdl'.
[22:04:17	]C17:RCT.YELLO-10 has fired a toolgun with the name: creator
[22:04:17	]C17:RCT.YELLO-10 has fired a toolgun with the name: creator
[22:04:17	]C17:RCT.YELLO-10 has fired a toolgun with the name: creator
[22:04:17	]C17:RCT.YELLO-10 has fired a toolgun with the name: creator
[22:04:17	]S10/OWS.GHOST-76 has fired a toolgun with the name: creator
[22:04:17	]S10/OWS.GHOST-76 has spawned 'models/props_c17/oildrum001.mdl'.
[22:04:17	]C17:RCT.YELLO-10 has fired a toolgun with the name: creator
[22:04:17	]C17:RCT.YELLO-10 has spawned 'models/props_borealis/bluebarrel001.mdl'.
[22:04:17	]C17:RCT.YELLO-10 has fired a toolgun with the name: creator
[22:04:18	]C17:RCT.YELLO-10 has fired a toolgun with the name: creator
[22:04:18	]C17:RCT.YELLO-10 has fired a toolgun with the name: creator
[22:04:18	]C17:RCT.YELLO-10 has fired a toolgun with the name: creator
[22:04:18	]C17:RCT.YELLO-10 has spawned 'models/props_borealis/bluebarrel001.mdl'.
[22:04:18	]C17:RCT.YELLO-10 has fired a toolgun with the name: creator
[22:04:18	]C17:RCT.YELLO-10 has fired a toolgun with the name: creator
[22:04:18	]C17:RCT.YELLO-10 has fired a toolgun with the name: creator
[22:04:19	]C17:RCT.YELLO-10 has fired a toolgun with the name: creator
[22:04:19	]C17:RCT.YELLO-10 has fired a toolgun with the name: creator
[22:04:19	]C17:RCT.YELLO-10 has spawned 'models/props_borealis/bluebarrel001.mdl'.
[22:04:19	]C17:RCT.YELLO-10 has fired a toolgun with the name: creator
[22:04:19	]C17:RCT.YELLO-10 has fired a toolgun with the name: creator
[22:04:19	]C17:RCT.YELLO-10 has fired a toolgun with the name: creator
[22:04:19	]S10/OWS.GHOST-76 has fired a toolgun with the name: creator
[22:04:19	]S10/OWS.GHOST-76 has spawned 'models/props_c17/oildrum001.mdl'.
[22:04:19	]C17:RCT.YELLO-10 has fired a toolgun with the name: creator
[22:04:20	]C17:RCT.YELLO-10 has fired a toolgun with the name: creator
[22:04:20	]C17:RCT.YELLO-10 has spawned 'models/props_borealis/bluebarrel001.mdl'.
[22:04:20	]C17:RCT.YELLO-10 has fired a toolgun with the name: creator
[22:04:20	]S10/OWS.GHOST-76 has fired a toolgun with the name: creator
[22:04:21	]S10/OWS.GHOST-76 has fired a toolgun with the name: creator
[22:04:21	]S10/OWS.GHOST-76 has spawned 'models/props_c17/oildrum001.mdl'.
[22:04:22	]S10/OWS.GHOST-76 has fired a toolgun with the name: creator
[22:04:22	]S10/OWS.GHOST-76 has spawned 'models/props_c17/oildrum001.mdl'.
[22:04:23	]S10/OWS.GHOST-76 has fired a toolgun with the name: creator
[22:04:23	]S10/OWS.GHOST-76 has spawned 'models/props_c17/oildrum001.mdl'.
[22:04:24	]C17:RCT.YELLO-10 has fired a toolgun with the name: creator
[22:04:24	]C17:RCT.YELLO-10 has spawned 'models/props_borealis/bluebarrel001.mdl'.
[22:04:24	]S10/OWS.GHOST-76 has fired a toolgun with the name: creator
[22:04:24	]S10/OWS.GHOST-76 has fired a toolgun with the name: creator
[22:04:24	]S10/OWS.GHOST-76 has fired a toolgun with the name: creator
[22:04:24	]S10/OWS.GHOST-76 has spawned 'models/props_c17/oildrum001.mdl'.
[22:04:24	]S10/OWS.GHOST-76 has fired a toolgun with the name: creator
[22:04:24	]C17:RCT.YELLO-10 has fired a toolgun with the name: creator
[22:04:24	]S10/OWS.GHOST-76 has fired a toolgun with the name: creator
[22:04:25	]C17:RCT.YELLO-10 has fired a toolgun with the name: creator
[22:04:25	]C17:RCT.YELLO-10 has spawned 'models/props_borealis/bluebarrel001.mdl'.
[22:04:25	]S10/OWS.GHOST-76 has fired a toolgun with the name: creator
[22:04:25	]C17:RCT.YELLO-10 has fired a toolgun with the name: creator
[22:04:25	]S10/OWS.GHOST-76 has fired a toolgun with the name: creator
[22:04:25	]S10/OWS.GHOST-76 has fired a toolgun with the name: creator
[22:04:25	]S10/OWS.GHOST-76 has spawned 'models/props_c17/oildrum001.mdl'.
[22:04:25	]C17:RCT.YELLO-10 has fired a toolgun with the name: creator
[22:04:25	]S10/OWS.GHOST-76 has fired a toolgun with the name: creator
[22:04:25	]C17:RCT.YELLO-10 has fired a toolgun with the name: creator
[22:04:25	]C17:RCT.YELLO-10 has fired a toolgun with the name: creator
[22:04:25	]S10/OWS.GHOST-76 has fired a toolgun with the name: creator
[22:04:25	]C17:RCT.YELLO-10 has fired a toolgun with the name: creator
[22:04:25	]C17:RCT.YELLO-10 has spawned 'models/props_borealis/bluebarrel001.mdl'.
[22:04:26	]S10/OWS.GHOST-76 has fired a toolgun with the name: creator
[22:04:26	]C17:RCT.YELLO-10 has fired a toolgun with the name: creator
[22:04:26	]S10/OWS.GHOST-76 has fired a toolgun with the name: creator
[22:04:26	]C17:RCT.YELLO-10 has fired a toolgun with the name: creator
[22:04:26	]S10/OWS.GHOST-76 has fired a toolgun with the name: creator
[22:04:26	]S10/OWS.GHOST-76 has spawned 'models/props_c17/oildrum001.mdl'.
[22:04:26	]C17:RCT.YELLO-10 has fired a toolgun with the name: creator
[22:04:26	]C17:RCT.YELLO-10 has fired a toolgun with the name: creator
[22:04:26	]C17:RCT.YELLO-10 has fired a toolgun with the name: creator
[22:04:26	]C17:RCT.YELLO-10 has spawned 'models/props_borealis/bluebarrel001.mdl'.
[22:04:26	]C17:RCT.YELLO-10 has fired a toolgun with the name: creator
[22:04:27	]C17:RCT.YELLO-10 has fired a toolgun with the name: creator
[22:04:27	]C17:RCT.YELLO-10 has fired a toolgun with the name: creator
[22:04:27	]C17:RCT.YELLO-10 has fired a toolgun with the name: creator
[22:04:27	]C17:RCT.YELLO-10 has fired a toolgun with the name: creator
[22:04:27	]C17:RCT.YELLO-10 has spawned 'models/props_borealis/bluebarrel001.mdl'.
[22:04:27	]C17:RCT.YELLO-10 has fired a toolgun with the name: creator
[22:04:27	]C17:RCT.YELLO-10 has fired a toolgun with the name: creator
[22:04:28	]C17:RCT.YELLO-10 has fired a toolgun with the name: creator
[22:04:28	]John Pierre Vievve has taken 5 damage from prop_physics.
[22:04:38	][OOC] John Pierre Vievve: I DID IT
[22:04:38	]John Pierre Vievve entered observer.
[22:04:40	]C17:RCT.YELLO-10 exited observer at their location.
[22:04:42	]S10/OWS.GHOST-76 has fired a toolgun with the name: creator
[22:04:42	]S10/OWS.GHOST-76 has spawned 'models/props_c17/oildrum001.mdl'.
[22:04:42	]S10/OWS.GHOST-76 has fired a toolgun with the name: creator
[22:04:43	]S10/OWS.GHOST-76 has fired a toolgun with the name: creator
[22:04:43	]S10/OWS.GHOST-76 has fired a toolgun with the name: creator
[22:04:43	]S10/OWS.GHOST-76 has fired a toolgun with the name: creator
[22:04:43	]S10/OWS.GHOST-76 has fired a toolgun with the name: creator
[22:04:43	]S10/OWS.GHOST-76 has spawned 'models/props_c17/oildrum001.mdl'.
[22:04:43	]S10/OWS.GHOST-76 has fired a toolgun with the name: creator
[22:04:43	]S10/OWS.GHOST-76 has fired a toolgun with the name: creator
[22:04:44	]S10/OWS.GHOST-76 has fired a toolgun with the name: creator
[22:04:44	]S10/OWS.GHOST-76 has fired a toolgun with the name: creator
[22:04:44	]S10/OWS.GHOST-76 has fired a toolgun with the name: creator
[22:04:44	]S10/OWS.GHOST-76 has spawned 'models/props_c17/oildrum001.mdl'.
[22:04:44	]S10/OWS.GHOST-76 has fired a toolgun with the name: creator
[22:04:44	]S10/OWS.GHOST-76 has fired a toolgun with the name: creator
[22:04:44	]S10/OWS.GHOST-76 has fired a toolgun with the name: creator
[22:04:45	]S10/OWS.GHOST-76 has fired a toolgun with the name: creator
[22:04:45	]S10/OWS.GHOST-76 has fired a toolgun with the name: creator
[22:04:45	]S10/OWS.GHOST-76 has spawned 'models/props_c17/oildrum001.mdl'.
[22:04:45	]S10/OWS.GHOST-76 has fired a toolgun with the name: creator
[22:04:45	]S10/OWS.GHOST-76 has fired a toolgun with the name: creator
[22:04:45	]S10/OWS.GHOST-76 has fired a toolgun with the name: creator
[22:04:46	]S10/OWS.GHOST-76 has fired a toolgun with the name: creator
[22:04:47	]John Pierre Vievve has spawned 'models/props_c17/oildrum001.mdl'.
[22:04:47	]S10/OWS.GHOST-76 has fired a toolgun with the name: creator
[22:04:47	]S10/OWS.GHOST-76 has spawned 'models/props_c17/oildrum001.mdl'.
[22:04:47	]S10/OWS.GHOST-76 has fired a toolgun with the name: creator
[22:04:47	]S10/OWS.GHOST-11 has taken 10 damage from prop_physics.
[22:04:47	]S10/OWS.GHOST-76 has fired a toolgun with the name: creator
[22:04:47	]S10/OWS.GHOST-76 has fired a toolgun with the name: creator
[22:04:48	]S10/OWS.GHOST-76 has fired a toolgun with the name: creator
[22:04:48	]S10/OWS.GHOST-76 has spawned 'models/props_c17/oildrum001.mdl'.
[22:04:48	]John Pierre Vievve has spawned 'models/props_c17/oildrum001.mdl'.
[22:04:48	]S10/OWS.GHOST-76 has fired a toolgun with the name: creator
[22:04:48	]S10/OWS.GHOST-76 has fired a toolgun with the name: creator
[22:04:49	]S10/OWS.GHOST-76 has fired a toolgun with the name: creator
[22:04:49	]S10/OWS.GHOST-76 has spawned 'models/props_c17/oildrum001.mdl'.
[22:04:49	]S10/OWS.GHOST-76 has fired a toolgun with the name: creator
[22:04:49	]S10/OWS.GHOST-76 has fired a toolgun with the name: creator
[22:04:49	]S10/OWS.GHOST-76 has fired a toolgun with the name: creator
[22:04:49	]S10/OWS.GHOST-76 has fired a toolgun with the name: creator
[22:04:49	]S10/OWS.GHOST-76 has spawned 'models/props_c17/oildrum001.mdl'.
[22:04:50	]John Pierre Vievve has spawned 'models/props_c17/oildrum001.mdl'.
[22:04:50	]S10/OWS.GHOST-76 has fired a toolgun with the name: creator
[22:04:50	]S10/OWS.GHOST-76 has fired a toolgun with the name: creator
[22:04:50	]S10/OWS.GHOST-76 has fired a toolgun with the name: creator
[22:04:50	]S10/OWS.GHOST-76 has spawned 'models/props_c17/oildrum001.mdl'.
[22:04:51	]S10/OWS.GHOST-76 has fired a toolgun with the name: creator
[22:04:51	]C17:RCT.YELLO-10 has taken 100 damage from prop_physics.
[22:04:51	]C17:RCT.YELLO-10 has taken 10 damage from prop_physics.
[22:04:52	]S10/OWS.GHOST-76 has fired a toolgun with the name: creator
[22:04:52	]S10/OWS.GHOST-76 has spawned 'models/props_c17/oildrum001.mdl'.
[22:04:52	]John Pierre Vievve has spawned 'models/props_c17/oildrum001.mdl'.
[22:04:53	]C17:RCT.YELLO-10 was knocked unconscious and is bleeding out.
[22:04:54	]John Pierre Vievve has spawned 'models/props_c17/oildrum001_explosive.mdl'.
[22:04:55	]John Pierre Vievve has spawned 'models/props_c17/oildrum001_explosive.mdl'.
[22:04:55	]John Pierre Vievve has spawned 'models/props_c17/oildrum001_explosive.mdl'.
[22:04:56	]John Pierre Vievve has spawned 'models/props_c17/oildrum001_explosive.mdl'.
[22:05:02	]John Pierre Vievve has used a context menu option with the name: rb655_breakable_break
[22:05:02	]S10/OWS.GHOST-11 has taken 37 damage from prop_physics.
[22:05:03	]C17:RCT.YELLO-10 ran SAM command 'hp' with arguments: 'yello' '300'
[22:05:03	]C17:RCT.YELLO-10 is no longer unconscious from critical wounds.
[22:05:03	]C17:RCT.YELLO-10 is fully healed.
[22:05:03	]C17:RCT.YELLO-10 has taken 48 damage from entityflame.
[22:05:03	]C17:RCT.YELLO-10 has taken 78 damage from entityflame.
[22:05:03	]C17:RCT.YELLO-10 was killed while bleeding out.
[22:05:03	]prop_physics has killed C17:RCT.YELLO-10 with prop_physics.
[22:05:06	]C17:RCT.YELLO-10 entered observer.
[22:05:09	]John Pierre Vievve has spawned 'models/props_c17/oildrum001_explosive.mdl'.
[22:05:09	][IC] S10/OWS.GHOST-11: <:: Repair or extraction needed. ::>
[22:05:13	]John Pierre Vievve has used a context menu option with the name: rb655_breakable_break
[22:05:17	]S10/OWS.GHOST-76 has spawned 'models/props_c17/oildrum001_explosive.mdl'.
[22:05:18	]S10/OWS.GHOST-76 has spawned 'models/props_c17/oildrum001_explosive.mdl'.
[22:05:20	]John Pierre Vievve exited observer at their location.
[22:05:21	]S10/OWS.GHOST-76 exited observer at their location.
[22:05:22	]C17:RCT.YELLO-10 has fired a toolgun with the name: dynamite
[22:05:25	]S10/OWS.GHOST-76 has taken 158 damage from C17:RCT.YELLO-10.
[22:05:25	]S10/OWS.GHOST-76 has taken 199 damage from C17:RCT.YELLO-10.
